,label,attempt_0,attempt_1,attempt_2
930,rpi-8d,rpi-8c,rpi-4a,rpi-8d
931,rpi-8d,rpi-8d,rpi-4a,rpi-8d
932,rpi-8d,rpi-8d,rpi-8d,rpi-8c
933,rpi-8d,rpi-8d,rpi-8d,rpi-8d
934,rpi-8d,rpi-4a,rpi-8c,rpi-8d
935,rpi-8d,rpi-8c,rpi-8d,rpi-8d
936,rpi-8d,rpi-8c,rpi-8d,rpi-8d
937,rpi-8d,rpi-8d,rpi-8c,rpi-8d
938,rpi-8d,rpi-8c,rpi-8d,rpi-8d
939,rpi-8d,rpi-4a,rpi-8d,rpi-8d
940,rpi-8d,rpi-8d,rpi-8d,rpi-8d
941,rpi-8d,rpi-8d,rpi-8d,rpi-8d
942,rpi-8d,rpi-8d,rpi-8d,rpi-8d
943,rpi-8d,rpi-8d,rpi-8d,rpi-4a
944,rpi-8d,rpi-8d,rpi-8a,rpi-8d
945,rpi-8d,rpi-8d,rpi-8c,rpi-8c
946,rpi-8d,rpi-8d,rpi-4a,rpi-8d
947,rpi-8d,rpi-8c,rpi-8c,rpi-8d
948,rpi-8d,rpi-8d,rpi-8d,rpi-8d
949,rpi-8d,rpi-4a,rpi-4a,rpi-8d
950,rpi-8d,rpi-8d,rpi-8d,rpi-8d
951,rpi-8d,rpi-8d,rpi-8d,rpi-8d
952,rpi-8d,rpi-4a,rpi-4a,rpi-8d
953,rpi-8d,rpi-8d,rpi-8d,rpi-8c
954,rpi-8d,rpi-8c,rpi-8d,rpi-8d
955,rpi-8d,rpi-8d,rpi-8d,rpi-8d
956,rpi-8d,rpi-8d,rpi-8d,rpi-8c
957,rpi-8d,rpi-8d,rpi-8d,rpi-8d
958,rpi-8d,rpi-8c,rpi-8c,rpi-8d
959,rpi-8d,rpi-8d,rpi-8d,rpi-8c
960,rpi-8d,rpi-8d,rpi-4a,rpi-8c
961,rpi-8d,rpi-8d,rpi-8d,rpi-8d
962,rpi-8d,rpi-8d,rpi-8d,rpi-8c
963,rpi-8d,rpi-8d,rpi-4a,rpi-8d
964,rpi-8d,rpi-8d,rpi-8c,rpi-8d
965,rpi-8d,rpi-8c,rpi-8d,rpi-8d
966,rpi-8d,rpi-8d,rpi-8d,rpi-8d
967,rpi-8d,rpi-8d,rpi-8d,rpi-8d
968,rpi-8d,rpi-8d,rpi-8c,rpi-8d
969,rpi-8d,rpi-8d,rpi-8d,rpi-8d
970,rpi-8d,rpi-4a,rpi-4a,rpi-4a
971,rpi-8d,rpi-8d,rpi-8d,rpi-8d
972,rpi-8d,rpi-8d,rpi-8d,rpi-8c
973,rpi-8d,rpi-8d,rpi-8d,rpi-8d
974,rpi-8d,rpi-8c,rpi-8d,rpi-8c
975,rpi-8d,rpi-8d,rpi-8d,rpi-8d
976,rpi-8d,rpi-8c,rpi-8d,rpi-8d
977,rpi-8d,rpi-8d,rpi-8d,rpi-8d
978,rpi-8d,rpi-8d,rpi-8d,rpi-8c
979,rpi-8d,rpi-8d,rpi-8d,rpi-8c
980,rpi-8d,rpi-8c,rpi-8d,rpi-8d
981,rpi-8d,rpi-8d,rpi-8c,rpi-8d
982,rpi-8d,rpi-8d,rpi-8d,rpi-8d
983,rpi-8d,rpi-8d,rpi-4a,rpi-8d
984,rpi-8d,rpi-8d,rpi-8c,rpi-8c
985,rpi-8d,rpi-8c,rpi-8c,rpi-8d
986,rpi-8d,rpi-8c,rpi-8c,rpi-8d
987,rpi-8d,rpi-8c,rpi-8d,rpi-8d
988,rpi-8d,rpi-8d,rpi-8d,rpi-8d
989,rpi-8d,rpi-4a,rpi-8d,rpi-4a
990,rpi-8d,rpi-8d,rpi-4a,rpi-8d
991,rpi-8d,rpi-8d,rpi-8d,rpi-8d
992,rpi-8d,rpi-8d,rpi-8d,rpi-8d
993,rpi-8d,rpi-8d,rpi-8d,rpi-8d
994,rpi-8d,rpi-8d,rpi-8c,rpi-8d
995,rpi-8d,rpi-8d,rpi-8d,rpi-8d
996,rpi-8d,rpi-8d,rpi-8d,rpi-8d
997,rpi-8d,rpi-8d,rpi-8d,rpi-8d
998,rpi-8d,rpi-8d,rpi-8d,rpi-8d
999,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1000,rpi-8d,rpi-8d,rpi-8c,rpi-4a
1001,rpi-8d,rpi-8c,rpi-8c,rpi-8d
1002,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1003,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1004,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1005,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1006,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1007,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1008,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1009,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1010,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1011,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1012,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1013,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1014,rpi-8d,rpi-8d,rpi-8d,rpi-4a
1015,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1016,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1017,rpi-8d,rpi-4a,rpi-8d,rpi-4a
1018,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1019,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1020,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1021,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1022,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1023,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1024,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1025,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1026,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1027,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1028,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1029,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1030,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1031,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1032,rpi-8d,rpi-4a,rpi-8d,rpi-8c
1033,rpi-8d,rpi-8c,rpi-8c,rpi-8d
1034,rpi-8d,rpi-8c,rpi-8a,rpi-8c
1035,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1036,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1037,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1038,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1039,rpi-8d,rpi-8c,rpi-8b,rpi-8d
1040,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1041,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1042,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1043,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1044,rpi-8d,rpi-8d,rpi-8c,rpi-8c
1045,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1046,rpi-8d,rpi-4a,rpi-8d,rpi-4a
1047,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1048,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1049,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1050,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1051,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1052,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1053,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1054,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1055,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1056,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1057,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1058,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1059,rpi-8d,rpi-8c,rpi-8c,rpi-8c
1060,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1061,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1062,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1063,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1064,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1065,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1066,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1067,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1068,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1069,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1070,rpi-8d,rpi-8d,rpi-8c,rpi-4a
1071,rpi-8d,rpi-8c,rpi-8c,rpi-4a
1072,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1073,rpi-8d,rpi-4a,rpi-8d,rpi-8d
1074,rpi-8d,rpi-4a,rpi-8d,rpi-8d
1075,rpi-8d,rpi-8d,rpi-8b,rpi-8d
1076,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1077,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1078,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1079,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1080,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1081,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1082,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1083,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1084,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1085,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1086,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1087,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1088,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1089,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1090,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1091,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1092,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1093,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1094,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1095,rpi-8d,rpi-8c,rpi-4a,rpi-8d
1096,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1097,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1098,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1099,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1100,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1101,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1102,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1103,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1104,rpi-8d,rpi-8c,rpi-8c,rpi-8d
1105,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1106,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1107,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1108,rpi-8d,rpi-4a,rpi-8d,rpi-8d
1109,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1110,rpi-8d,rpi-8d,rpi-8d,rpi-4a
1111,rpi-8d,rpi-8c,rpi-8c,rpi-8d
1112,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1113,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1114,rpi-8d,rpi-8d,rpi-8d,rpi-4a
1115,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1116,rpi-8d,rpi-8b,rpi-8d,rpi-4a
1117,rpi-8d,rpi-4a,rpi-8c,rpi-8d
1118,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1119,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1120,rpi-8d,rpi-4a,rpi-8d,rpi-8d
1121,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1122,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1123,rpi-8d,rpi-8d,rpi-4a,rpi-8c
1124,rpi-8d,rpi-8c,rpi-8c,rpi-4a
1125,rpi-8d,rpi-8c,rpi-8c,rpi-8d
1126,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1127,rpi-8d,rpi-8d,rpi-8d,rpi-4a
1128,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1129,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1130,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1131,rpi-8d,rpi-8d,rpi-8d,rpi-4a
1132,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1133,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1134,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1135,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1136,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1137,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1138,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1139,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1140,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1141,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1142,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1143,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1144,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1145,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1146,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1147,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1148,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1149,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1150,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1151,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1152,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1153,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1154,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1155,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1156,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1157,rpi-8d,rpi-8d,rpi-8b,rpi-8c
1158,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1159,rpi-8d,rpi-8c,rpi-4a,rpi-8d
1160,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1161,rpi-8d,rpi-8c,rpi-8d,rpi-8c
1162,rpi-8d,rpi-8d,rpi-4a,rpi-4a
1163,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1164,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1165,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1166,rpi-8d,rpi-4a,rpi-8d,rpi-8d
1167,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1168,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1169,rpi-8d,rpi-4a,rpi-8d,rpi-8d
1170,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1171,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1172,rpi-8d,rpi-8d,rpi-8d,rpi-4a
1173,rpi-8d,rpi-8c,rpi-8c,rpi-8c
1174,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1175,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1176,rpi-8d,rpi-4a,rpi-8d,rpi-4a
1177,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1178,rpi-8d,rpi-8d,rpi-4a,rpi-8d
1179,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1180,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1181,rpi-8d,rpi-8c,rpi-8c,rpi-8d
1182,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1183,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1184,rpi-8d,rpi-8d,rpi-8d,rpi-4a
1185,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1186,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1187,rpi-8d,rpi-8d,rpi-8c,rpi-4a
1188,rpi-8d,rpi-8d,rpi-8c,rpi-8d
1189,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1190,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1191,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1192,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1193,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1194,rpi-8d,rpi-8d,rpi-8d,rpi-8c
1195,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1196,rpi-8d,rpi-8c,rpi-8d,rpi-8d
1197,rpi-8d,rpi-8c,rpi-8c,rpi-8d
1198,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1199,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1200,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1201,rpi-8d,rpi-8d,rpi-8d,rpi-8d
1202,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1203,rpi-8c,rpi-4a,rpi-8c,rpi-8c
1204,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1205,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1206,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1207,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1208,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1209,rpi-8c,rpi-4a,rpi-8c,rpi-8c
1210,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1211,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1212,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1213,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1214,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1215,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1216,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1217,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1218,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1219,rpi-8c,rpi-4a,rpi-8d,rpi-8c
1220,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1221,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1222,rpi-8c,rpi-8d,rpi-8d,rpi-8c
1223,rpi-8c,rpi-8c,rpi-8d,rpi-8d
1224,rpi-8c,rpi-8c,rpi-4a,rpi-8c
1225,rpi-8c,rpi-8d,rpi-8c,rpi-8d
1226,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1227,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1228,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1229,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1230,rpi-8c,rpi-8d,rpi-8c,rpi-8d
1231,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1232,rpi-8c,rpi-8c,rpi-4a,rpi-8c
1233,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1234,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1235,rpi-8c,rpi-8d,rpi-8c,rpi-8d
1236,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1237,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1238,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1239,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1240,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1241,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1242,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1243,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1244,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1245,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1246,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1247,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1248,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1249,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1250,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1251,rpi-8c,rpi-8d,rpi-4a,rpi-8c
1252,rpi-8c,rpi-8d,rpi-4a,rpi-8c
1253,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1254,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1255,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1256,rpi-8c,rpi-8d,rpi-8c,rpi-4a
1257,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1258,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1259,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1260,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1261,rpi-8c,rpi-8c,rpi-4a,rpi-4a
1262,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1263,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1264,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1265,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1266,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1267,rpi-8c,rpi-8d,rpi-8c,rpi-8d
1268,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1269,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1270,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1271,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1272,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1273,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1274,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1275,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1276,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1277,rpi-8c,rpi-8b,rpi-8c,rpi-8c
1278,rpi-8c,rpi-8c,rpi-8c,rpi-8b
1279,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1280,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1281,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1282,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1283,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1284,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1285,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1286,rpi-8c,rpi-4a,rpi-8c,rpi-8b
1287,rpi-8c,rpi-4a,rpi-8c,rpi-8c
1288,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1289,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1290,rpi-8c,rpi-8d,rpi-8c,rpi-8d
1291,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1292,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1293,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1294,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1295,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1296,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1297,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1298,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1299,rpi-8c,rpi-4a,rpi-8c,rpi-4a
1300,rpi-8c,rpi-8c,rpi-4a,rpi-8c
1301,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1302,rpi-8c,rpi-8c,rpi-8d,rpi-8d
1303,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1304,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1305,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1306,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1307,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1308,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1309,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1310,rpi-8c,rpi-8a,rpi-8c,rpi-8c
1311,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1312,rpi-8c,rpi-8d,rpi-8d,rpi-8c
1313,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1314,rpi-8c,rpi-4a,rpi-8c,rpi-8c
1315,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1316,rpi-8c,rpi-8d,rpi-8c,rpi-4a
1317,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1318,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1319,rpi-8c,rpi-8c,rpi-8a,rpi-8c
1320,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1321,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1322,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1323,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1324,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1325,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1326,rpi-8c,rpi-4a,rpi-8c,rpi-4a
1327,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1328,rpi-8c,rpi-8d,rpi-4a,rpi-8c
1329,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1330,rpi-8c,rpi-8c,rpi-8c,rpi-8b
1331,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1332,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1333,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1334,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1335,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1336,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1337,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1338,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1339,rpi-8c,rpi-4a,rpi-8c,rpi-8c
1340,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1341,rpi-8c,rpi-8d,rpi-8d,rpi-8c
1342,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1343,rpi-8c,rpi-8c,rpi-4a,rpi-8c
1344,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1345,rpi-8c,rpi-8d,rpi-8d,rpi-8d
1346,rpi-8c,rpi-4a,rpi-8c,rpi-8c
1347,rpi-8c,rpi-8c,rpi-4a,rpi-8d
1348,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1349,rpi-8c,rpi-8c,rpi-8d,rpi-4a
1350,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1351,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1352,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1353,rpi-8c,rpi-8d,rpi-4a,rpi-8c
1354,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1355,rpi-8c,rpi-8d,rpi-8c,rpi-8c
1356,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1357,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1358,rpi-8c,rpi-8c,rpi-4a,rpi-8c
1359,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1360,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1361,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1362,rpi-8c,rpi-8d,rpi-8c,rpi-4a
1363,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1364,rpi-8c,rpi-8c,rpi-8c,rpi-4a
1365,rpi-8c,rpi-8c,rpi-4a,rpi-8c
1366,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1367,rpi-8c,rpi-8d,rpi-8c,rpi-8d
1368,rpi-8c,rpi-8b,rpi-8d,rpi-8c
1369,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1370,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1371,rpi-8c,rpi-8c,rpi-8c,rpi-8d
1372,rpi-8c,rpi-8c,rpi-4a,rpi-8c
1373,rpi-8c,rpi-8c,rpi-8d,rpi-8d
1374,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1375,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1376,rpi-8c,rpi-8c,rpi-8b,rpi-8c
1377,rpi-8c,rpi-4a,rpi-8d,rpi-8d
1378,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1379,rpi-8c,rpi-8c,rpi-8d,rpi-8c
1380,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1381,rpi-8c,rpi-8c,rpi-8c,rpi-8c
1382,rpi-8c,rpi-8c,rpi-8c,rpi-8c
