,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
2225,odroid2,164.0,178.0,155.0,170.0,168.0,11.0,167.0
2226,rpi-8b,447.8,27.9,15.1,234.6,199.7,216.8,199.7
2227,odroid2,170.0,187.0,9.0,150.0,333.0,183.0,166.0
2228,rpi-4a,16.1,19.9,1401.2,19.8,17.1,213.6,17.2
2229,rpi-8a,429.9,15.5,216.7,200.0,216.4,416.2,16.3
2230,rpi-8b,229.9,15.7,216.2,416.8,233.1,433.5,16.6
2231,rpi-8b,446.5,26.5,232.8,232.8,451.1,15.2,232.3
2232,odroid2,164.0,185.0,152.0,171.0,170.0,170.0,170.0
2233,rpi-8b,228.1,450.0,32.3,31.8,198.8,216.5,216.4
2234,rpi-4a,19.2,23.4,1619.4,20.6,16.6,18.5,20.0
2235,odroid4,172.0,172.0,174.0,173.0,174.0,172.0,174.0
2236,odroid2,181.0,172.0,157.0,169.0,169.0,183.0,166.0
2237,odroid4,172.0,172.0,175.0,175.0,173.0,174.0,172.0
2238,rpi-8b,20.7,3.7,427.8,232.6,433.6,16.5,233.0
2239,odroid2,167.0,187.0,156.0,172.0,171.0,169.0,170.0
2240,rpi-4a,15.2,1241.3,15.3,16.8,16.6,17.5,17.8
2241,rpi-8d,20.0,14.5,558.3,839.4,19.0,18.6,19.0
2242,rpi-8c,1596.8,626.9,16.3,21.1,16.6,17.1,21.3
2243,odroid1,165.0,170.0,167.0,168.0,166.0,166.0,169.0
2244,odroid4,171.0,172.0,174.0,173.0,173.0,174.0,173.0
2245,rpi-8a,16.6,229.4,230.6,433.4,17.8,231.3,233.2
2246,odroid1,167.0,169.0,167.0,166.0,167.0,168.0,167.0
2247,rpi-4a,16.4,18.8,581.6,419.0,16.3,16.9,17.1
2248,odroid3,166.0,170.0,168.0,170.0,173.0,171.0,167.0
2249,rpi-8c,64.5,31.5,120.4,47.2,44.8,23.5,100.1
2250,odroid2,166.0,187.0,157.0,170.0,168.0,171.0,170.0
2251,rpi-8b,448.4,27.3,233.7,232.5,450.4,17.3,233.1
2252,odroid1,165.0,166.0,168.0,167.0,165.0,168.0,168.0
2253,odroid4,171.0,175.0,175.0,172.0,174.0,173.0,173.0
2254,rpi-8c,16.3,35.9,61.4,10.9,32.3,119.8,31.6
2255,rpi-8a,13.0,232.5,429.4,16.3,233.2,233.2,433.5
2256,rpi-8a,231.3,446.4,16.9,232.7,233.1,233.5,433.0
2257,rpi-4a,15.6,18.3,1368.5,424.2,16.9,19.8,19.4
2258,rpi-8a,233.7,11.8,216.7,216.3,199.6,417.0,233.1
2259,odroid3,170.0,170.0,169.0,170.0,171.0,171.0,168.0
2260,rpi-8d,98.9,58.3,71.9,73.8,50.0,64.2,88.9
2261,rpi-8b,13.7,225.9,233.5,233.6,449.4,16.0,233.1
2262,odroid1,167.0,167.0,167.0,15.0,152.0,334.0,167.0
2263,odroid1,166.0,169.0,167.0,168.0,169.0,168.0,168.0
2264,odroid4,169.0,174.0,175.0,175.0,174.0,172.0,175.0
2265,odroid3,165.0,171.0,171.0,170.0,168.0,168.0,167.0
2266,rpi-8c,779.3,626.9,20.9,16.9,16.4,17.4,18.7
2267,rpi-4a,16.7,20.7,1169.5,421.9,16.9,19.6,20.5
2268,rpi-8a,229.4,232.9,433.2,16.7,433.1,16.7,233.2
2269,odroid3,164.0,166.0,169.0,166.0,167.0,164.0,167.0
2270,rpi-4a,15.1,13.8,20.2,401.6,415.3,16.0,17.2
2271,rpi-4a,16.9,20.8,981.8,631.3,24.8,14.6,19.2
2272,rpi-8c,41.5,1013.5,16.2,18.7,21.0,17.5,62.3
2273,rpi-8a,213.0,232.6,234.2,233.3,433.3,15.9,233.5
2274,rpi-4a,16.9,16.4,1427.5,16.6,16.2,17.2,17.3
2275,odroid1,164.0,167.0,168.0,167.0,168.0,168.0,166.0
2276,rpi-8c,90.4,31.0,64.7,143.0,43.9,31.7,123.8
2277,rpi-4a,15.5,964.4,421.8,17.4,19.6,19.6,21.4
2278,rpi-4a,18.6,15.3,1206.1,20.5,14.8,18.0,20.1
2279,rpi-4a,20.5,17.2,1149.1,422.5,16.5,19.1,18.9
2280,odroid3,166.0,170.0,169.0,171.0,170.0,171.0,164.0
2281,rpi-8c,1007.9,1482.4,19.8,20.2,20.8,19.2,15.7
2282,odroid1,165.0,166.0,169.0,168.0,166.0,167.0,167.0
2283,rpi-8d,413.5,629.5,17.8,17.7,15.8,16.7,17.7
2284,odroid2,193.0,3.0,149.0,350.0,167.0,166.0,166.0
2285,odroid3,167.0,172.0,168.0,171.0,171.0,172.0,167.0
2286,rpi-4a,17.7,19.1,792.6,418.7,19.9,18.4,20.3
2287,odroid1,165.0,169.0,167.0,167.0,169.0,168.0,166.0
2288,odroid1,165.0,168.0,167.0,169.0,167.0,167.0,167.0
2289,odroid3,167.0,171.0,168.0,170.0,171.0,173.0,166.0
2290,odroid4,171.0,174.0,173.0,172.0,172.0,173.0,173.0
2291,rpi-8c,630.9,16.6,16.8,17.9,17.0,17.4,54.2
2292,rpi-8d,13.5,1597.2,26.1,16.2,17.9,13.7,1017.0
2293,odroid1,164.0,168.0,166.0,167.0,167.0,169.0,169.0
2294,odroid2,168.0,184.0,0.0,170.0,14.0,317.0,349.0
2295,odroid2,165.0,188.0,1.0,170.0,13.0,317.0,333.0
2296,rpi-4a,18.4,14.7,966.2,631.7,19.2,15.7,18.6
2297,rpi-8d,15.7,68.0,78.7,1051.0,16.0,20.7,1016.3
2298,rpi-4a,16.0,13.4,1390.7,15.9,16.3,17.4,397.2
2299,odroid4,345.0,10.0,175.0,347.0,10.0,176.0,347.0
2300,rpi-4a,16.9,1183.5,422.5,23.2,19.0,21.6,20.4
2301,odroid4,172.0,175.0,174.0,173.0,171.0,172.0,171.0
2302,rpi-4a,15.7,1184.9,415.1,19.1,15.5,17.8,18.2
2303,rpi-8c,16.7,74.6,20.6,45.8,2066.8,18.4,19.2
2304,rpi-8d,14.4,15.3,1400.9,16.0,16.4,16.9,16.0
2305,rpi-8c,17.0,21.0,44.2,57.6,30.1,96.0,31.8
2306,rpi-8a,230.0,233.8,29.9,216.3,416.8,232.9,450.4
2307,odroid3,166.0,170.0,170.0,170.0,169.0,170.0,170.0
2308,rpi-8a,430.7,12.8,232.4,16.0,216.7,200.0,216.4
2309,rpi-8c,1023.7,17.1,19.2,20.1,2053.2,21.2,17.0
2310,rpi-8c,49.0,31.3,1166.2,17.8,19.0,24.6,387.3
2311,rpi-8a,13.8,215.6,415.7,232.3,433.4,16.5,233.1
2312,odroid4,172.0,173.0,175.0,173.0,173.0,173.0,172.0
2313,odroid3,163.0,166.0,168.0,166.0,166.0,166.0,166.0
2314,rpi-8c,50.9,579.7,18.1,18.6,63.6,95.4,12.1
2315,rpi-8c,15.8,16.5,47.2,1164.3,18.6,17.1,15.9
2316,rpi-8d,18.2,19.7,1394.5,15.7,19.0,18.5,18.9
2317,rpi-4a,22.3,1696.2,22.7,15.5,422.9,15.7,19.2
2318,rpi-4a,19.6,1579.1,20.2,16.6,16.7,16.9,16.9
2319,rpi-8c,17.9,16.1,19.0,17.4,18.3,18.3,46.6
2320,odroid3,166.0,172.0,168.0,173.0,173.0,172.0,165.0
2321,odroid3,165.0,166.0,168.0,166.0,165.0,167.0,166.0
2322,rpi-4a,17.5,15.3,210.0,208.6,17.5,18.5,20.6
2323,rpi-4a,1533.3,19.3,14.9,630.6,18.4,14.8,17.6
2324,rpi-4a,16.2,19.8,1170.2,632.9,19.2,16.9,17.2
2325,odroid4,171.0,175.0,175.0,174.0,172.0,174.0,172.0
2326,odroid2,164.0,170.0,159.0,170.0,169.0,170.0,11.0
2327,rpi-8b,227.2,233.5,449.7,31.0,16.0,216.3,216.9
2328,odroid4,171.0,172.0,174.0,172.0,175.0,174.0,173.0
2329,rpi-8a,15.2,232.4,228.5,16.3,216.4,199.7,433.9
2330,rpi-8b,10.6,229.5,217.0,232.7,233.3,450.0,15.4
2331,odroid2,167.0,186.0,159.0,171.0,169.0,168.0,168.0
2332,odroid3,166.0,172.0,172.0,172.0,173.0,170.0,166.0
2333,rpi-8c,20.9,107.6,73.2,54.9,31.8,91.8,76.5
2334,odroid1,164.0,168.0,167.0,15.0,152.0,331.0,167.0
2335,rpi-8c,48.8,1348.3,16.0,17.5,19.0,19.0,19.3
2336,rpi-8b,12.8,216.2,417.1,232.1,433.9,16.2,233.1
2337,rpi-8b,230.4,453.9,32.0,231.4,235.0,449.0,16.2
2338,rpi-8d,19.3,20.7,21.6,965.6,21.7,22.9,18.3
2339,rpi-8a,232.6,12.6,214.9,199.0,216.6,417.8,433.4
2340,rpi-8a,228.6,232.8,233.1,233.3,433.4,19.0,230.6
2341,rpi-4a,17.0,18.5,785.0,419.5,16.7,19.0,18.8
2342,odroid3,168.0,171.0,169.0,171.0,170.0,171.0,167.0
2343,odroid2,164.0,185.0,154.0,170.0,171.0,170.0,169.0
2344,rpi-8c,16.9,16.0,346.6,1472.3,16.9,20.8,15.8
2345,odroid3,167.0,173.0,168.0,172.0,172.0,171.0,167.0
2346,odroid2,180.0,178.0,155.0,169.0,171.0,9.0,167.0
2347,rpi-4a,17.9,17.8,1816.5,23.5,17.4,19.5,20.3
2348,odroid3,165.0,167.0,166.0,168.0,166.0,165.0,168.0
2349,rpi-8c,60.9,2075.7,17.3,16.1,618.4,18.1,17.8
2350,rpi-4a,19.2,22.8,592.2,206.4,17.2,17.0,17.5
2351,rpi-4a,14.4,18.3,788.0,421.6,15.2,18.8,18.8
2352,odroid2,163.0,179.0,154.0,172.0,168.0,10.0,167.0
2353,rpi-8b,444.8,30.8,232.0,31.3,200.4,216.5,417.5
2354,odroid1,8.0,322.0,335.0,165.0,169.0,169.0,165.0
2355,rpi-8c,44.9,1027.5,17.6,17.9,2066.9,18.2,17.5
2356,rpi-8c,21.6,760.9,14.8,401.4,16.0,16.8,16.1
2357,odroid4,170.0,173.0,174.0,173.0,173.0,174.0,174.0
2358,rpi-8d,16.9,61.4,47.8,1327.3,19.0,21.2,21.1
2359,rpi-8d,16.3,812.9,15.1,17.8,18.7,18.7,18.8
2360,rpi-8b,430.4,16.5,233.0,233.1,433.4,16.1,233.5
2361,rpi-4a,1032.6,21.5,17.1,18.8,19.0,20.0,18.6
2362,rpi-8a,229.6,233.1,233.0,233.3,433.4,16.7,232.7
2363,odroid1,164.0,168.0,169.0,167.0,167.0,167.0,169.0
2364,rpi-8c,17.2,785.9,15.8,17.6,61.2,88.0,64.3
2365,odroid1,165.0,170.0,166.0,165.0,166.0,169.0,167.0
2366,rpi-4a,14.3,21.1,787.6,206.3,19.3,21.4,810.1
2367,odroid3,169.0,171.0,169.0,168.0,169.0,169.0,168.0
2368,rpi-8d,19.8,1802.7,16.5,21.0,20.5,20.5,20.7
2369,rpi-4a,18.4,17.3,967.5,421.9,15.8,19.1,19.8
2370,odroid3,165.0,168.0,171.0,167.0,171.0,168.0,168.0
2371,odroid2,164.0,178.0,154.0,170.0,171.0,9.0,166.0
2372,odroid1,165.0,167.0,168.0,16.0,150.0,333.0,168.0
2373,rpi-8b,228.2,232.7,232.4,450.6,15.2,233.4,232.7
2374,odroid2,169.0,185.0,157.0,171.0,5.0,166.0,350.0
2375,rpi-8a,417.4,12.3,216.2,216.5,199.2,417.2,232.8
2376,odroid2,166.0,188.0,154.0,170.0,170.0,171.0,169.0
2377,rpi-8d,17.6,1194.1,15.3,16.9,17.3,17.6,15.9
2378,rpi-8c,7.9,110.8,305.7,2146.9,12.6,15.2,205.2
2379,rpi-8b,430.1,16.6,235.5,232.8,232.7,216.8,233.0
2380,rpi-4a,17.8,18.4,781.3,422.5,16.9,19.2,19.0
2381,rpi-8c,131.8,19.6,119.1,25.8,82.2,31.6,96.4
2382,rpi-8a,231.5,430.4,16.8,231.7,233.3,433.4,16.5
2383,rpi-8c,27.0,1591.0,22.4,811.2,18.2,17.4,17.3
2384,odroid4,171.0,175.0,175.0,175.0,171.0,172.0,173.0
2385,rpi-4a,18.1,16.7,986.8,15.6,16.0,19.1,18.9
2386,odroid4,169.0,175.0,173.0,172.0,175.0,174.0,172.0
2387,odroid2,180.0,179.0,152.0,171.0,167.0,13.0,167.0
2388,rpi-8b,13.4,15.7,224.2,199.2,417.0,233.1,432.7
2389,rpi-4a,16.9,17.8,791.5,19.3,21.0,20.0,16.2
2390,rpi-8c,163.2,630.4,16.5,15.9,16.7,16.7,22.7
2391,rpi-8c,2487.9,16.9,19.6,17.1,18.9,74.2,33.8
2392,rpi-8d,17.3,17.2,25.2,14.9,976.3,16.9,20.3
2393,rpi-8c,6.1,205.2,56.2,83.7,62.3,45.7,96.0
2394,rpi-8b,14.2,14.7,218.1,216.3,216.4,199.8,416.9
2395,odroid4,170.0,172.0,174.0,171.0,172.0,173.0,172.0
2396,rpi-4a,15.0,20.2,1199.9,18.4,17.0,18.7,17.8
2397,rpi-8c,1985.1,403.8,18.8,20.9,20.3,16.6,18.8
2398,odroid4,169.0,173.0,175.0,171.0,174.0,173.0,173.0
2399,rpi-4a,15.4,17.4,975.6,422.3,15.4,17.8,18.9
2400,odroid1,165.0,168.0,168.0,166.0,168.0,166.0,168.0
2401,odroid3,168.0,169.0,169.0,169.0,170.0,169.0,169.0
2402,rpi-8a,432.0,15.8,230.6,233.1,433.4,16.7,232.8
2403,odroid4,172.0,172.0,174.0,172.0,173.0,173.0,171.0
2404,rpi-8c,17.1,19.0,20.2,21.3,581.0,17.8,19.2
2405,odroid4,170.0,174.0,174.0,174.0,173.0,171.0,174.0
2406,rpi-8c,16.2,19.1,125.3,18.4,57.6,87.9,44.7
2407,rpi-8d,19.7,17.6,17.4,1172.1,16.7,18.6,17.8
2408,rpi-4a,16.2,17.2,975.1,417.1,20.6,17.2,19.2
2409,rpi-8a,16.3,13.9,213.9,215.7,199.8,433.2,232.6
2410,odroid4,168.0,174.0,176.0,174.0,172.0,174.0,172.0
2411,rpi-4a,17.2,18.7,781.1,423.2,16.3,18.7,19.6
2412,rpi-8d,17.3,16.1,16.1,16.7,1584.2,16.4,17.4
2413,rpi-8a,15.5,216.1,413.4,233.1,233.1,433.3,16.5
2414,odroid4,171.0,174.0,174.0,172.0,173.0,172.0,172.0
2415,odroid2,164.0,181.0,155.0,172.0,8.0,167.0,350.0
2416,rpi-8b,227.1,232.8,232.9,450.7,16.1,449.6,15.5
2417,rpi-8d,19.0,20.1,379.9,836.5,19.9,22.5,18.9
2418,odroid3,169.0,170.0,170.0,171.0,170.0,172.0,166.0
2419,rpi-8a,231.9,230.0,233.2,199.8,433.4,16.5,233.2
2420,rpi-8b,412.9,233.1,433.2,17.0,232.7,233.7,232.4
2421,odroid1,166.0,167.0,166.0,167.0,169.0,165.0,167.0
2422,odroid2,168.0,190.0,154.0,170.0,9.0,167.0,334.0
2423,rpi-8d,16.2,42.1,1144.3,834.2,20.8,18.5,20.1
2424,odroid4,171.0,172.0,174.0,172.0,174.0,172.0,173.0
2425,odroid1,330.0,168.0,167.0,168.0,170.0,166.0,165.0
2426,odroid1,166.0,168.0,168.0,168.0,168.0,166.0,167.0
2427,rpi-4a,14.3,17.1,1222.5,368.0,15.4,430.2,18.7
2428,odroid1,165.0,170.0,166.0,13.0,156.0,330.0,169.0
2429,odroid4,170.0,174.0,173.0,174.0,174.0,172.0,175.0
2430,rpi-8b,431.4,15.8,232.7,233.3,433.5,16.5,233.2
2431,odroid4,170.0,173.0,175.0,173.0,171.0,173.0,172.0
2432,odroid1,163.0,168.0,168.0,166.0,166.0,167.0,167.0
2433,odroid4,172.0,174.0,173.0,172.0,173.0,171.0,173.0
2434,rpi-8d,20.6,37.3,735.4,1474.1,18.0,18.1,17.6
2435,rpi-4a,15.0,16.4,977.6,16.9,15.6,1046.4,16.9
2436,odroid1,164.0,167.0,166.0,168.0,168.0,167.0,166.0
2437,rpi-8c,13.5,1209.1,17.5,221.9,16.3,413.3,430.7
2438,rpi-8b,227.1,233.0,450.0,16.1,231.9,233.6,233.3
2439,odroid4,170.0,172.0,173.0,173.0,173.0,172.0,175.0
2440,rpi-8d,20.6,19.5,19.5,769.2,21.5,19.6,20.9
2441,rpi-8d,15.1,17.0,17.6,17.7,956.9,17.8,18.7
2442,rpi-4a,17.7,17.4,984.4,631.6,21.0,15.9,18.8
2443,rpi-8d,17.8,550.7,1480.7,20.1,22.6,21.1,18.9
2444,odroid2,169.0,193.0,10.0,149.0,334.0,183.0,166.0
2445,odroid1,165.0,13.0,154.0,332.0,168.0,167.0,8.0
2446,rpi-8a,13.0,216.2,215.1,199.6,416.7,233.3,233.4
2447,rpi-8c,1038.2,1482.0,17.5,17.7,18.1,23.2,63.0
2448,odroid3,166.0,172.0,169.0,173.0,171.0,171.0,165.0
2449,rpi-8c,16.2,24.0,31.3,1748.2,19.8,19.2,20.3
2450,odroid2,166.0,185.0,5.0,167.0,333.0,166.0,167.0
2451,odroid1,165.0,169.0,167.0,165.0,168.0,167.0,169.0
2452,rpi-8a,18.9,226.6,430.1,16.4,233.9,232.6,433.5
2453,odroid2,164.0,185.0,153.0,172.0,168.0,171.0,169.0
2454,odroid3,170.0,170.0,168.0,171.0,170.0,172.0,166.0
2455,odroid2,180.0,174.0,158.0,172.0,169.0,10.0,166.0
2456,rpi-4a,20.3,1177.2,415.6,17.6,22.6,16.7,17.6
2457,odroid4,169.0,174.0,172.0,173.0,173.0,172.0,172.0
2458,odroid2,164.0,176.0,159.0,170.0,171.0,172.0,169.0
2459,odroid4,173.0,173.0,174.0,174.0,171.0,173.0,174.0
2460,rpi-8c,17.4,15.0,1643.2,12.3,15.1,16.8,16.6
2461,rpi-8a,233.1,195.5,15.0,216.7,200.1,217.9,632.5
2462,rpi-8b,226.0,450.3,33.0,232.8,232.7,449.7,16.9
2463,rpi-8c,29.4,1050.9,19.0,17.4,18.8,1835.5,18.5
2464,rpi-8d,19.7,14.0,1599.4,16.9,17.8,17.9,17.8
2465,odroid3,164.0,165.0,165.0,167.0,166.0,165.0,168.0
2466,rpi-4a,17.7,588.4,210.7,17.1,18.1,17.8,16.9
2467,rpi-8a,228.7,432.9,16.7,232.9,433.4,16.9,232.8
2468,odroid4,171.0,175.0,1.0,178.0,1.0,339.0,2.0
2469,rpi-8c,61.2,1498.5,15.8,19.1,19.9,1193.5,19.0
2470,odroid1,166.0,167.0,167.0,166.0,166.0,167.0,169.0
2471,odroid2,164.0,177.0,159.0,169.0,170.0,170.0,170.0
2472,rpi-8d,14.4,16.7,1593.7,16.5,16.1,17.1,17.2
2473,odroid4,170.0,174.0,174.0,175.0,173.0,172.0,172.0
2474,odroid2,168.0,188.0,153.0,172.0,170.0,10.0,167.0
2475,rpi-8a,17.1,13.9,211.9,216.6,199.7,216.6,417.0
2476,odroid4,171.0,174.0,174.0,175.0,172.0,174.0,172.0
2477,odroid2,164.0,179.0,154.0,173.0,167.0,9.0,166.0
2478,rpi-8a,200.5,211.2,416.2,233.3,16.4,216.5,200.0
2479,rpi-4a,22.0,14.8,208.3,209.1,19.3,19.1,19.5
2480,rpi-8a,33.6,227.9,229.8,232.8,232.6,450.0,32.9
2481,rpi-4a,17.1,19.3,964.3,421.1,16.2,18.1,18.1
2482,rpi-4a,20.0,16.3,974.1,422.5,15.2,19.7,17.4
2483,rpi-8a,214.3,197.9,433.7,233.2,433.5,30.7,218.5
2484,rpi-8d,19.1,22.7,18.6,956.0,19.1,19.9,20.7
2485,rpi-8a,414.0,232.2,16.5,216.2,199.9,634.2,16.0
2486,odroid3,163.0,167.0,166.0,165.0,166.0,168.0,165.0
2487,odroid3,168.0,172.0,168.0,172.0,170.0,171.0,166.0
2488,odroid1,166.0,15.0,153.0,333.0,166.0,168.0,11.0
2489,odroid2,164.0,182.0,157.0,170.0,7.0,167.0,350.0
2490,rpi-8b,14.4,232.1,433.0,15.3,233.2,233.3,433.6
2491,odroid4,172.0,172.0,174.0,172.0,173.0,173.0,172.0
2492,odroid3,166.0,178.0,236.0,101.0,171.0,170.0,166.0
2493,rpi-8c,16.9,21.4,95.2,1506.7,16.3,18.9,17.9
2494,rpi-8c,18.5,1394.9,17.4,19.1,18.8,18.9,21.5
2495,rpi-8c,9.4,1468.8,14.6,1038.6,15.1,16.8,62.5
2496,odroid2,163.0,345.0,157.0,169.0,171.0,171.0,170.0
2497,odroid4,169.0,174.0,175.0,175.0,172.0,173.0,171.0
2498,odroid2,165.0,193.0,154.0,169.0,171.0,171.0,170.0
2499,rpi-8a,16.6,11.4,215.1,216.4,199.7,433.7,233.2
2500,odroid3,167.0,171.0,170.0,173.0,172.0,172.0,164.0
2501,rpi-4a,15.0,20.1,19.8,1012.4,17.9,16.4,18.8
2502,odroid1,166.0,12.0,155.0,331.0,167.0,166.0,12.0
2503,rpi-4a,607.3,20.5,21.7,22.3,15.9,17.3,19.1
2504,odroid1,165.0,167.0,169.0,166.0,169.0,168.0,169.0
2505,rpi-4a,14.6,18.7,1166.3,422.7,15.2,18.2,18.5
2506,odroid2,331.0,183.0,166.0,167.0,167.0,166.0,182.0
2507,odroid4,172.0,173.0,175.0,173.0,173.0,174.0,171.0
2508,rpi-8c,15.7,19.7,139.8,837.1,19.1,18.8,18.6
2509,rpi-8d,18.8,16.9,18.2,964.3,18.9,18.6,18.2
2510,rpi-8d,18.5,20.9,1580.9,19.2,18.4,20.3,20.4
2511,rpi-8a,232.5,429.2,16.0,233.1,233.6,433.1,16.7
2512,odroid4,170.0,172.0,175.0,173.0,175.0,171.0,173.0
2513,rpi-8a,413.2,232.8,16.3,216.5,199.9,433.7,233.5
2514,rpi-8c,16.7,17.3,19.5,70.1,33.1,72.3,97.7
2515,rpi-8c,19.5,40.7,17.0,537.8,17.9,17.9,18.6
2516,odroid3,168.0,170.0,170.0,173.0,171.0,170.0,166.0
2517,rpi-8d,18.4,12.8,21.1,11.7,966.6,16.9,16.0
2518,odroid4,159.0,176.0,194.0,161.0,173.0,345.0,58.0
2519,odroid1,166.0,167.0,169.0,166.0,168.0,166.0,166.0
2520,rpi-8b,230.5,16.1,235.5,400.0,233.1,233.1,451.1
2521,odroid4,172.0,174.0,175.0,172.0,173.0,171.0,172.0
2522,rpi-4a,18.7,978.2,205.0,16.1,18.1,18.5,18.6
2523,odroid1,166.0,167.0,167.0,167.0,169.0,167.0,168.0
2524,odroid3,165.0,166.0,165.0,166.0,166.0,167.0,168.0
2525,rpi-8c,17.7,70.7,56.0,89.0,2009.6,19.8,17.4
2526,rpi-8c,19.5,20.3,128.9,1478.0,14.0,15.5,16.6
2527,odroid3,168.0,171.0,171.0,171.0,171.0,171.0,164.0
2528,odroid2,163.0,180.0,152.0,170.0,171.0,170.0,167.0
2529,rpi-8c,15.7,16.4,19.0,19.4,762.3,18.5,18.8
2530,odroid2,164.0,188.0,157.0,171.0,169.0,170.0,10.0
2531,rpi-4a,19.4,18.1,15.5,620.7,13.8,18.6,18.2
2532,odroid1,328.0,167.0,168.0,7.0,160.0,331.0,167.0
2533,rpi-8d,22.5,17.9,15.5,18.8,18.7,1762.5,18.3
2534,rpi-8d,2337.3,189.6,18.5,51.3,79.8,48.1,40.2
2535,odroid2,164.0,183.0,167.0,166.0,167.0,184.0,165.0
2536,odroid2,164.0,186.0,155.0,169.0,171.0,171.0,169.0
2537,rpi-4a,20.0,19.2,790.4,204.4,15.7,19.0,18.8
2538,odroid4,171.0,172.0,174.0,174.0,175.0,173.0,172.0
2539,odroid1,167.0,166.0,167.0,167.0,167.0,168.0,167.0
2540,odroid4,170.0,175.0,175.0,174.0,175.0,174.0,173.0
2541,rpi-4a,15.9,19.3,792.1,418.1,16.9,420.4,17.8
2542,rpi-8b,223.8,232.7,233.1,199.4,233.5,233.1,433.2
2543,rpi-8d,20.4,18.7,331.2,1260.6,22.4,18.7,20.5
2544,rpi-8a,433.3,12.2,233.6,232.5,233.5,234.2,419.9
2545,odroid4,169.0,175.0,174.0,174.0,175.0,173.0,172.0
2546,odroid3,164.0,168.0,168.0,166.0,168.0,165.0,166.0
2547,rpi-8b,229.9,233.2,233.0,433.5,16.4,233.1,233.5
2548,odroid2,165.0,185.0,155.0,171.0,169.0,167.0,171.0
2549,odroid2,18.0,171.0,321.0,169.0,170.0,13.0,166.0
2550,odroid3,162.0,167.0,169.0,168.0,165.0,166.0,167.0
2551,rpi-8d,11.5,149.0,844.8,18.4,17.5,17.5,17.4
2552,odroid4,171.0,173.0,174.0,172.0,173.0,174.0,171.0
2553,rpi-8c,15.8,44.5,47.6,1276.3,18.8,17.7,17.3
2554,odroid3,165.0,165.0,168.0,165.0,168.0,166.0,165.0
2555,odroid1,164.0,169.0,169.0,165.0,168.0,167.0,167.0
2556,odroid1,164.0,168.0,165.0,165.0,168.0,169.0,165.0
2557,rpi-8b,15.5,423.7,14.8,233.0,233.1,232.9,433.6
2558,odroid3,165.0,166.0,167.0,164.0,167.0,164.0,165.0
2559,rpi-8d,20.6,16.0,16.0,611.8,215.1,16.7,16.7
2560,odroid3,167.0,172.0,170.0,170.0,170.0,172.0,165.0
2561,rpi-8a,213.8,213.6,417.0,233.0,433.5,16.6,233.0
2562,rpi-8b,230.2,433.0,16.8,232.6,233.5,233.3,433.2
2563,odroid1,166.0,168.0,167.0,165.0,166.0,167.0,167.0
2564,odroid3,169.0,171.0,169.0,172.0,171.0,173.0,165.0
2565,rpi-4a,17.7,17.1,1170.4,406.3,16.8,18.3,19.5
2566,odroid2,166.0,187.0,155.0,169.0,169.0,169.0,171.0
2567,rpi-8c,14.1,230.7,233.1,233.3,16.4,216.3,417.7
2568,rpi-8b,227.6,449.9,30.8,234.1,232.4,449.8,15.8
2569,rpi-4a,596.7,425.9,18.4,21.2,20.7,20.5,16.2
2570,odroid4,171.0,172.0,174.0,173.0,172.0,175.0,172.0
2571,odroid2,181.0,175.0,157.0,171.0,170.0,10.0,167.0
2572,rpi-4a,16.4,19.8,1406.5,20.8,15.6,16.0,18.0
2573,rpi-4a,17.1,16.7,1579.1,18.8,16.5,17.7,18.8
2574,rpi-8a,429.2,15.0,433.2,16.5,232.0,233.3,233.3
2575,odroid3,163.0,166.0,166.0,166.0,168.0,168.0,167.0
2576,odroid1,165.0,169.0,10.0,159.0,335.0,168.0,168.0
2577,rpi-8d,14.1,18.2,20.5,17.5,949.0,19.6,17.6
2578,odroid1,163.0,170.0,168.0,166.0,168.0,168.0,168.0
2579,odroid2,163.0,182.0,157.0,171.0,5.0,166.0,350.0
2580,odroid2,181.0,170.0,159.0,172.0,169.0,172.0,171.0
2581,odroid3,167.0,171.0,171.0,170.0,169.0,169.0,168.0
2582,odroid2,184.0,12.0,149.0,334.0,183.0,167.0,167.0
2583,rpi-8c,12.4,16.6,17.7,16.6,37.8,36.5,67.7
2584,rpi-8c,58.1,1451.5,14.7,431.4,18.2,18.2,15.6
2585,rpi-8a,229.7,433.1,16.3,232.4,233.3,433.3,16.7
2586,rpi-8a,432.2,15.6,231.3,233.1,433.3,16.6,233.3
2587,odroid1,165.0,168.0,168.0,167.0,168.0,166.0,168.0
2588,odroid1,163.0,169.0,166.0,4.0,161.0,4.0,329.0
2589,odroid3,167.0,172.0,171.0,171.0,171.0,172.0,165.0
2590,odroid4,170.0,175.0,175.0,171.0,174.0,173.0,173.0
2591,odroid1,7.0,322.0,333.0,166.0,166.0,167.0,169.0
2592,odroid3,165.0,166.0,169.0,166.0,167.0,165.0,166.0
2593,rpi-8d,16.6,16.9,1359.3,6.6,226.5,17.1,17.7
2594,rpi-8c,590.7,17.8,18.1,33.5,64.2,65.7,30.2
2595,rpi-4a,17.0,1583.3,17.0,16.7,16.0,17.2,17.5
2596,rpi-8c,31.2,846.7,1691.3,17.3,15.5,17.7,17.4
2597,odroid1,165.0,168.0,168.0,165.0,167.0,167.0,168.0
