,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
125,rpi-4a,55.2,171.6,385.0,283.3,177.8,209.0,84.6
126,odroid4,336.3,1119.2,66.7,141.9,64.9,292.4,176.1
127,rpi-8a,314.0,351.9,175.5,15.2,609.2,163.6,253.6
128,rpi-4a,224.2,198.2,816.5,38.1,212.1,343.0,269.7
129,rpi-8d,170.5,145.2,491.6,282.0,173.8,140.0,265.6
130,odroid1,52.1,712.7,63.9,444.1,166.4,155.9,388.1
131,rpi-8c,57.0,524.7,397.0,16.5,506.5,47.0,373.7
132,rpi-8c,664.2,51.4,460.7,16.1,232.4,34.8,27.6
133,rpi-4a,147.6,222.3,204.6,64.7,113.1,226.3,338.9
134,odroid4,219.4,68.9,282.9,318.0,174.7,325.6,17.3
135,rpi-8c,273.3,773.8,391.2,41.0,351.6,207.9,77.6
136,rpi-8a,304.4,523.7,662.8,6.7,472.5,476.3,317.3
137,odroid3,286.3,298.4,796.8,476.9,1.3,44.1,184.8
138,odroid3,132.7,235.8,238.2,648.5,439.9,162.1,24.8
139,odroid1,110.9,755.1,149.5,100.0,55.8,77.9,130.6
140,rpi-8b,287.2,614.9,397.2,260.9,169.9,300.9,109.0
141,odroid1,403.5,728.8,582.0,12.8,388.5,374.5,288.8
142,odroid1,108.5,497.1,255.6,347.0,243.4,139.3,188.5
143,odroid3,221.5,273.9,187.6,158.1,142.4,635.0,436.0
144,rpi-8d,23.1,540.4,335.3,227.7,28.1,185.8,115.5
145,odroid4,334.1,4.5,677.5,529.9,126.9,68.4,347.4
146,odroid4,60.8,163.7,257.9,543.7,136.2,131.2,58.5
147,rpi-8a,130.7,215.8,431.0,221.6,47.7,328.4,262.9
148,odroid1,225.1,11.9,500.6,196.8,45.4,49.8,115.0
149,rpi-8a,219.2,509.2,29.5,94.7,109.9,479.0,378.7
150,rpi-8d,114.4,712.6,386.8,286.7,163.1,43.3,104.2
151,rpi-8b,417.0,367.6,76.2,40.2,500.0,444.2,873.4
152,rpi-8a,62.0,10.5,1026.2,49.2,478.4,371.4,27.3
153,odroid4,46.4,361.2,359.3,761.2,108.9,229.4,13.8
154,odroid1,162.1,572.6,100.8,30.2,111.2,220.3,86.9
155,odroid2,217.3,1036.7,109.3,677.3,49.4,93.2,272.9
156,rpi-8c,375.0,678.0,199.2,51.0,135.7,599.3,183.5
157,odroid1,266.2,285.4,404.0,186.9,209.7,43.8,241.1
158,rpi-4a,179.8,253.9,364.8,90.5,362.0,221.8,288.0
159,odroid4,157.4,112.1,924.6,78.5,8.2,78.3,83.7
160,rpi-4a,96.0,449.3,491.9,89.8,70.6,12.5,78.6
161,rpi-8a,484.5,395.4,188.4,328.4,45.4,136.9,112.1
162,rpi-8a,157.3,84.1,265.0,196.0,232.8,164.1,190.3
163,rpi-4a,152.9,172.6,471.3,156.6,72.8,90.3,135.5
164,odroid4,114.3,114.5,352.7,203.8,83.4,52.7,205.2
165,rpi-8c,538.0,197.0,120.1,283.9,444.4,358.0,227.3
166,odroid3,127.6,10.0,634.4,831.0,109.0,30.0,58.2
167,rpi-8d,66.2,246.9,1280.4,202.1,22.3,22.2,50.6
168,rpi-4a,134.0,103.1,521.5,333.6,57.3,40.2,109.3
169,rpi-8c,221.8,397.5,297.9,192.4,74.3,277.4,214.8
170,rpi-4a,139.8,10.2,331.9,704.8,298.4,108.1,321.2
171,odroid1,406.6,102.1,1198.7,295.2,127.2,1.4,231.4
172,rpi-8b,20.3,272.3,143.5,749.1,38.0,293.9,421.7
173,odroid2,116.5,920.1,165.0,235.2,252.1,120.7,63.7
174,rpi-4a,12.8,75.0,321.8,628.7,293.0,190.2,4.0
175,rpi-8c,73.7,477.2,301.3,696.1,169.9,140.9,116.7
176,rpi-4a,239.6,177.7,80.1,111.0,477.5,43.4,253.0
177,odroid2,884.8,286.3,129.6,127.8,76.2,331.0,144.3
178,odroid2,234.5,20.2,451.8,254.6,270.9,279.5,229.2
179,rpi-8c,235.7,80.6,424.3,516.5,314.4,5.1,447.6
180,rpi-8d,842.6,340.4,138.0,30.0,125.7,142.4,328.7
181,odroid3,90.9,199.2,512.0,651.9,120.9,100.4,213.0
182,rpi-8c,177.5,365.5,177.0,8.0,166.6,465.0,67.8
183,rpi-8d,149.4,172.2,833.8,821.8,173.4,151.9,128.2
184,rpi-8b,93.4,105.0,222.0,518.6,113.7,388.9,289.4
185,rpi-8d,114.1,589.0,578.8,54.0,698.8,35.1,329.2
186,rpi-8a,338.0,485.9,579.9,79.3,408.6,192.3,35.0
187,rpi-8b,205.1,399.5,40.9,792.0,422.4,531.1,256.0
188,rpi-8c,60.6,2.7,1189.6,14.1,237.5,285.1,75.2
189,odroid2,49.5,306.1,566.2,442.7,46.1,235.4,133.9
190,rpi-8a,134.3,591.5,378.7,87.7,19.1,420.7,142.0
191,odroid4,147.4,178.6,414.8,641.2,184.9,162.1,67.5
192,rpi-8b,52.3,288.4,284.1,138.8,277.7,394.2,77.0
193,rpi-8b,190.7,183.3,618.4,262.9,160.9,136.6,471.1
194,odroid1,352.6,340.6,230.3,63.9,34.9,10.0,113.7
195,odroid4,135.7,279.7,682.3,375.6,24.7,63.6,10.7
196,odroid1,382.5,321.8,441.0,14.1,310.9,173.9,168.5
197,odroid2,287.6,522.4,224.0,38.4,91.1,420.0,270.6
198,rpi-4a,48.5,7.1,441.1,464.7,86.7,308.6,415.8
199,rpi-8b,161.7,9.7,316.4,882.7,134.0,48.4,318.9
200,rpi-4a,36.0,532.2,715.2,380.0,189.6,20.4,10.8
201,odroid1,92.3,19.2,270.9,500.0,193.1,14.5,171.6
202,rpi-8c,60.2,77.6,382.9,283.0,177.0,185.0,68.1
203,odroid1,284.3,103.0,348.2,390.8,481.5,4.6,90.4
204,odroid4,434.3,361.9,208.1,384.2,29.7,288.7,381.8
205,rpi-4a,206.6,425.0,288.9,368.7,74.0,179.9,95.4
206,odroid4,232.8,435.1,308.0,23.6,316.6,187.7,34.4
207,rpi-8a,453.1,173.8,967.9,39.5,3.3,101.6,56.1
208,odroid3,448.9,620.6,190.8,51.7,175.6,23.1,389.3
209,rpi-8d,112.5,381.1,342.3,107.5,394.8,173.0,214.4
210,rpi-8a,3.5,701.1,382.0,436.3,189.7,32.0,309.7
211,odroid4,398.6,271.5,202.3,230.5,345.8,3.8,192.4
212,rpi-8a,338.6,196.3,421.7,316.5,184.1,193.8,516.8
213,odroid4,5.3,440.0,340.4,509.5,178.0,206.3,175.7
214,rpi-8c,195.2,71.2,323.7,493.6,203.8,14.9,148.0
215,odroid2,237.9,343.6,349.1,48.0,15.8,187.0,237.7
216,odroid2,196.7,275.0,931.6,385.9,5.9,213.1,51.3
217,odroid4,46.5,108.9,308.8,386.3,12.8,199.6,215.6
218,rpi-8b,90.9,117.8,386.1,162.5,200.6,274.5,256.9
219,rpi-8b,295.4,764.2,35.3,444.9,317.7,532.7,243.2
220,rpi-8a,235.6,39.0,551.1,224.3,112.7,84.1,254.5
221,rpi-4a,321.1,245.2,144.3,527.9,228.8,78.2,147.8
222,rpi-8b,6.6,371.9,668.8,325.6,50.0,204.6,210.8
223,odroid4,206.9,192.9,301.2,330.6,228.5,182.1,265.1
224,rpi-8a,195.9,117.0,911.8,2.5,201.9,9.1,248.5
225,odroid4,313.9,1068.8,93.5,314.3,17.8,6.7,414.6
226,odroid4,142.7,303.5,325.7,138.8,184.2,102.3,114.3
227,rpi-8b,63.0,432.3,126.8,178.5,331.2,97.8,225.4
228,rpi-8c,54.6,135.2,155.1,333.9,230.3,246.3,280.3
229,rpi-4a,86.2,114.6,1265.9,103.8,23.7,14.1,278.7
230,odroid2,325.0,138.2,664.6,67.7,187.7,129.2,296.3
231,rpi-4a,109.8,189.6,496.0,66.4,110.3,4.7,18.0
232,rpi-8c,85.3,389.0,39.8,221.6,121.1,131.8,43.5
233,odroid4,136.7,142.5,116.6,390.7,410.7,255.4,184.9
234,odroid3,141.3,224.2,244.9,128.2,165.6,524.8,480.4
235,rpi-4a,404.6,8.8,307.1,762.9,253.1,16.8,240.5
236,rpi-4a,528.3,371.2,611.7,134.1,172.1,225.7,64.2
237,odroid1,238.2,281.1,165.0,232.3,84.8,149.9,377.1
238,rpi-4a,65.5,70.6,348.3,360.3,348.4,31.4,160.6
239,rpi-8b,189.9,66.2,217.5,603.4,83.0,160.3,179.9
240,rpi-4a,395.4,128.3,408.6,120.6,93.9,106.9,197.8
241,rpi-8a,465.7,119.8,32.3,971.3,462.0,285.9,148.8
242,rpi-8d,637.9,252.4,239.0,281.1,164.7,137.4,568.3
243,rpi-8c,157.3,212.9,488.8,177.7,283.6,122.2,111.4
244,rpi-8b,60.0,103.6,882.0,758.4,27.1,8.0,54.8
245,rpi-4a,65.6,660.3,369.3,383.0,48.6,239.0,149.3
246,odroid4,84.5,634.3,600.5,448.8,170.2,45.2,25.2
247,rpi-4a,276.6,280.9,280.8,364.8,272.0,230.3,201.4
248,rpi-8d,160.1,179.9,239.1,12.8,232.5,512.5,536.8
249,odroid4,208.5,907.8,200.5,120.7,100.9,131.9,171.1
250,odroid4,39.8,153.0,353.9,625.6,292.3,32.9,163.0
251,rpi-8c,170.7,381.7,313.5,370.8,34.6,174.2,4.5
252,rpi-4a,259.7,330.5,77.0,92.8,258.9,49.6,86.7
253,rpi-8c,27.5,618.7,109.5,773.9,88.7,305.8,99.3
254,rpi-4a,289.7,381.4,189.2,307.4,3.1,68.8,22.1
255,rpi-4a,145.2,193.1,302.5,470.7,6.0,193.1,11.7
256,rpi-8a,147.3,125.2,388.8,725.1,153.9,217.4,216.0
257,rpi-8a,302.4,615.6,34.8,242.4,150.9,198.4,17.2
258,rpi-8c,204.0,320.9,517.9,78.0,8.1,101.6,215.7
259,odroid1,514.2,19.9,339.5,39.9,273.0,280.0,261.5
260,rpi-8c,109.2,319.4,639.0,263.4,287.9,388.1,58.3
261,odroid1,244.3,26.6,508.4,696.9,173.9,128.6,321.1
262,rpi-8d,468.8,126.4,1537.5,383.5,20.0,227.7,160.4
263,rpi-8b,294.1,217.8,150.7,375.1,153.9,5.1,69.0
264,rpi-8d,143.7,652.4,200.3,131.6,234.2,270.4,396.0
265,rpi-8c,383.3,727.4,171.6,143.5,205.1,231.6,504.0
266,rpi-4a,365.4,901.6,250.5,312.6,329.5,103.1,300.5
267,rpi-8d,214.7,75.2,317.9,246.5,95.2,104.7,489.0
268,odroid1,391.2,848.4,27.5,113.7,159.6,34.1,144.8
269,odroid1,393.0,207.4,343.0,206.1,20.9,230.5,127.8
270,rpi-8c,273.9,46.9,398.1,219.7,286.4,480.1,135.4
271,odroid1,106.4,400.0,461.4,268.8,177.3,49.5,157.5
272,rpi-4a,144.4,924.9,11.4,112.2,273.1,268.0,501.2
273,odroid3,409.4,144.9,56.8,534.3,280.2,320.3,354.3
274,odroid3,336.5,282.8,246.7,474.6,109.4,157.2,317.8
275,rpi-8d,63.6,125.7,457.0,554.7,548.9,51.7,202.7
276,rpi-8a,23.3,180.1,624.3,411.9,347.5,4.0,2.2
277,rpi-8c,477.2,371.6,690.2,76.2,297.4,23.3,120.8
278,odroid3,571.5,241.8,332.5,219.7,66.9,53.0,108.3
279,odroid3,155.4,1205.3,83.8,39.3,167.8,435.4,314.8
280,odroid1,46.9,163.5,98.8,628.8,184.3,296.0,107.3
281,rpi-8b,91.6,366.6,314.6,258.3,237.6,309.5,82.5
282,rpi-8d,275.3,64.9,279.5,318.6,229.7,143.2,147.9
283,rpi-8b,235.8,224.8,298.1,119.9,60.7,17.8,27.4
284,odroid2,141.9,72.9,660.1,477.3,181.2,131.3,55.4
285,rpi-8d,6.2,210.7,1125.2,120.2,47.3,244.9,2.9
286,rpi-8a,526.2,456.9,99.7,103.7,172.8,90.4,170.8
287,odroid2,63.0,263.8,365.1,325.4,17.9,293.6,18.9
288,odroid1,381.9,433.2,421.7,122.9,27.5,298.6,58.6
289,rpi-8b,309.1,457.4,295.7,83.3,535.9,31.1,392.0
290,rpi-8d,272.5,167.8,236.0,247.4,192.5,195.3,92.7
291,rpi-8d,142.5,179.9,511.9,73.1,111.7,152.2,7.4
292,odroid2,74.8,383.8,580.9,80.8,234.4,57.6,28.9
293,rpi-8a,40.1,415.9,642.3,38.3,91.4,93.1,387.5
294,odroid1,173.6,519.3,214.2,83.8,289.8,108.8,415.9
295,odroid2,312.4,706.0,132.3,292.6,130.3,324.5,50.9
296,rpi-8c,133.5,168.8,214.3,152.0,509.8,174.7,148.9
297,rpi-8a,411.0,184.1,65.1,472.8,201.8,174.7,222.0
298,odroid1,275.1,175.3,184.2,53.1,295.9,177.4,101.8
299,rpi-8a,16.3,77.1,414.3,312.5,270.5,29.3,17.5
300,rpi-8b,89.8,88.9,726.7,386.8,192.9,211.7,168.3
301,rpi-8c,518.7,185.7,251.8,587.5,6.0,172.2,68.8
302,rpi-8c,111.9,847.9,529.3,32.4,77.3,6.4,84.6
303,rpi-4a,269.2,890.2,343.9,77.9,87.3,73.2,211.9
304,rpi-8d,361.5,293.4,75.4,369.0,363.0,297.4,156.4
305,odroid2,32.1,120.8,1120.2,160.5,200.6,19.2,260.5
306,rpi-8c,347.1,206.8,424.8,652.9,108.5,377.8,318.7
307,rpi-4a,98.6,310.2,23.5,258.1,171.1,251.5,459.3
308,odroid3,28.7,362.4,167.5,276.6,269.6,85.4,310.6
309,rpi-8a,205.5,275.9,165.1,236.1,67.5,444.5,261.9
310,rpi-8c,441.1,237.0,460.1,672.9,12.8,397.7,129.3
311,rpi-8d,247.4,310.1,473.3,144.0,313.0,202.9,266.6
312,odroid2,184.7,763.6,314.2,165.3,66.6,103.9,100.5
313,odroid2,213.8,32.3,121.1,585.9,75.7,161.4,360.1
314,rpi-4a,131.3,269.7,356.7,359.0,251.0,183.9,287.8
315,rpi-8a,248.2,344.7,469.3,330.3,79.7,391.4,363.9
316,rpi-8d,459.1,308.9,333.3,380.3,78.7,52.0,162.6
317,rpi-8b,157.4,183.5,188.1,177.7,405.5,309.8,417.2
318,rpi-8c,87.3,326.8,258.5,489.3,207.5,43.0,134.7
319,odroid3,465.2,144.1,86.3,261.9,175.3,185.8,45.4
320,rpi-8c,209.4,604.9,38.2,305.5,442.0,118.5,41.3
321,rpi-8d,212.1,313.9,230.4,111.5,352.5,434.7,355.8
322,odroid1,239.4,925.6,291.3,14.4,142.5,282.7,368.9
323,rpi-8b,59.0,1141.2,126.5,265.9,112.9,342.2,378.0
324,rpi-8b,415.7,63.1,81.0,523.5,290.3,19.3,485.2
325,rpi-4a,149.9,18.3,925.6,527.0,87.7,295.1,166.3
326,rpi-8b,46.8,193.1,277.0,815.0,342.9,145.0,57.5
327,odroid1,18.8,94.2,290.7,271.5,15.6,47.4,18.8
328,odroid2,134.8,568.7,203.0,228.5,210.2,115.3,178.8
329,odroid1,402.2,20.7,228.2,394.0,42.6,648.5,209.9
330,rpi-8b,13.8,254.1,661.9,768.7,184.6,167.1,103.4
331,odroid4,122.1,295.2,870.0,237.8,11.5,94.1,164.5
332,odroid2,220.4,328.3,163.4,528.4,109.7,222.2,129.9
333,rpi-8b,194.8,348.0,344.7,118.3,162.3,300.4,61.7
334,odroid4,490.5,148.7,576.7,311.1,159.5,197.4,404.5
335,odroid3,165.1,383.3,452.2,126.6,111.5,138.1,97.6
336,odroid4,68.0,349.2,653.1,78.2,62.3,386.7,170.3
337,odroid1,417.8,109.6,156.4,145.5,204.1,181.6,84.7
338,odroid4,440.2,72.5,196.3,491.2,91.1,51.3,15.7
339,rpi-8d,411.8,158.9,287.3,163.1,178.2,384.2,143.8
340,rpi-8b,482.3,55.0,293.7,451.3,221.6,336.9,453.0
341,rpi-8a,685.9,259.4,442.5,48.4,80.3,394.4,516.2
342,rpi-4a,134.7,52.7,800.2,331.5,22.5,34.6,299.8
343,rpi-8a,729.8,406.4,359.0,123.0,258.0,291.2,224.0
344,rpi-8c,66.3,126.1,201.8,348.2,284.6,2.9,57.5
345,rpi-8a,49.0,466.5,536.9,111.9,60.2,233.5,56.3
346,odroid1,471.9,108.0,310.3,341.9,152.0,298.9,119.8
347,rpi-8a,496.0,44.1,192.6,316.5,179.2,388.7,113.5
348,odroid4,476.4,309.2,586.8,459.4,163.7,6.6,78.4
349,rpi-8d,100.2,209.3,184.4,430.1,185.8,29.9,227.2
350,rpi-8d,204.1,319.6,91.5,201.3,38.8,73.8,79.0
351,rpi-8b,524.7,270.6,211.6,613.4,173.8,92.3,819.8
352,odroid1,447.4,135.5,324.3,312.3,730.8,62.4,403.9
353,rpi-8c,50.5,357.5,414.3,162.9,4.5,163.9,70.4
354,odroid3,26.7,467.1,95.3,708.8,134.2,199.4,72.6
355,rpi-4a,66.0,155.7,44.2,211.1,329.1,98.4,106.4
356,rpi-4a,21.7,72.4,450.0,115.0,251.5,230.8,79.6
357,odroid2,209.2,537.6,318.2,208.3,264.0,309.5,73.6
358,rpi-8b,247.2,23.5,938.3,386.5,131.7,84.9,118.7
359,rpi-8c,73.8,627.4,39.1,223.5,502.0,420.7,232.4
360,rpi-4a,325.9,88.1,809.2,352.0,27.8,143.7,122.6
361,odroid3,75.3,810.1,596.7,82.8,92.5,38.6,139.2
362,rpi-8b,313.6,277.2,222.6,56.3,267.5,46.2,42.1
363,odroid3,156.0,87.5,1389.5,60.7,252.4,23.5,210.5
364,rpi-8c,248.0,254.5,78.4,161.4,184.0,361.9,124.1
365,rpi-8a,215.8,187.6,299.7,746.8,55.1,185.0,130.2
366,odroid2,685.7,518.8,23.2,739.6,32.0,410.0,8.6
367,odroid2,447.1,318.5,282.3,103.7,355.6,95.3,583.9
368,odroid4,111.5,330.7,111.9,701.0,193.3,100.3,299.0
369,rpi-4a,499.8,276.0,78.3,253.8,176.0,213.5,275.0
370,rpi-8a,203.1,52.8,377.5,484.0,242.5,176.2,22.3
371,odroid2,133.4,558.3,134.4,530.3,10.7,388.6,137.7
372,rpi-8b,477.0,207.7,368.5,183.4,422.1,188.3,122.4
373,rpi-4a,149.0,74.9,78.0,37.8,241.5,448.4,224.7
374,odroid2,177.2,247.1,602.0,109.3,121.1,364.2,77.0
375,odroid3,211.3,82.2,500.5,264.7,725.3,175.1,207.7
376,rpi-4a,102.0,597.5,57.7,537.8,249.2,170.4,36.4
377,odroid2,344.9,399.7,32.7,663.9,291.1,25.9,182.9
378,rpi-8a,445.8,63.0,388.0,342.9,21.3,18.9,172.6
379,odroid1,181.5,226.8,978.4,8.6,246.4,139.1,8.6
380,odroid2,394.3,189.8,432.1,185.4,198.8,85.0,178.4
381,rpi-4a,165.7,491.2,132.3,141.7,476.6,276.8,90.3
382,odroid3,44.6,64.7,375.5,337.7,554.8,212.1,106.0
383,rpi-8a,182.3,38.0,155.3,861.9,57.1,456.6,155.9
384,rpi-8a,55.3,179.2,865.3,320.2,53.0,169.6,34.8
385,odroid1,296.8,629.4,8.0,278.2,605.9,235.0,567.6
386,rpi-8d,179.3,74.8,188.0,551.6,251.0,386.9,552.4
387,rpi-8d,9.1,6.3,397.0,692.3,160.4,50.6,145.0
388,rpi-4a,145.2,525.5,321.5,146.7,181.6,317.6,38.2
389,odroid4,84.2,340.2,346.6,91.0,359.2,200.7,368.2
390,odroid2,22.7,128.1,955.6,128.0,287.8,72.2,560.1
391,odroid1,88.1,533.8,229.6,103.6,153.2,203.8,54.9
392,rpi-4a,285.7,4.7,612.4,465.3,45.1,91.0,104.6
393,rpi-8c,329.5,324.0,300.0,110.8,79.4,127.3,386.0
394,rpi-8d,677.9,18.9,37.6,469.0,353.4,526.9,170.5
395,rpi-8b,183.3,391.3,152.5,44.5,133.3,356.9,281.2
396,rpi-4a,234.9,15.1,571.8,63.5,141.0,108.3,409.4
397,odroid3,10.3,135.1,455.2,79.1,92.1,90.4,35.8
398,odroid4,107.7,285.7,756.1,235.2,112.4,192.4,191.6
399,odroid2,433.9,456.9,364.6,315.9,24.8,35.2,261.1
400,rpi-8a,173.7,438.8,132.7,207.0,375.6,324.8,174.1
401,rpi-8b,207.9,175.9,381.3,573.5,33.2,337.2,325.1
402,odroid3,11.3,61.8,1301.6,418.2,263.2,92.5,297.2
403,odroid2,334.4,108.0,278.9,145.5,105.2,274.7,408.0
404,odroid4,87.1,203.6,428.9,148.2,271.6,64.7,117.6
405,odroid2,418.0,395.2,534.2,308.0,41.8,596.0,78.6
406,rpi-8d,32.0,110.7,940.2,260.3,141.4,333.4,267.9
407,odroid3,263.4,418.9,206.9,452.3,212.4,291.6,123.1
408,odroid3,397.8,298.4,35.5,428.2,134.9,208.5,233.4
409,odroid1,266.7,407.4,196.9,403.2,251.4,88.0,395.1
410,odroid3,395.1,667.0,32.9,78.5,446.7,393.2,56.8
411,odroid1,122.8,248.4,550.2,28.0,175.0,364.7,494.6
412,odroid2,411.8,102.2,162.7,969.1,137.8,72.5,95.7
413,rpi-8a,148.1,131.6,447.8,284.4,8.9,49.6,25.8
414,rpi-4a,49.0,487.3,582.1,8.4,199.5,233.0,26.5
415,rpi-8a,212.1,507.5,97.2,215.3,310.8,324.5,203.7
416,odroid1,261.7,1074.9,577.7,115.5,2.3,136.6,333.6
417,rpi-8a,137.7,123.7,298.1,108.6,760.5,66.9,46.8
418,rpi-4a,239.0,2.4,1101.9,171.3,211.4,5.7,195.9
419,rpi-8a,287.4,413.8,223.7,18.1,350.6,228.0,328.1
420,rpi-4a,285.1,215.5,431.2,79.9,101.4,321.4,354.5
421,odroid1,89.5,536.5,464.9,256.7,120.9,157.9,123.9
422,rpi-8d,175.6,755.4,94.8,93.0,422.2,106.5,264.6
423,odroid3,494.9,423.7,14.9,469.6,39.3,152.1,93.9
424,rpi-8c,194.6,251.9,16.5,398.4,356.7,259.9,339.2
425,rpi-8a,153.5,760.0,70.4,26.7,271.8,616.5,171.9
426,odroid3,83.6,657.6,215.8,228.1,385.7,54.3,198.4
427,odroid1,264.1,272.9,766.4,427.2,20.9,255.7,279.8
428,odroid4,646.6,645.2,144.0,49.9,151.0,387.6,224.9
429,odroid2,75.7,434.3,264.3,215.8,378.6,189.5,14.6
430,odroid4,511.7,691.7,187.7,65.4,204.0,484.8,112.3
431,rpi-8a,43.3,518.8,1124.6,83.7,28.2,167.5,153.4
432,rpi-8d,426.1,172.8,337.8,29.2,148.1,35.2,233.4
433,odroid4,448.3,89.1,804.8,446.4,115.4,117.1,50.9
434,rpi-8c,111.1,112.2,63.4,61.5,391.6,214.2,230.8
435,rpi-8c,584.3,95.3,644.0,26.6,150.9,336.1,317.9
436,rpi-8c,115.7,146.3,265.2,477.8,43.8,17.6,116.7
437,rpi-8d,68.4,71.1,276.3,398.2,43.9,129.1,191.1
438,rpi-8a,610.1,169.1,446.5,46.6,263.6,40.5,394.5
439,odroid2,132.0,260.6,757.2,132.0,60.8,16.5,96.7
440,rpi-4a,151.9,847.3,82.6,537.9,81.4,390.4,53.5
441,odroid4,41.0,520.4,193.2,579.7,116.6,434.3,71.4
442,odroid1,227.8,1116.8,97.3,197.1,268.3,139.7,307.8
443,odroid2,410.1,24.0,613.5,51.0,342.7,87.3,169.3
444,rpi-8d,475.8,63.9,303.7,377.1,95.1,410.4,167.5
445,rpi-8d,180.5,125.2,719.6,730.7,70.5,245.1,328.0
446,rpi-8d,83.4,241.1,266.3,68.0,37.8,263.7,141.0
447,odroid2,181.6,296.4,284.4,284.1,62.9,140.9,8.2
448,rpi-8a,102.8,433.2,731.3,95.5,307.2,229.4,294.1
449,rpi-8d,532.1,69.0,426.0,339.2,101.6,247.3,165.5
450,rpi-4a,526.3,213.9,438.5,235.9,329.8,544.8,472.2
451,rpi-8c,159.4,66.2,294.7,413.1,53.1,296.5,253.4
452,odroid1,364.3,147.3,229.1,107.8,453.2,177.8,95.8
453,odroid2,46.3,202.4,401.4,552.6,10.8,89.0,112.6
454,odroid1,56.0,205.6,811.0,431.3,78.2,30.2,24.6
455,rpi-8c,356.5,37.1,966.2,477.3,210.9,43.2,24.4
456,odroid3,32.4,178.9,481.1,365.5,453.8,39.9,122.7
457,rpi-8d,137.4,111.4,686.7,139.9,27.8,42.7,262.9
458,odroid2,89.4,73.5,653.8,177.0,126.8,112.7,194.6
459,odroid3,407.8,365.8,162.5,151.5,125.5,310.5,131.0
460,odroid2,55.8,28.8,1002.6,106.4,121.4,102.1,324.3
461,odroid2,291.1,251.2,66.7,169.6,156.6,204.5,139.0
462,rpi-8a,233.7,94.5,657.1,353.0,20.2,218.9,378.9
463,rpi-8c,56.1,439.1,79.1,109.8,905.4,208.9,451.3
464,odroid1,205.5,456.9,65.7,68.6,310.1,57.5,230.6
465,rpi-8d,239.4,321.3,189.0,56.3,224.7,349.2,182.0
466,rpi-8c,114.3,176.8,227.5,102.5,393.7,144.7,149.2
467,odroid3,301.4,375.4,574.3,334.7,54.9,96.6,338.7
468,rpi-8a,406.8,421.9,80.2,263.2,231.2,135.0,680.5
469,odroid2,588.1,406.5,372.2,26.6,281.1,59.6,32.5
470,rpi-8d,42.4,263.9,305.5,252.2,468.4,204.4,30.3
471,odroid4,209.3,501.2,373.4,320.8,121.7,38.4,154.2
472,rpi-4a,371.9,252.4,282.4,186.4,29.9,504.7,53.7
473,rpi-4a,290.0,39.7,375.3,258.2,82.4,271.9,96.7
474,odroid2,6.3,81.6,268.6,708.4,371.6,6.9,22.1
475,odroid1,240.0,388.1,318.8,222.0,17.2,184.4,4.7
476,rpi-4a,195.6,186.0,323.2,256.8,188.7,208.9,176.5
477,odroid3,302.4,593.5,714.9,88.2,279.5,272.0,277.5
478,rpi-8b,82.1,178.5,77.5,914.2,96.5,325.7,342.0
479,odroid4,458.7,136.1,245.4,345.0,494.5,171.5,5.9
480,odroid4,28.8,102.1,394.0,681.2,191.4,108.1,32.1
481,odroid2,266.2,274.4,1001.4,313.8,3.0,177.7,95.7
482,rpi-8d,31.1,86.2,178.2,395.9,373.4,88.5,7.2
483,rpi-8d,129.3,30.2,84.6,537.9,295.5,292.9,258.9
484,rpi-8b,309.2,6.2,353.1,629.7,557.9,125.8,349.9
485,odroid3,121.6,280.2,721.1,89.8,38.3,154.8,104.0
486,rpi-8d,97.0,125.8,349.0,321.3,73.1,109.2,261.3
487,odroid2,405.2,30.2,633.2,263.3,101.6,52.9,105.1
488,rpi-8d,32.6,155.3,730.9,391.2,134.8,66.9,12.8
489,rpi-8a,66.9,543.9,322.3,341.7,74.0,6.0,125.0
490,odroid2,215.5,51.0,316.1,217.6,113.5,214.1,220.5
491,rpi-8b,196.8,157.7,186.6,410.5,234.7,175.2,115.4
492,odroid4,5.3,445.7,597.8,319.3,207.4,34.9,18.7
493,odroid1,371.2,96.6,667.5,193.4,265.0,156.3,98.5
494,odroid1,102.2,190.3,418.1,146.0,235.9,295.1,345.3
495,odroid3,311.0,62.1,167.2,35.3,563.9,168.6,67.3
496,rpi-4a,2.6,226.6,402.8,31.9,160.8,254.5,272.4
497,odroid2,283.5,737.1,12.3,125.1,743.3,168.0,599.7
498,odroid4,375.4,654.2,46.5,237.3,149.1,65.5,791.1
499,rpi-8b,123.7,82.3,433.8,437.3,14.8,426.2,89.5
500,odroid4,246.8,607.1,160.2,634.3,263.5,163.6,320.8
501,odroid4,54.0,765.8,317.7,109.0,283.3,305.3,21.9
502,odroid3,169.9,249.1,471.1,176.7,277.9,193.4,177.6
503,rpi-8a,4.1,185.1,748.5,369.7,16.8,214.4,147.8
504,rpi-4a,359.7,330.1,69.8,626.6,133.7,118.8,67.2
505,odroid2,663.1,767.3,3.8,46.1,274.2,436.2,499.6
506,rpi-8d,67.0,540.5,516.3,77.0,10.5,39.8,294.6
507,odroid2,136.4,232.0,96.3,121.1,312.9,181.6,97.6
508,odroid1,207.2,13.3,369.0,1257.9,20.9,92.5,33.6
509,rpi-4a,504.6,196.7,527.6,63.1,261.0,384.4,221.2
