,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
18,rpi-8d,581.4,906.0,2363.7,161.3,1698.2,1799.6,1578.3
19,rpi-4a,889.9,134.1,1927.8,2095.0,956.5,37.5,2253.1
20,rpi-8a,1484.9,606.8,1549.8,1160.9,385.6,410.0,7.9
21,odroid4,1014.4,2335.6,703.2,1611.9,104.6,530.6,2125.6
22,rpi-8d,2044.3,1186.4,301.2,693.0,2188.4,1049.9,118.8
23,rpi-8d,1532.5,1448.8,407.9,178.8,1699.9,1752.1,1296.6
24,odroid2,1872.6,2646.8,136.2,735.4,1623.6,1025.4,2643.5
25,odroid4,62.6,199.5,1843.1,1423.7,39.8,125.3,18.2
26,rpi-8c,2219.0,2067.0,540.1,1945.1,1940.1,1678.0,1977.4
27,odroid1,291.0,1408.4,940.3,1831.5,1077.8,1627.2,679.6
28,odroid2,726.2,640.2,249.1,1984.6,981.0,1609.4,597.5
29,odroid3,523.7,1883.3,146.4,2011.4,39.5,788.5,1030.7
30,odroid3,1985.7,535.8,121.1,1068.7,708.6,1462.5,1056.3
31,odroid4,1604.4,1298.9,1933.7,1928.9,1869.1,1521.4,1326.7
32,rpi-8b,1246.4,1250.4,1884.9,740.7,2252.8,1050.9,2009.1
33,odroid4,185.6,578.5,1516.8,290.5,1495.2,26.3,1112.6
34,rpi-4a,1286.7,1193.1,2335.1,208.2,1045.9,669.7,922.5
35,odroid2,1839.0,1697.2,330.2,54.3,1754.8,699.4,2113.4
36,odroid3,259.6,950.5,2249.5,612.0,1392.5,628.5,1055.9
37,rpi-8b,1654.4,2182.4,218.0,1159.0,1247.4,454.7,1628.1
38,odroid4,805.3,586.4,1573.2,1879.3,1003.3,1552.7,1314.1
39,odroid2,648.4,2591.0,1265.7,1009.1,1030.5,601.7,2182.2
40,odroid1,277.0,2325.1,1367.8,1130.7,1350.5,2504.4,2016.6
41,odroid3,2617.3,1632.3,476.4,590.5,1628.2,2382.4,2531.9
42,odroid3,1938.6,1550.4,1418.1,1341.7,2228.1,1654.9,2124.0
43,rpi-8d,1592.2,1506.0,808.7,840.3,189.5,2183.4,2361.2
44,odroid2,2126.8,2227.9,1394.1,1134.3,1215.0,1880.6,2678.9
45,odroid4,1227.2,2126.9,1616.0,603.3,2124.1,1908.3,2215.8
46,odroid1,1025.8,1595.0,1476.4,921.2,1477.6,2115.2,2084.2
47,rpi-8c,1617.6,2712.5,337.3,44.1,1140.3,2348.7,2301.7
48,rpi-4a,1308.6,1552.8,1528.9,1021.1,845.3,830.0,611.7
49,rpi-8b,1422.4,2301.0,521.4,274.0,893.6,560.6,180.3
50,odroid4,1786.2,241.9,1676.5,2069.6,1849.2,1980.9,1352.7
51,rpi-8d,1331.8,925.0,754.5,2073.5,307.9,1732.6,1556.8
52,odroid2,522.1,2702.6,676.0,1561.0,970.7,1040.0,1862.3
53,rpi-8d,14.1,1069.1,2344.6,772.7,1410.3,173.7,2400.8
54,odroid3,28.1,1097.8,2423.4,530.6,103.1,199.5,5.1
55,rpi-8a,851.1,2488.8,62.7,1086.0,2147.5,1478.8,2638.5
56,rpi-8a,225.5,1089.0,2385.7,1735.8,282.1,115.2,480.8
57,rpi-8c,744.3,2141.2,2282.4,1328.5,255.4,564.8,2653.8
58,rpi-8c,11.2,159.4,2498.4,942.9,22.4,23.8,36.7
59,rpi-8b,1023.8,242.7,2464.0,1780.5,824.4,1138.3,364.9
60,rpi-8a,1884.3,1514.7,50.3,903.0,1562.6,2086.4,1108.9
61,odroid3,1661.1,2424.6,551.9,98.5,1441.9,1197.2,2486.9
62,rpi-8d,196.1,1405.4,1653.0,548.8,1070.5,801.3,328.1
63,rpi-8d,2635.1,2521.5,1977.3,1006.9,1756.8,2140.6,2676.4
64,rpi-8c,234.3,1046.3,1834.3,1250.5,465.0,599.6,49.6
65,odroid1,1096.1,721.3,731.0,1845.1,1747.2,1544.3,2151.2
66,rpi-8a,1747.3,1905.0,49.9,195.5,1640.0,1333.7,185.2
67,odroid1,649.6,1665.0,593.3,569.7,1744.3,193.5,887.2
68,rpi-4a,763.0,136.9,2256.9,1302.0,338.0,138.6,33.9
69,odroid3,1075.7,947.8,1851.6,746.3,1436.8,1033.3,2075.0
70,rpi-4a,111.4,58.1,2417.2,1593.9,795.6,514.9,858.0
71,odroid1,2404.2,955.5,404.5,41.2,1677.1,567.2,1450.6
72,rpi-4a,1105.8,1096.1,105.0,1334.1,1597.9,2121.7,1829.5
73,rpi-8b,1392.8,2023.4,356.0,2006.1,257.9,2010.0,2380.2
74,odroid3,787.9,1767.2,2270.1,1783.4,720.8,1969.1,77.7
75,odroid4,2338.3,2033.4,576.8,1285.7,2117.0,1503.9,2607.5
76,rpi-8d,2198.3,571.1,2078.3,1083.9,108.7,1100.7,832.6
77,odroid2,1156.1,2727.8,1388.4,574.5,2242.8,1418.1,2591.6
78,rpi-8c,2503.0,920.0,13.5,500.9,1856.3,1010.5,214.3
79,odroid2,419.6,177.5,1518.7,2114.8,1323.2,753.9,1162.6
80,odroid2,867.4,1197.8,1266.4,1996.5,1532.6,1199.8,1179.9
81,rpi-8d,718.9,372.0,1029.4,1898.4,1780.9,2195.3,1373.3
82,rpi-8a,1811.6,2310.5,427.4,680.2,1708.0,2392.7,2661.2
83,odroid4,1429.6,723.5,2105.5,845.0,1110.4,1601.3,1547.4
84,rpi-8d,1009.9,1288.6,992.0,1658.6,1526.5,135.6,1721.9
85,odroid3,1741.1,811.2,1364.5,1079.2,1768.1,2265.6,1885.4
86,odroid4,2264.8,2526.1,1746.3,1631.4,747.1,79.8,1433.8
87,rpi-4a,718.5,146.3,2401.8,965.9,2017.4,233.6,1547.9
88,rpi-8b,1323.9,1611.2,549.6,715.4,38.8,323.5,292.7
89,rpi-8b,1197.0,2461.4,1662.9,392.1,198.1,2410.0,2154.6
90,odroid2,1554.6,2036.1,2329.4,1822.0,769.6,1925.8,2002.9
91,rpi-8d,1160.1,2533.9,1217.5,153.5,372.1,1371.2,2386.4
92,odroid1,1656.8,905.1,2329.3,155.8,1045.2,1761.2,2576.9
93,odroid4,2039.3,1424.9,859.1,226.1,1465.1,1147.5,2635.6
94,rpi-4a,414.6,1468.9,1659.4,1056.4,1614.8,285.3,156.1
95,odroid2,2447.9,1878.4,2.8,421.8,2176.2,1810.8,2060.9
96,rpi-8c,2452.6,1174.0,1546.2,451.2,2239.3,1706.1,1384.5
97,odroid1,1410.0,384.9,1140.6,382.7,74.6,1915.6,422.4
98,rpi-8a,1577.0,67.5,1137.7,1201.9,1824.7,455.9,1167.8
99,odroid2,396.1,1819.7,1546.5,1533.8,742.3,285.8,1014.4
100,odroid2,869.8,1770.8,1911.6,1550.6,2173.7,871.8,2659.3
101,rpi-8d,990.7,2468.1,1031.6,68.4,1836.4,1745.5,2282.9
102,odroid1,800.1,1114.1,2429.2,326.0,53.5,906.6,89.8
103,odroid1,83.7,935.5,1976.3,2006.2,170.2,631.4,670.1
104,rpi-8d,494.2,2358.4,2068.6,1296.1,1950.5,1589.2,1975.0
105,rpi-8a,918.5,151.6,925.4,135.1,1398.6,752.1,1058.2
106,odroid2,2647.9,812.4,10.8,783.4,981.5,1429.8,2462.0
107,rpi-8b,2244.3,691.8,1020.2,501.0,1390.2,2094.0,504.7
108,rpi-8a,2040.4,2208.9,259.7,104.7,474.9,1465.9,1366.4
109,rpi-4a,227.7,2376.8,2012.9,584.4,1291.4,2358.2,2264.0
110,rpi-4a,528.1,830.5,2259.5,70.8,1102.5,1286.5,778.5
111,odroid1,1586.2,299.8,771.5,1188.2,45.3,1730.8,1681.1
112,odroid4,2024.1,2663.3,321.5,22.8,1972.4,2296.6,2406.9
113,rpi-8b,1830.8,1626.7,1363.4,1398.2,1497.0,345.2,1526.6
114,rpi-8b,1329.8,1611.7,953.8,218.7,313.7,1652.3,2505.5
115,odroid4,474.4,626.0,2339.7,1511.2,97.4,239.4,344.7
116,rpi-4a,1405.6,654.6,1857.9,1049.9,2214.9,1651.9,2478.1
117,odroid1,2086.4,1361.6,64.8,1440.6,1507.0,445.7,1269.2
118,odroid2,2215.4,187.4,1392.6,1897.0,997.7,1499.1,2494.4
119,rpi-8d,2639.4,470.2,285.0,1877.8,1376.4,1475.2,2032.3
120,odroid3,2225.0,845.3,1472.7,2002.4,1675.1,1439.7,838.1
121,rpi-4a,1182.1,1261.1,359.4,847.5,1869.7,1238.9,1787.7
122,rpi-8d,1289.8,2642.0,1781.3,1529.7,56.3,1934.7,769.7
123,odroid3,1463.7,685.6,1957.8,1251.7,1760.4,1252.7,1358.8
124,rpi-8b,1954.2,396.1,391.4,1460.1,1276.1,2224.7,438.5
125,rpi-8b,1943.7,2062.0,749.6,768.8,1318.6,694.3,2341.2
126,rpi-8a,399.9,2148.7,2395.2,181.6,77.1,1001.8,460.5
127,rpi-4a,521.1,603.2,563.8,1522.8,642.4,201.1,46.4
128,rpi-8c,1964.8,855.6,458.2,1458.9,1081.3,434.7,1242.7
129,rpi-8b,1301.0,1108.9,809.1,1756.0,1335.8,1958.1,1358.0
130,rpi-8b,55.1,2443.2,1991.4,869.8,756.1,1027.1,1921.0
131,odroid2,187.3,2187.9,97.9,1410.8,1265.2,345.8,196.8
132,rpi-8b,2536.8,178.8,318.9,216.3,1840.9,1246.3,98.2
133,rpi-8a,537.3,764.7,599.5,508.1,841.3,652.0,1904.5
134,rpi-8d,2558.7,967.9,1383.2,724.0,920.4,825.3,2119.3
135,odroid2,1604.7,2209.9,1335.1,863.8,406.1,379.8,89.3
136,rpi-8c,1311.9,779.3,656.4,2007.8,146.2,195.6,61.5
137,rpi-8c,2050.0,1913.3,1515.4,462.4,1634.8,2514.2,2018.7
138,odroid4,2161.1,2310.0,1961.4,1378.3,1573.7,706.6,1551.0
139,odroid2,565.9,2454.7,1109.9,95.7,495.4,1448.9,985.0
140,rpi-8b,1748.4,1895.6,2044.1,1641.2,227.1,1771.0,386.8
141,rpi-8c,1179.5,1262.4,1348.7,1480.3,385.6,142.5,70.1
142,odroid1,796.4,2352.1,1626.3,898.0,1314.2,774.5,1498.7
143,rpi-8a,586.1,301.1,1778.5,1773.9,102.1,680.7,1913.6
144,rpi-8b,1186.3,2533.4,736.7,904.9,170.5,2228.6,1900.3
145,rpi-8b,1887.1,212.3,836.6,1616.2,2282.9,2134.3,2350.3
146,odroid3,1870.9,2222.0,1270.2,709.1,1507.0,1448.5,2417.3
147,odroid2,1368.2,1048.9,1002.4,1516.4,391.7,2003.2,2023.0
148,rpi-8b,2245.1,501.0,240.2,350.5,2071.6,2054.8,2263.0
149,odroid1,151.0,505.1,1848.7,989.8,28.2,839.8,1280.2
150,rpi-4a,1080.1,2622.3,1295.0,1089.5,882.9,2128.6,384.0
151,odroid2,10.8,36.6,1584.0,2070.9,217.6,305.5,192.1
152,rpi-4a,2674.6,910.5,23.8,2034.6,987.8,412.8,1462.4
153,odroid3,2416.7,2655.9,2019.1,887.6,990.8,1602.8,2443.0
154,odroid2,978.6,1718.1,926.6,118.9,170.9,582.7,871.1
155,rpi-8a,203.6,2658.2,2491.0,103.5,1511.5,1309.5,1876.3
156,rpi-8a,1266.7,847.7,2092.7,995.8,23.7,472.9,561.7
157,odroid2,979.1,1516.1,962.0,754.2,1921.6,1339.5,791.7
158,rpi-8a,919.5,1124.2,758.6,1263.1,1299.5,250.6,1108.9
159,rpi-8c,2500.0,1503.4,133.3,386.4,1399.9,2360.3,1864.0
160,odroid2,1506.8,2525.3,278.3,123.7,1643.0,1837.5,948.4
161,rpi-4a,1525.5,1016.2,2191.9,473.9,754.7,2230.5,744.8
162,rpi-8d,1295.1,716.2,592.0,1432.7,1106.9,1375.7,1485.4
163,odroid2,1777.1,1574.1,527.9,369.8,1620.4,1500.1,1887.1
164,rpi-8b,1158.2,1356.1,381.3,575.3,1722.0,1865.1,1969.8
165,rpi-4a,1148.8,233.4,2270.8,1465.8,1082.4,256.7,723.4
166,odroid4,2498.5,1618.8,878.1,1381.8,2258.2,2395.6,2484.0
167,odroid2,2571.7,2583.5,113.6,1262.9,1611.1,2498.4,1166.0
168,odroid1,1985.7,1802.0,588.5,414.2,2034.6,2031.0,2189.2
169,odroid2,1174.4,1323.1,1570.6,888.0,484.4,1490.9,1471.3
170,rpi-8d,1193.0,711.4,1199.5,1531.4,2274.5,945.5,2594.4
171,rpi-8a,2126.5,1742.4,405.8,874.2,2309.6,2382.5,570.8
172,odroid3,221.6,1854.6,1736.9,1916.3,330.0,2392.4,2593.7
173,odroid2,964.5,2693.6,2003.9,79.6,1183.7,145.8,1139.0
174,odroid4,2598.0,2583.9,857.8,765.8,1598.7,545.9,2604.5
175,rpi-8d,1278.8,2586.3,2048.1,1278.8,1293.2,1680.3,1977.2
176,rpi-4a,337.2,858.1,731.5,463.8,1956.6,205.8,762.3
177,rpi-8a,1807.8,88.4,2402.4,107.2,879.7,696.5,702.0
178,odroid2,1965.8,364.6,880.4,1110.7,2027.9,266.8,2413.8
179,rpi-4a,401.1,1207.2,890.3,1524.0,2299.5,1956.9,1262.0
180,odroid2,624.9,48.6,1793.0,572.9,625.3,1698.0,45.1
181,rpi-4a,1417.1,2158.3,1431.6,1620.7,1803.6,2159.4,2189.0
182,odroid2,1762.6,809.2,525.0,533.3,27.3,317.3,780.8
183,rpi-8d,2340.3,2235.0,1841.8,1999.2,1905.0,2252.2,1955.3
184,odroid3,1018.0,780.7,1519.4,1949.6,427.7,1986.4,2393.2
185,rpi-8b,387.4,2351.6,296.1,1980.2,1553.3,561.9,27.8
186,rpi-8b,2374.8,1908.4,1210.9,1361.2,745.5,659.9,83.6
187,odroid4,493.7,1173.2,2484.9,2060.7,217.1,831.4,1571.1
188,odroid2,2665.9,402.7,1.3,1801.9,1401.8,799.6,2067.6
189,rpi-8c,1943.5,2482.5,1371.0,418.4,1609.7,957.5,2622.6
190,rpi-8a,1573.3,1763.0,1239.1,942.4,27.5,1958.2,1354.9
191,rpi-8d,2183.6,2091.0,1816.4,1191.3,1739.9,1466.8,2158.8
192,odroid3,1766.9,1733.6,669.3,1776.7,98.9,933.8,1261.1
193,odroid1,718.4,903.4,773.9,2023.4,1303.4,2243.6,1021.6
194,odroid2,1129.6,1368.1,638.5,28.4,1589.5,2099.6,556.5
195,rpi-8b,2601.4,2522.8,1013.1,272.3,1501.2,2287.6,1866.1
196,rpi-8a,1585.6,779.3,591.5,669.9,1058.5,314.6,228.2
197,rpi-8c,906.4,1057.3,1638.0,96.9,581.7,75.7,1842.2
198,odroid2,1241.1,461.7,522.8,1579.3,1869.8,1226.3,2679.3
199,odroid4,1087.2,617.8,1269.0,1884.4,2185.1,2437.5,2451.2
200,rpi-8b,2411.3,2734.1,759.1,362.1,1978.4,1363.8,1417.2
201,odroid3,1248.7,1331.7,446.9,639.2,2266.1,1663.7,2421.3
202,rpi-8d,2127.7,1634.2,482.7,1085.8,1230.6,1213.5,2259.1
203,odroid3,1607.0,1741.8,905.4,707.1,2295.2,986.8,663.5
204,rpi-8a,678.1,595.2,2320.9,771.9,848.2,1886.6,1825.6
205,odroid2,1690.3,2114.2,1951.9,284.8,1225.6,1194.1,1951.5
206,odroid1,2032.1,1709.2,646.5,453.2,499.7,321.1,270.8
207,rpi-8c,2621.0,758.2,383.5,401.9,791.0,2489.0,642.0
208,odroid2,151.7,1100.4,1207.4,531.5,1237.5,1748.2,57.0
209,rpi-4a,856.6,1733.4,625.6,1784.0,624.8,905.9,437.2
210,rpi-4a,158.6,2731.5,537.6,1582.9,1224.9,1957.1,1796.2
211,rpi-8d,628.5,1409.1,1139.0,447.8,2212.0,1451.6,211.7
212,odroid2,533.1,492.7,1615.1,1863.1,1504.1,1739.5,1192.0
213,rpi-4a,851.7,2677.1,980.3,1510.3,836.6,1198.8,2475.5
214,odroid3,1405.4,1461.4,915.1,873.3,2209.8,1985.9,1656.4
215,rpi-8c,1157.8,1051.3,773.3,123.0,734.6,1446.6,1759.0
216,rpi-8c,2616.0,2261.1,1514.8,316.2,1506.0,2118.4,2446.9
217,odroid1,1282.4,1481.0,749.7,681.9,956.3,2172.5,2629.6
218,rpi-8d,1202.7,789.9,410.6,1982.3,383.0,1853.4,1369.9
219,odroid3,345.5,1313.2,2482.5,1948.4,22.9,1066.7,466.3
220,rpi-8b,1658.3,514.3,429.5,1422.6,1814.9,2140.7,1610.9
221,rpi-4a,1105.3,1501.4,2135.9,414.6,2031.6,913.7,1654.3
222,rpi-8b,1295.4,2576.9,348.6,1898.1,344.4,2358.0,2219.4
223,rpi-8b,1019.7,1127.7,1437.5,1328.3,1506.0,1050.4,1667.7
224,rpi-8a,1495.4,784.6,1.0,1087.1,1627.8,1938.3,68.6
225,rpi-8a,28.8,2466.2,2220.1,68.2,1380.6,2371.8,456.1
226,rpi-8b,1430.1,1845.5,698.7,627.4,1168.9,1128.1,1117.0
227,odroid3,297.9,1994.7,702.5,1563.8,507.4,1419.1,597.4
228,rpi-8d,604.0,1231.8,915.5,1462.3,953.1,894.2,2320.6
229,rpi-8c,2007.9,2060.3,36.9,753.0,2215.2,2324.0,1939.0
230,rpi-8c,1608.3,733.0,560.3,613.9,2050.3,500.2,1372.6
231,rpi-8b,2249.9,2345.6,80.5,48.7,2013.1,1649.1,989.1
232,odroid3,1018.8,2060.0,1212.3,167.9,403.5,1173.6,1651.6
233,odroid3,947.0,1105.4,1542.7,1415.7,1266.8,346.8,1920.3
234,rpi-8a,455.6,411.7,1145.3,1838.5,203.4,753.5,1952.0
235,rpi-8d,1502.7,464.0,1670.9,794.3,2308.8,1533.4,2280.7
236,rpi-8c,2460.5,1274.0,1864.4,460.2,1433.0,640.7,585.7
237,odroid2,370.2,867.7,1464.3,650.3,1173.4,1482.8,1736.4
238,rpi-8d,1250.5,1889.0,402.1,937.6,2207.2,816.7,2063.9
239,odroid4,1430.8,750.6,1552.8,1603.9,1126.8,2367.3,2125.8
240,rpi-8a,1679.1,554.5,947.4,322.1,1811.7,1234.5,1390.8
241,odroid4,1149.9,511.0,2501.5,1635.4,1677.9,679.1,1747.3
242,odroid2,269.1,137.6,2120.6,1671.8,1447.5,2046.2,388.8
243,rpi-8b,1858.9,1737.8,676.6,1180.1,1497.0,949.8,1059.5
244,odroid3,2424.5,2558.2,605.3,1378.0,2135.2,2513.0,2147.2
245,rpi-8a,1225.1,2588.3,1816.8,628.1,614.0,1483.0,2150.7
246,rpi-8b,2186.3,2720.3,1487.9,635.0,1653.0,1652.5,1088.0
247,odroid1,1296.5,1332.3,1966.4,1081.0,1524.3,560.8,1542.2
248,rpi-8a,306.3,112.5,318.6,1949.8,62.0,673.8,984.0
249,rpi-8a,570.5,2388.8,1762.2,345.4,379.6,1330.9,437.6
0,odroid3,75.3,57.6,592.8,1.1,1.0,1.0,57.2
1,odroid1,159.6,166.2,743.1,1.1,1.0,1.0,360.3
2,odroid1,45.7,153.1,154.4,1.1,1.0,1.0,9.7
3,rpi-8a,10.4,4.5,894.8,1.1,1.0,1.0,6.7
4,odroid1,13.8,428.1,256.2,1.1,1.0,1.0,103.7
5,rpi-8c,98.0,270.6,142.2,1.1,1.0,1.0,260.9
6,rpi-4a,205.7,168.5,153.3,1.1,1.0,1.0,67.0
7,rpi-8c,487.3,233.8,367.6,1.1,1.0,1.0,334.2
8,odroid2,364.4,316.5,41.9,1.1,1.0,1.0,107.9
9,rpi-8d,664.8,8.9,27.8,1.1,1.0,1.0,159.7
10,odroid3,7.0,255.0,338.2,1.1,1.0,1.0,7.7
11,odroid1,21.2,40.6,91.3,1.1,1.0,1.0,187.0
12,rpi-8c,101.9,163.6,150.5,1.1,1.0,1.0,43.0
13,rpi-8d,165.1,94.7,515.1,1.1,1.0,1.3,39.7
14,odroid1,42.0,200.3,1060.3,1.1,1.0,1.0,18.7
15,rpi-8c,127.1,384.6,229.6,1.1,1.0,1.0,199.2
16,odroid4,4.6,64.1,644.9,1.1,1.0,1.0,67.9
17,odroid3,155.4,200.3,488.5,1.1,1.2,1.0,159.3
18,odroid3,28.7,482.6,514.4,1.1,1.0,1.0,204.0
19,odroid2,6.8,4.2,1252.6,1.1,1.0,1.0,17.2
20,odroid2,155.5,14.6,145.6,1.1,1.0,1.0,64.3
21,rpi-8d,209.8,119.3,213.3,1.1,1.0,1.0,3.5
22,rpi-4a,710.5,24.0,267.0,1.1,1.0,1.0,338.2
23,rpi-8b,481.0,327.3,236.7,1.1,1.0,1.0,215.9
24,odroid2,353.3,389.7,29.7,1.1,1.1,1.0,59.9
25,rpi-8d,64.0,9.0,956.2,1.1,1.0,1.0,3.4
26,rpi-8c,62.5,36.9,5.7,1.1,1.0,1.0,261.8
27,rpi-8b,40.7,21.4,77.6,1.1,1.0,1.0,73.0
28,odroid1,105.0,7.3,118.8,1.1,1.0,1.0,108.7
29,rpi-8d,271.9,15.4,153.5,1.2,1.0,1.0,3.2
30,rpi-8b,583.6,85.6,437.5,1.1,1.0,1.0,120.5
31,odroid4,65.0,18.3,477.6,1.1,1.0,1.0,165.9
32,rpi-8b,45.2,150.6,364.4,1.1,1.0,1.0,290.1
33,rpi-8b,139.3,110.9,1468.5,1.1,1.0,1.0,16.4
34,rpi-4a,61.3,339.1,370.1,1.1,1.0,1.0,87.2
35,rpi-8c,447.5,557.6,175.1,1.1,1.0,1.0,146.9
36,rpi-8d,31.3,144.7,684.6,1.1,1.0,1.0,54.7
37,odroid1,406.3,80.3,120.8,1.1,1.0,1.0,40.9
38,odroid3,46.3,28.3,579.1,1.1,1.0,1.0,87.3
39,rpi-8b,71.2,212.1,45.6,1.1,1.0,1.0,17.0
40,rpi-8d,20.5,338.1,7.9,1.1,1.0,1.0,217.9
41,rpi-4a,442.0,507.8,165.5,1.3,1.0,1.0,408.4
42,rpi-8d,115.2,91.0,333.9,1.1,1.0,1.0,326.0
43,rpi-4a,168.0,470.1,166.5,1.4,1.0,1.0,62.6
44,odroid1,41.9,563.3,75.9,1.1,1.0,1.1,118.3
45,odroid4,127.6,283.8,275.4,1.1,1.0,1.0,218.7
46,rpi-4a,48.5,271.4,114.1,1.1,1.0,1.0,182.3
47,rpi-8a,323.4,1177.8,0.2,1.1,1.0,1.0,159.2
48,rpi-4a,143.5,86.8,206.8,1.1,1.0,1.0,58.7
49,odroid1,564.3,141.9,56.9,1.1,1.0,1.0,47.4
50,odroid4,70.7,5.7,1120.0,1.1,1.0,1.0,275.2
51,rpi-8d,70.9,17.1,212.4,1.7,1.0,1.0,47.4
52,rpi-8b,98.4,101.1,5.9,1.1,1.0,1.0,15.3
53,rpi-4a,5.2,204.7,922.7,1.1,1.0,1.0,10.2
54,odroid4,40.6,46.8,480.4,1.1,1.0,1.0,4.0
55,rpi-8c,184.0,218.9,26.4,1.1,4.5,1.0,130.3
56,odroid1,5.7,24.8,226.6,1.1,1.0,1.0,6.8
57,rpi-8c,4.5,450.5,52.3,1.1,1.0,1.0,9.7
58,rpi-8a,4.1,46.0,482.9,1.1,1.0,1.0,2.6
59,rpi-4a,6.2,25.4,455.5,1.1,1.0,1.0,124.8
60,odroid2,488.6,120.4,34.8,1.1,1.0,1.0,270.1
61,rpi-4a,478.7,706.9,213.1,1.1,1.0,1.0,73.7
62,rpi-8d,92.6,105.0,284.0,1.1,1.0,1.0,44.0
63,rpi-8d,99.2,621.6,103.2,1.1,1.0,10.4,244.2
64,odroid2,27.5,27.0,78.1,1.1,1.0,1.0,33.3
65,odroid1,44.8,42.6,252.9,1.1,1.0,1.0,175.2
66,rpi-8a,884.3,140.3,28.8,1.1,1.0,1.0,205.4
67,odroid2,241.4,79.1,251.9,1.1,1.0,1.0,49.7
68,rpi-8b,44.0,13.2,818.1,1.1,1.0,1.0,30.4
69,rpi-4a,60.5,226.0,577.5,1.1,1.0,1.0,102.2
70,rpi-8b,4.6,34.0,1123.8,1.1,1.0,1.0,48.5
71,rpi-8a,670.0,451.9,375.6,1.1,1.0,1.0,210.6
72,rpi-8b,270.9,94.3,157.8,1.1,1.0,1.0,204.1
73,rpi-4a,100.0,83.8,46.5,3.3,1.0,1.0,34.0
74,odroid4,37.6,19.9,89.5,1.1,1.0,1.0,90.1
75,rpi-8d,293.0,176.3,329.1,1.1,1.0,1.2,210.1
76,rpi-4a,102.6,167.0,430.2,1.1,1.0,1.0,54.8
77,rpi-4a,85.7,409.1,12.6,1.1,1.9,1.3,131.8
78,rpi-8c,1060.8,53.9,68.2,1.1,1.0,1.0,350.3
79,odroid2,5.3,1.4,386.0,1.1,1.0,1.0,80.7
80,rpi-8b,27.6,11.6,135.3,1.1,1.0,1.0,106.0
81,rpi-8d,37.1,23.8,359.7,1.1,1.0,1.0,274.8
82,odroid2,122.0,646.7,20.7,1.1,1.0,1.0,262.8
83,odroid4,84.2,198.7,752.9,1.1,1.0,1.0,131.8
84,odroid1,108.3,24.6,510.3,1.1,1.0,1.0,30.7
85,rpi-8d,103.7,181.1,339.3,1.1,1.0,1.0,340.6
86,odroid3,233.0,45.0,243.5,1.1,1.0,1.0,9.3
87,rpi-8b,9.7,73.8,1313.8,1.1,1.0,1.0,144.1
88,odroid1,387.9,120.7,122.6,1.1,1.0,1.0,6.9
89,rpi-8d,82.4,818.4,17.4,1.1,1.0,1.0,68.6
90,rpi-4a,7.5,138.1,37.3,1.1,1.0,1.0,97.1
91,rpi-4a,217.3,828.7,93.2,1.1,1.0,1.0,22.0
92,rpi-8b,21.4,956.6,389.0,1.1,1.0,1.0,174.0
93,rpi-4a,337.4,636.5,752.5,1.1,1.0,1.0,107.6
94,rpi-4a,94.9,21.5,263.1,1.1,1.0,1.0,52.4
95,rpi-8c,1074.8,212.7,50.3,1.1,1.1,1.0,408.4
96,rpi-8a,113.4,220.2,84.3,1.1,1.0,1.0,628.0
97,odroid1,172.2,317.8,196.1,1.1,1.0,1.0,90.8
98,rpi-8c,54.3,42.2,628.0,1.1,1.0,1.0,241.2
99,odroid1,37.7,43.4,144.2,1.1,1.0,1.0,14.0
100,odroid1,8.1,162.9,253.8,1.1,1.0,1.0,129.7
101,rpi-4a,250.3,732.8,110.9,1.1,1.0,1.0,134.9
102,rpi-4a,36.8,265.3,152.7,1.1,1.0,1.0,24.2
103,rpi-4a,6.8,13.3,219.2,1.1,1.0,1.0,7.2
104,odroid3,22.5,134.2,117.3,1.1,1.0,1.0,104.2
105,rpi-8c,130.6,286.3,531.6,1.1,1.0,1.0,184.6
106,rpi-8c,846.5,273.1,187.2,1.7,1.0,1.0,213.0
107,rpi-8b,285.5,183.5,181.1,1.1,1.0,1.0,374.1
108,rpi-8a,546.1,586.4,23.2,1.1,1.0,1.0,83.0
109,odroid3,19.0,517.3,55.7,1.1,1.0,1.0,107.1
110,rpi-4a,59.2,477.2,443.4,1.1,1.0,1.0,119.2
111,odroid2,108.3,232.3,284.1,1.2,1.0,1.0,51.9
112,odroid3,830.4,1035.2,65.1,1.1,1.2,1.0,244.2
113,odroid1,119.7,58.1,250.7,1.1,1.0,1.0,68.4
114,odroid1,145.4,813.4,168.4,1.1,1.0,1.0,51.1
115,odroid4,35.5,37.1,871.2,1.1,1.0,1.0,6.0
116,rpi-8b,27.4,185.7,570.8,1.1,1.0,1.0,358.0
117,rpi-8a,516.3,29.5,168.9,1.1,1.0,1.0,93.1
118,odroid2,22.3,90.1,453.7,1.3,1.0,1.0,193.0
119,odroid1,368.0,36.3,434.4,1.5,1.0,1.0,260.2
120,rpi-8d,102.5,8.3,326.2,1.1,1.0,1.0,218.6
121,odroid1,249.3,123.3,270.2,1.1,1.0,1.0,158.5
122,odroid4,104.6,160.6,9.6,1.1,1.0,1.0,12.9
123,rpi-8d,56.7,79.8,546.3,1.1,1.0,1.0,191.6
124,rpi-8b,264.5,40.6,185.6,1.1,1.0,1.0,344.7
125,odroid1,222.1,253.6,165.7,1.1,1.0,1.0,67.7
