,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
2112,2538.2,19.4,14.1,16.2,15.8,17.0,16.1,genuine
950,171.0,173.0,174.0,174.0,171.0,173.0,172.0,genuine
2774,163.0,178.0,156.0,169.0,171.0,170.0,171.0,genuine
4686,187.4,176.6,146.1,152.4,170.5,163.9,176.5,impersonator
3543,231.3,408.2,211.1,17.9,247.8,214.3,257.7,impersonator
1438,8.0,158.0,333.0,167.0,168.0,165.0,167.0,genuine
16,180.0,176.0,156.0,170.0,170.0,12.0,166.0,genuine
3774,164.2,155.4,189.0,145.6,186.4,174.7,152.7,impersonator
2935,207.1,252.9,426.2,18.3,227.7,222.4,432.3,impersonator
4161,34.0,8.8,990.0999999999999,643.9,7.799999999999999,11.6,26.0,impersonator
3591,19.4,18.1,15.5,620.7,13.8,18.6,18.2,genuine
2873,171.0,175.0,174.0,175.0,173.0,173.0,174.0,genuine
1512,26.3,60.0,60.2,1681.0,17.3,17.4,17.6,genuine
4505,2333.5,15.9,18.2,18.5,18.1,17.8,18.6,genuine
4983,239.9,238.4,454.4,34.2,216.70000000000002,223.10000000000002,412.9,impersonator
4568,16.3,976.1,628.2,20.1,14.8,414.4,18.3,genuine
3548,16.7,1219.7,14.7,15.6,17.6,16.8,17.2,genuine
287,197.0,216.4,416.9,233.4,233.1,233.3,433.4,genuine
2638,11.4,212.7,636.7,29.7,32.0,199.7,216.7,genuine
2040,171.0,171.0,176.0,175.0,171.0,172.0,173.0,genuine
4723,168.0,189.0,154.0,170.0,171.0,11.0,167.0,genuine
2926,171.0,173.0,175.0,171.0,175.0,175.0,172.0,genuine
3303,243.5,423.6,49.5,-7.0,232.70000000000002,196.0,214.9,impersonator
1311,16.3,21.7,1566.1,18.0,20.5,20.6,20.8,genuine
2850,-2.8999999999999986,9.000000000000002,1144.8999999999999,416.09999999999997,15.900000000000002,6.700000000000001,419.1,impersonator
2616,146.3,183.1,143.8,25.6,161.4,352.7,175.6,impersonator
1862,38.5,-3.0,201.2,393.4,224.7,213.7,457.59999999999997,impersonator
1041,235.79999999999998,251.3,427.8,12.900000000000002,241.3,228.3,214.3,impersonator
2169,172.1,182.0,172.1,180.0,167.7,158.6,162.1,impersonator
1884,169.0,174.0,174.0,174.0,172.0,173.0,173.0,genuine
2779,618.0,14.5,18.6,17.8,18.0,18.2,18.3,genuine
2252,160.9,188.6,174.5,181.4,146.4,157.3,187.4,impersonator
353,156.8,162.4,180.4,184.8,173.1,198.7,196.4,impersonator
1172,206.29999999999998,228.79999999999998,426.9,-5.699999999999999,223.5,257.09999999999997,435.29999999999995,impersonator
1643,16.5,25.1,16.3,76.6,7.2,124.0,68.3,genuine
3585,140.6,154.7,186.1,158.3,159.9,151.1,162.7,impersonator
4372,6.500000000000002,-2.8000000000000007,570.0,1042.0,11.0,24.0,20.0,impersonator
436,178.9,240.2,198.7,427.1,230.70000000000002,409.5,24.9,impersonator
4919,163.0,178.0,160.0,169.0,169.0,172.0,171.0,genuine
4181,-6.800000000000001,27.5,104.7,67.10000000000001,18.0,127.80000000000001,19.6,impersonator
3983,167.6,191.2,147.6,159.9,172.0,142.1,148.3,impersonator
371,29.5,158.5,815.2,14.299999999999999,45.6,22.5,43.8,impersonator
16,160.5,198.0,168.1,184.7,190.4,24.6,152.2,impersonator
2993,166.0,189.0,153.0,172.0,10.0,166.0,332.0,genuine
1982,165.0,168.0,171.0,168.0,170.0,168.0,171.0,genuine
2500,166.0,168.0,165.0,169.0,166.0,9.0,158.0,genuine
2898,232.4,229.5,432.1,16.8,433.9,16.0,233.7,genuine
2522,13.3,22.3,59.2,1302.5,13.6,17.1,17.9,genuine
4782,171.0,174.0,175.0,174.0,175.0,175.0,172.0,genuine
3683,29.4,1134.0,17.2,15.3,16.6,17.9,17.9,genuine
4423,18.7,16.3,62.5,1927.0,20.0,19.2,20.6,genuine
2883,154.6,177.7,179.7,14.6,128.6,349.2,190.5,impersonator
2619,165.0,179.0,158.0,170.0,170.0,168.0,169.0,genuine
3247,164.0,189.0,155.0,169.0,170.0,183.0,167.0,genuine
2471,25.1,34.3,1790.8999999999999,20.599999999999998,22.8,32.8,22.9,impersonator
3979,31.4,222.70000000000002,240.3,418.8,15.500000000000002,248.7,243.5,impersonator
1795,169.0,170.0,170.0,171.0,173.0,170.0,167.0,genuine
4587,167.0,172.0,169.0,173.0,170.0,170.0,166.0,genuine
3090,213.4,199.8,435.6,233.9,449.3,16.3,233.2,genuine
10,161.8,154.6,178.6,156.5,166.0,166.1,148.3,impersonator
3091,16.8,17.4,435.6,432.5,16.9,233.4,232.3,genuine
2577,447.5,28.7,234.8,231.9,449.5,15.9,450.6,genuine
4912,1023.7,17.1,19.2,20.1,2053.2,21.2,17.0,genuine
4698,164.0,167.0,167.0,166.0,168.0,167.0,166.0,genuine
2184,216.0,454.5,-6.399999999999999,244.4,244.20000000000002,233.5,414.5,impersonator
3413,167.0,170.0,170.0,171.0,172.0,169.0,164.0,genuine
2543,-4.100000000000001,605.6999999999999,212.70000000000002,15.9,0.6999999999999993,8.500000000000002,36.3,impersonator
3402,24.0,1.3999999999999986,1603.3,22.1,218.9,3.0999999999999996,-1.8000000000000007,impersonator
3197,430.1,236.5,233.2,15.0,232.0,217.2,232.8,genuine
4479,17.4,19.1,17.5,1163.6,18.0,18.7,19.8,genuine
359,17.2,17.3,791.1,20.0,18.1,19.5,20.3,genuine
41,154.0,145.9,189.0,150.7,165.5,161.2,145.0,impersonator
2288,164.0,166.0,166.0,165.0,168.0,166.0,169.0,genuine
4113,17.7,18.8,19.1,543.1,19.1,19.2,19.1,genuine
1518,30.7,13.8,1127.6,22.7,19.2,25.4,13.2,impersonator
890,174.6,146.4,159.4,163.8,182.6,169.5,140.2,impersonator
3484,25.6,25.400000000000002,969.9,631.4000000000001,13.5,9.7,38.1,impersonator
3698,157.0,156.0,149.9,155.2,153.6,142.3,183.7,impersonator
4636,196.5,433.3,233.1,233.3,433.0,16.5,233.4,genuine
2244,180.4,187.2,183.1,179.7,160.6,184.1,151.4,impersonator
3755,178.5,180.4,155.5,191.5,146.4,146.4,149.3,impersonator
2787,162.8,184.6,184.7,183.2,169.8,182.3,154.5,impersonator
3844,232.0,430.0,16.3,233.2,233.2,233.4,433.4,genuine
2730,183.0,196.4,190.0,184.5,189.4,196.4,156.1,impersonator
4821,225.8,230.3,433.5,16.3,16.5,216.4,199.4,genuine
310,32.3,-5.100000000000001,750.6999999999999,29.0,12.7,13.000000000000002,17.1,impersonator
2630,27.2,300.8,342.1,162.2,148.7,186.3,145.3,impersonator
460,183.0,12.0,150.0,349.0,166.0,166.0,166.0,genuine
3961,166.0,170.0,169.0,173.0,173.0,169.0,167.0,genuine
3756,191.9,187.5,20.0,155.9,329.2,180.3,181.7,impersonator
1457,180.9,157.8,163.7,164.8,164.3,186.1,199.8,impersonator
4350,224.8,391.09999999999997,233.2,447.0,-6.300000000000001,237.60000000000002,251.5,impersonator
1613,449.6,31.7,234.2,232.9,450.4,16.0,233.3,genuine
1959,177.2,203.4,151.1,186.1,154.8,170.0,183.3,impersonator
984,164.0,166.0,168.0,15.0,152.0,335.0,168.0,genuine
2945,431.0,15.7,15.2,216.4,216.7,199.8,216.6,genuine
4194,17.6,19.2,971.0,633.3,21.3,16.7,17.8,genuine
4554,17.4,-5.100000000000001,88.0,8.100000000000001,128.20000000000002,70.89999999999999,21.2,impersonator
1573,188.1,190.0,175.7,152.5,149.0,142.5,150.1,impersonator
1006,167.0,173.0,168.0,173.0,170.0,169.0,166.0,genuine
1920,169.0,168.0,171.0,169.0,167.0,168.0,167.0,genuine
2755,24.3,240.8,247.6,254.5,201.29999999999998,221.70000000000002,225.1,impersonator
1915,164.0,184.0,159.0,172.0,168.0,169.0,169.0,genuine
4779,229.3,232.9,233.2,232.9,200.4,15.9,216.5,genuine
3734,184.3,168.9,187.8,175.7,160.9,140.6,171.7,impersonator
4520,176.5,161.0,173.9,153.9,156.4,181.7,161.7,impersonator
665,16.6,1625.8,14.9,15.8,632.8,16.9,16.8,genuine
3083,165.0,168.0,167.0,168.0,168.0,167.0,169.0,genuine
79,14.1,18.1,1571.5,18.2,16.3,18.7,20.8,genuine
3795,764.1,17.5,18.1,19.0,54.7,93.3,5.7,genuine
3637,37.3,15.100000000000001,1232.7,8.8,0.3999999999999986,44.6,24.8,impersonator
1232,180.0,172.0,157.0,171.0,168.0,13.0,167.0,genuine
4546,15.4,229.2,432.7,16.2,232.8,233.2,433.7,genuine
2527,13.9,551.8,17.3,16.7,54.3,80.8,36.8,genuine
4569,14.5,990.3,654.4,8.3,11.6,219.7,643.3000000000001,impersonator
3029,14.7,18.9,969.0,630.7,16.0,16.6,16.6,genuine
4342,180.0,173.0,157.0,170.0,171.0,170.0,169.0,genuine
1145,33.9,31.4,767.1,16.4,2121.7,19.7,15.1,genuine
4788,173.0,172.0,174.0,172.0,173.0,174.0,171.0,genuine
2215,165.0,187.0,158.0,170.0,169.0,169.0,13.0,genuine
2140,217.7,399.8,225.6,236.20000000000002,2.5999999999999996,204.6,404.5,impersonator
114,429.79999999999995,35.900000000000006,249.2,10.2,203.9,232.29999999999998,395.2,impersonator
2285,162.0,176.1,159.8,181.5,163.3,149.3,162.7,impersonator
1961,15.7,788.8,417.7,24.1,18.6,19.9,19.3,genuine
4979,445.1,27.6,233.6,232.9,450.8,16.1,232.3,genuine
677,164.0,166.0,167.0,166.0,167.0,167.0,166.0,genuine
134,331.0,192.0,150.0,169.0,171.0,170.0,170.0,genuine
3248,169.0,172.0,176.0,173.0,172.0,172.0,173.0,genuine
2675,16.0,19.3,1450.0,23.4,16.8,21.1,19.3,genuine
1127,16.5,1388.5,411.4,20.7,17.1,20.9,17.1,genuine
1800,3.5999999999999996,20.9,368.5,1258.1000000000001,22.4,29.5,36.8,impersonator
2791,2692.3,17.2,5.6000000000000005,113.69999999999999,105.10000000000001,70.8,83.8,impersonator
4142,190.3,181.1,168.3,182.9,153.9,163.4,170.1,impersonator
4166,433.9,11.5,233.6,14.9,216.6,200.0,216.9,genuine
3174,170.0,174.0,172.0,173.0,172.0,174.0,172.0,genuine
2674,230.1,453.6,231.6,16.1,233.3,450.0,16.0,genuine
455,205.4,208.5,17.3,73.6,82.5,60.4,72.4,genuine
1652,163.0,181.0,155.0,171.0,170.0,171.0,168.0,genuine
2334,69.9,81.1,71.8,29.4,147.9,52.5,31.1,genuine
1064,13.6,2089.2,19.6,19.1,422.1,19.3,18.8,genuine
228,20.4,18.7,331.2,1260.6,22.4,18.7,20.5,genuine
3964,226.0,450.3,33.0,232.8,232.7,449.7,16.9,genuine
1519,29.8,1459.9,15.7,19.2,17.1,17.9,18.9,genuine
2808,169.4,148.4,150.8,-3.1000000000000014,174.3,329.6,170.3,impersonator
3368,166.0,187.0,156.0,170.0,170.0,13.0,167.0,genuine
601,-3.8999999999999986,32.9,984.1,624.8000000000001,33.0,15.5,30.5,impersonator
2896,25.4,16.3,21.5,816.2,16.9,15.7,17.5,genuine
1431,13.5,235.1,228.4,433.5,16.4,233.1,433.1,genuine
1321,20.0,1385.3,17.6,17.8,18.4,18.7,19.0,genuine
164,14.0,783.5,629.0,16.0,16.9,16.6,17.0,genuine
438,171.6,203.0,152.2,193.3,171.1,182.4,155.5,impersonator
2279,164.0,170.0,167.0,169.0,171.0,170.0,170.0,genuine
4855,38.9,41.1,993.3000000000001,611.2,37.8,39.099999999999994,39.6,impersonator
3593,165.0,193.0,150.0,169.0,170.0,183.0,16.0,genuine
211,164.0,183.0,158.0,170.0,6.0,167.0,350.0,genuine
508,23.1,7.800000000000001,451.1,245.0,245.6,234.5,218.8,impersonator
4408,431.3,14.8,232.9,232.2,433.4,16.6,433.2,genuine
3261,4.0,235.1,218.79999999999998,413.9,13.600000000000001,212.0,431.1,impersonator
1289,27.0,36.599999999999994,1149.5,398.0,31.1,16.8,13.4,impersonator
3825,18.8,1401.4,193.60000000000002,25.5,16.1,36.4,-1.3000000000000007,impersonator
3541,166.0,167.0,168.0,13.0,151.0,334.0,168.0,genuine
2414,171.0,174.0,176.0,172.0,173.0,172.0,172.0,genuine
2160,165.0,168.0,169.0,164.0,166.0,167.0,168.0,genuine
223,130.7,338.9,146.9,142.2,14.9,152.0,307.2,impersonator
1366,188.9,166.2,191.0,193.4,182.3,152.5,161.6,impersonator
4008,148.8,212.9,178.5,151.9,192.5,185.5,-12.399999999999999,impersonator
4955,19.7,22.7,1146.6,421.5,16.9,19.5,18.5,genuine
266,181.0,174.0,155.0,171.0,168.0,170.0,12.0,genuine
752,149.3,0.1999999999999993,136.7,316.9,160.3,150.5,34.4,impersonator
632,18.7,21.9,952.2,843.2,20.8,21.2,21.7,genuine
171,188.0,188.0,193.9,189.5,189.1,193.8,178.0,impersonator
1381,143.3,155.3,157.7,157.1,159.7,155.0,162.4,impersonator
3469,164.0,187.0,156.0,171.0,170.0,169.0,169.0,genuine
795,16.3,20.1,19.2,971.1,19.8,19.3,19.1,genuine
3978,234.0,203.0,400.6,239.9,431.79999999999995,12.1,216.6,impersonator
4932,171.0,187.0,153.0,171.0,170.0,169.0,169.0,genuine
1553,230.4,231.3,433.3,17.0,232.8,233.1,434.2,genuine
4354,612.9000000000001,388.8,16.7,12.7,-0.6000000000000014,-1.9000000000000021,10.399999999999999,impersonator
3651,182.8,172.0,133.1,182.1,159.8,163.1,173.0,impersonator
4096,147.8,194.5,144.1,184.2,200.0,146.8,173.2,impersonator
3450,15.0,20.1,19.8,1012.4,17.9,16.4,18.8,genuine
4291,161.2,166.6,167.6,164.7,186.0,161.4,187.7,impersonator
1184,180.0,177.0,151.0,169.0,170.0,170.0,12.0,genuine
4732,172.0,173.0,176.0,171.0,173.0,173.0,172.0,genuine
1312,251.5,460.4,29.5,211.0,216.39999999999998,442.1,6.4,impersonator
1058,174.2,184.1,165.7,171.5,177.4,182.4,180.5,impersonator
2654,33.1,751.9,17.8,19.0,2290.5,19.7,27.1,genuine
3207,68.9,23.9,107.8,39.9,1527.3,19.2,17.2,genuine
4139,410.59999999999997,243.70000000000002,216.9,417.3,-1.0999999999999979,209.5,251.9,impersonator
3172,6.1,22.599999999999998,1189.4,608.1999999999999,7.399999999999999,-1.5,20.9,impersonator
4009,22.3,560.7,832.4,15.999999999999998,30.1,40.8,22.0,impersonator
4210,28.3,16.4,20.299999999999997,1142.1000000000001,16.3,16.200000000000003,24.2,impersonator
2518,164.0,172.0,160.0,169.0,170.0,11.0,167.0,genuine
3141,430.3,31.4,240.0,247.0,429.7,2.8000000000000007,218.20000000000002,impersonator
1644,232.8,257.8,239.29999999999998,451.40000000000003,31.6,217.89999999999998,28.3,impersonator
4426,183.4,152.0,172.3,147.0,172.8,155.7,177.4,impersonator
4170,20.1,192.5,327.3,180.5,188.8,9.9,159.0,impersonator
434,165.0,167.0,166.0,166.0,167.0,169.0,167.0,genuine
1537,15.0,231.0,430.7,16.3,233.0,233.3,232.9,genuine
1128,14.3,16.5,351.4,1468.9,16.7,17.5,16.9,genuine
2796,17.2,486.6,18.9,18.9,71.4,78.7,21.7,genuine
1507,-5.6,239.2,190.10000000000002,183.2,197.1,194.2,237.1,impersonator
498,2257.4,85.0,79.9,95.8,76.0,91.7,31.6,genuine
1031,166.0,166.0,166.0,167.0,167.0,167.0,168.0,genuine
2959,15.6,16.6,1644.5,16.1,18.3,17.7,17.9,genuine
1319,158.3,160.5,166.5,160.6,160.5,147.0,152.8,impersonator
558,13.8,1589.8,16.4,14.8,18.5,16.2,17.9,genuine
568,165.0,169.0,167.0,165.0,167.0,167.0,167.0,genuine
2806,165.0,169.0,168.0,167.0,167.0,169.0,168.0,genuine
3353,162.2,188.7,-7.0,141.9,342.7,152.9,190.6,impersonator
3179,16.1,14.2,10.4,429.7,216.2,417.9,232.6,genuine
570,179.2,166.5,196.0,150.3,184.7,150.3,185.1,impersonator
4578,228.7,232.8,448.7,32.0,15.7,216.7,216.5,genuine
3446,167.0,169.0,169.0,170.0,171.0,172.0,165.0,genuine
2775,13.3,16.3,1160.4,17.4,18.3,18.1,18.2,genuine
357,124.80000000000001,454.8,39.8,2.799999999999999,40.1,63.8,62.1,impersonator
4939,213.0,416.7,233.0,433.5,16.4,16.3,216.7,genuine
1303,166.0,168.0,168.0,165.0,167.0,168.0,169.0,genuine
1695,210.3,456.40000000000003,22.2,20.4,207.4,210.5,231.79999999999998,impersonator
1600,160.0,172.3,150.9,165.4,153.5,197.3,162.4,impersonator
552,25.9,43.2,127.9,55.5,73.4,25.799999999999997,42.0,impersonator
3213,233.5,429.3,16.1,233.0,16.1,216.7,617.2,genuine
2543,16.9,607.3,192.8,19.0,19.2,19.1,19.1,genuine
873,213.10000000000002,390.29999999999995,436.5,-4.0,237.70000000000002,231.5,427.29999999999995,impersonator
2449,14.9,17.7,130.3,1045.6,18.2,19.4,803.2,genuine
106,34.5,-5.800000000000001,1173.3999999999999,410.8,29.3,11.200000000000001,26.4,impersonator
475,1096.6,16.4,18.7,18.5,18.4,18.4,33.0,genuine
1439,315.1,19.1,55.6,90.6,44.1,55.4,44.0,genuine
1975,164.0,179.0,154.0,172.0,169.0,10.0,167.0,genuine
2228,191.1,170.1,176.4,190.5,167.5,183.6,157.9,impersonator
3995,162.7,172.4,158.5,180.1,148.6,27.5,158.2,impersonator
4842,201.0,177.2,141.5,156.6,181.1,7.6,171.7,impersonator
3924,28.400000000000002,235.5,209.4,451.7,11.8,222.5,238.0,impersonator
3790,165.8,197.1,164.6,167.8,164.8,170.7,156.1,impersonator
3337,36.4,36.5,1001.5,639.6,18.5,28.5,16.5,impersonator
225,165.0,166.0,167.0,166.0,165.0,164.0,167.0,genuine
383,139.2,150.1,171.6,146.9,180.8,175.5,173.8,impersonator
1286,181.2,182.9,20.9,162.3,351.4,166.3,154.5,impersonator
2390,15.4,17.1,1856.3,18.1,17.8,17.6,17.1,genuine
2915,15.0,18.5,985.4,16.6,840.0,23.4,17.0,genuine
4171,190.5,191.1,144.0,193.8,177.1,157.7,150.4,impersonator
2511,233.3,228.9,233.4,16.1,216.3,417.1,16.1,genuine
4573,11.200000000000001,30.200000000000003,795.6999999999999,410.2,34.0,4.799999999999999,14.299999999999999,impersonator
4245,151.6,171.1,189.2,162.5,158.8,182.9,183.8,impersonator
1526,159.1,170.3,186.5,185.7,186.5,190.8,189.2,impersonator
2196,40.0,755.8,28.700000000000003,26.4,17.5,1428.8999999999999,1011.8,impersonator
1161,173.1,190.9,132.4,181.5,158.0,185.9,149.5,impersonator
4600,180.3,173.5,194.4,170.9,163.3,184.0,159.3,impersonator
3421,13.1,14.1,18.2,15.5,48.5,59.2,32.0,genuine
1968,2400.4,356.6,33.1,38.3,54.49999999999999,95.8,98.6,impersonator
483,183.9,163.6,188.5,151.1,184.0,183.5,154.3,impersonator
565,560.7,1470.0,16.1,16.8,16.9,17.0,16.7,genuine
2587,232.2,430.3,16.5,233.1,233.2,433.5,14.8,genuine
0,165.0,166.0,169.0,165.0,167.0,166.0,166.0,genuine
1054,2.5,20.2,723.5,4.699999999999999,29.9,17.6,15.8,impersonator
1597,166.0,172.0,169.0,171.0,173.0,170.0,166.0,genuine
2355,18.0,17.0,972.1,427.8,20.8,23.4,16.4,genuine
4306,147.1,167.9,174.2,174.3,156.8,184.2,158.7,impersonator
2633,20.1,1408.3,15.8,24.0,20.0,-7.699999999999999,-2.6999999999999993,impersonator
472,146.9,195.2,167.0,192.5,145.9,158.4,158.8,impersonator
4053,163.0,174.0,157.0,170.0,170.0,171.0,170.0,genuine
767,71.3,10.899999999999999,122.8,98.2,48.4,115.1,100.30000000000001,impersonator
1327,166.6,183.1,155.8,149.7,162.7,161.3,179.5,impersonator
1227,167.0,174.0,169.0,172.0,172.0,172.0,165.0,genuine
4594,1147.9,16.2,16.7,1877.0,195.6,15.6,17.6,genuine
301,188.0,154.4,194.1,163.0,187.9,159.1,195.3,impersonator
2620,165.0,167.0,166.0,167.0,168.0,167.0,169.0,genuine
1946,89.2,29.2,39.7,170.6,14.1,144.5,83.4,genuine
2601,16.9,16.4,1427.5,16.6,16.2,17.2,17.3,genuine
1543,2045.5,13.4,22.3,-4.400000000000002,39.599999999999994,21.8,4.600000000000001,impersonator
4,170.0,171.0,176.0,174.0,175.0,174.0,171.0,genuine
2868,231.2,430.4,16.7,232.7,233.2,233.3,433.4,genuine
3416,34.1,24.3,50.8,1734.3999999999999,20.7,31.0,40.3,impersonator
2857,13.2,4.300000000000001,731.4,-0.3999999999999986,12.599999999999998,28.9,79.6,impersonator
914,31.2,6.500000000000002,770.4,42.0,33.7,41.6,17.8,impersonator
2241,207.9,402.09999999999997,226.9,219.5,248.1,233.89999999999998,232.8,impersonator
4790,191.3,201.0,194.2,167.2,152.7,183.4,167.6,impersonator
36,429.8,16.7,232.5,233.3,433.6,16.5,433.5,genuine
1350,183.8,150.1,185.3,149.9,171.7,186.0,163.8,impersonator
1658,227.2,453.2,21.5,251.3,248.89999999999998,454.8,27.0,impersonator
207,168.2,163.6,168.0,155.5,183.0,173.8,166.1,impersonator
2154,165.0,181.0,158.0,171.0,6.0,165.0,351.0,genuine
4237,8.0,178.0,322.0,170.0,170.0,170.0,171.0,genuine
4778,195.5,416.6,233.0,433.4,16.7,231.8,233.5,genuine
4228,186.5,154.5,173.7,171.4,151.0,162.6,156.9,impersonator
3167,168.0,171.0,170.0,172.0,171.0,172.0,165.0,genuine
3135,7.6000000000000005,38.2,959.3,611.6999999999999,22.4,33.2,32.2,impersonator
4704,252.29999999999998,433.20000000000005,23.799999999999997,234.6,240.5,469.0,11.0,impersonator
3406,149.6,201.2,38.3,170.0,338.9,190.1,163.3,impersonator
3296,146.0,180.4,163.6,152.2,193.9,164.6,158.8,impersonator
4828,167.5,151.1,145.5,153.7,180.4,183.8,147.0,impersonator
3951,210.8,254.0,427.5,-5.099999999999998,230.0,232.9,11.499999999999998,impersonator
3987,180.0,174.0,158.0,172.0,169.0,10.0,166.0,genuine
3111,13.4,30.1,20.5,72.5,2.5,104.3,87.3,impersonator
513,1845.1,811.9,29.5,-8.999999999999998,20.1,78.2,99.1,impersonator
2882,40.1,1482.8,34.1,6.300000000000001,29.599999999999998,1203.6,27.2,impersonator
3114,17.2,20.6,16.4,18.5,78.7,46.7,53.2,genuine
1142,229.7,433.3,16.4,233.2,16.5,216.5,199.6,genuine
1013,155.8,147.9,173.9,169.0,166.1,188.6,159.0,impersonator
1196,160.4,210.6,153.7,190.1,172.9,167.4,149.7,impersonator
1997,92.8,63.4,31.6,264.5,95.8,1936.0,18.7,genuine
4431,1.1999999999999993,12.999999999999998,1426.1,4.900000000000002,39.6,5.700000000000003,11.0,impersonator
2126,151.8,157.4,184.2,186.3,160.5,156.1,167.0,impersonator
4997,173.1,180.5,152.0,160.3,183.8,151.0,181.7,impersonator
1847,13.0,173.0,323.0,170.0,170.0,12.0,166.0,genuine
1580,180.0,173.0,153.0,171.0,169.0,170.0,168.0,genuine
4856,32.4,4.699999999999999,85.5,43.3,89.69999999999999,117.1,1040.9,impersonator
602,18.9,17.8,962.9,630.8,22.3,19.8,21.4,genuine
2784,6.9,4.1,17.0,62.900000000000006,1306.3,821.7,-0.20000000000000107,impersonator
4075,154.2,183.7,193.9,148.4,190.3,149.4,193.5,impersonator
566,225.0,231.8,233.4,233.1,432.3,233.7,16.7,genuine
2549,162.4,154.0,172.8,160.4,165.4,194.4,193.0,impersonator
3556,184.5,165.0,152.3,153.0,156.1,155.9,156.0,impersonator
630,30.700000000000003,1400.8999999999999,212.2,-2.6000000000000014,621.4,21.5,40.3,impersonator
1579,15.3,63.900000000000006,120.7,-7.0,120.9,43.7,98.1,impersonator
2401,1685.8,835.0,18.2,18.2,19.1,18.3,16.4,genuine
1971,167.0,167.0,167.0,168.0,166.0,167.0,166.0,genuine
3768,184.0,11.0,149.0,334.0,167.0,183.0,165.0,genuine
1194,29.8,16.400000000000002,1361.1,396.59999999999997,31.5,28.0,37.3,impersonator
3232,169.0,170.0,170.0,171.0,169.0,172.0,165.0,genuine
1030,16.7,15.6,982.9,404.1,15.7,17.9,18.7,genuine
200,156.6,208.4,153.4,154.7,147.3,183.5,154.8,impersonator
4097,193.9,190.9,194.7,167.3,190.6,162.4,166.7,impersonator
4429,164.0,183.0,151.0,172.0,170.0,7.0,168.0,genuine
3609,344.0,18.0,167.0,333.7,-9.399999999999999,151.8,353.5,impersonator
3392,11.8,26.7,980.5,437.09999999999997,35.400000000000006,30.099999999999998,26.3,impersonator
3952,14.700000000000001,17.299999999999997,138.3,1074.8000000000002,2.8999999999999986,41.8,32.9,impersonator
4585,211.8,199.5,215.5,417.1,233.1,433.5,16.5,genuine
3462,207.4,214.8,415.1,19.3,209.7,214.70000000000002,423.6,impersonator
1377,149.8,192.6,156.8,196.1,169.9,175.8,183.6,impersonator
2417,15.8,19.7,977.8,417.5,16.2,18.8,19.0,genuine
4623,192.9,157.7,156.5,184.3,150.9,186.4,178.3,impersonator
3177,190.4,180.7,178.3,149.8,178.1,192.6,158.8,impersonator
4494,167.0,189.0,154.0,169.0,170.0,171.0,182.0,genuine
4356,155.0,335.0,167.0,167.0,168.0,169.0,168.0,genuine
2387,167.0,172.0,169.0,170.0,169.0,171.0,166.0,genuine
3477,164.0,169.0,167.0,169.0,165.0,167.0,166.0,genuine
3675,6.9,1370.0,25.3,16.3,37.4,35.900000000000006,1064.6,impersonator
108,165.0,185.0,153.0,171.0,171.0,169.0,172.0,genuine
4255,230.0,232.7,200.0,233.4,434.0,16.2,233.2,genuine
2402,184.5,156.2,151.9,186.7,185.0,176.9,164.2,impersonator
548,165.5,160.1,166.8,141.2,190.4,168.0,162.8,impersonator
3999,179.4,176.8,187.0,169.7,179.1,186.5,149.0,impersonator
626,149.5,168.4,196.3,168.3,182.8,185.0,170.0,impersonator
1907,185.6,174.3,163.9,188.0,163.3,174.6,189.3,impersonator
3611,169.0,175.0,176.0,174.0,173.0,172.0,173.0,genuine
3787,168.2,142.6,162.6,186.5,156.1,143.4,192.0,impersonator
4174,171.0,172.0,176.0,173.0,172.0,173.0,173.0,genuine
2154,145.5,181.0,148.1,192.9,15.3,141.4,371.8,impersonator
2958,171.0,171.0,174.0,174.0,174.0,172.0,175.0,genuine
1976,150.2,155.7,152.5,155.9,183.7,191.9,191.9,impersonator
4895,149.5,159.1,164.6,158.4,164.1,180.2,164.1,impersonator
1378,165.0,169.0,167.0,165.0,167.0,167.0,167.0,genuine
2422,159.6,178.9,151.0,167.5,156.0,191.9,165.3,impersonator
2718,172.0,171.0,176.0,172.0,175.0,173.0,172.0,genuine
2653,4.700000000000001,41.6,1039.5,33.6,25.799999999999997,15.4,-1.2000000000000028,impersonator
4267,-2.9000000000000004,31.4,966.1,4.699999999999999,-3.8000000000000007,16.400000000000002,34.900000000000006,impersonator
1506,158.2,150.3,163.9,190.9,183.5,187.6,177.9,impersonator
4782,146.2,157.2,165.9,183.7,189.8,190.1,163.2,impersonator
3116,229.0,449.7,16.7,233.0,232.9,233.0,433.5,genuine
1122,179.3,143.4,176.7,180.3,150.9,142.3,160.4,impersonator
1219,26.6,14.3,34.5,955.3,40.0,1.6999999999999993,1033.8,impersonator
3100,168.0,172.0,169.0,170.0,172.0,171.0,167.0,genuine
2800,1391.2,15.1,15.2,17.2,17.2,17.6,16.5,genuine
3619,170.0,173.0,175.0,173.0,174.0,172.0,173.0,genuine
2627,16.7,7.200000000000001,30.6,17.900000000000002,945.5,17.0,32.9,impersonator
208,244.9,252.5,226.79999999999998,241.60000000000002,425.1,39.0,408.90000000000003,impersonator
4668,19.0,16.1,339.7,1263.5,15.7,16.4,15.9,genuine
239,12.4,1233.7,39.3,18.4,19.900000000000002,35.2,6.600000000000001,impersonator
