,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
151,odroid1,231.7,697.8,2315.6,1306.9,897.5,234.0,928.0
152,rpi-4a,1200.9,1015.8,308.6,1636.1,292.5,1554.8,2224.0
153,rpi-8a,73.3,1824.9,2581.3,1610.8,170.7,171.4,2128.9
154,rpi-8b,1699.9,2120.8,1002.8,1728.7,1835.3,339.8,1108.8
155,rpi-4a,1403.0,2003.2,1934.1,296.0,2157.6,962.4,218.7
156,rpi-8c,387.9,1643.1,2204.4,1020.1,1964.4,765.1,1452.3
157,odroid1,301.3,1624.5,183.6,1557.2,2196.1,1244.8,675.1
158,odroid1,1710.3,726.4,1571.4,720.6,639.6,1700.5,874.5
159,rpi-8d,2561.9,2398.4,574.4,964.2,533.7,1694.9,999.6
160,odroid4,2059.5,1878.7,284.2,2028.9,2255.5,1387.3,1365.1
161,odroid1,509.3,1463.4,413.7,1657.6,1279.9,322.0,181.3
162,rpi-4a,2272.4,2187.4,998.7,35.0,892.8,1931.7,2278.8
163,rpi-8b,699.9,1050.2,461.7,1696.2,2280.9,1127.5,1911.7
164,rpi-8a,1806.4,549.1,2636.8,1137.5,2244.7,226.7,206.5
165,odroid4,477.2,1422.2,2387.3,1396.6,524.1,837.6,2587.3
166,odroid4,484.1,1808.5,1031.9,1203.8,1899.8,652.9,1487.0
167,rpi-8a,1318.0,2268.0,2145.9,1768.1,1970.0,1166.4,1399.3
168,rpi-8a,641.0,1463.6,2120.4,761.0,14.4,848.3,1621.2
169,odroid4,368.7,2254.8,195.3,985.6,1034.6,1727.1,1007.9
170,rpi-8d,1797.7,863.5,1495.3,2039.0,1751.6,622.4,853.3
171,rpi-8a,1277.1,859.7,1417.2,514.9,2138.3,1570.0,1186.2
172,rpi-8d,1638.5,791.1,194.2,1971.5,1552.2,1540.9,1207.8
173,odroid2,470.4,574.8,723.5,828.7,343.4,16.2,347.9
174,rpi-8c,660.0,2369.7,1940.4,1439.8,1075.5,625.7,436.1
175,odroid1,581.8,1230.0,1113.0,521.9,1186.2,366.2,84.1
176,odroid2,2419.5,2407.4,2402.4,911.7,1964.1,2219.8,2603.1
177,odroid4,1442.7,1650.7,222.7,1524.4,412.6,1698.9,1113.2
178,odroid2,2085.7,62.3,1043.0,1343.9,656.6,211.7,1161.9
179,rpi-8c,1010.9,358.4,1192.7,1459.7,921.7,964.2,1571.6
180,rpi-8c,79.9,1093.6,423.3,1942.4,1502.1,566.5,51.9
181,rpi-8d,150.7,285.1,2636.7,2106.7,858.6,1095.4,1725.3
182,rpi-8c,1926.2,304.4,1284.9,1561.2,1540.7,1208.0,2066.7
183,rpi-8a,102.9,180.6,2592.8,583.7,34.1,1317.1,1454.0
184,rpi-8d,1536.1,2494.9,2440.0,1582.2,219.1,1805.7,1817.7
185,rpi-8d,1223.3,563.3,852.5,1072.9,1261.0,1557.0,1871.3
186,odroid3,2468.5,925.9,2429.3,757.8,95.1,183.5,1424.9
187,odroid4,1996.8,803.3,2217.4,917.5,706.4,674.2,415.4
188,odroid1,1455.4,963.3,925.7,2107.3,1514.6,1254.9,2173.7
189,odroid4,1732.3,1639.7,821.8,1499.4,1883.3,1739.5,706.1
190,rpi-8d,45.8,2286.3,2131.8,421.4,641.9,634.1,1147.3
191,rpi-8c,218.7,189.3,2107.5,439.0,599.2,114.4,498.9
192,rpi-4a,2195.2,2740.4,1336.2,1725.9,564.4,2243.0,1961.1
193,rpi-8a,566.4,415.4,1613.7,1439.8,396.5,1275.1,1089.8
194,rpi-8c,1108.6,756.2,885.2,854.7,1473.2,1937.3,1814.2
195,rpi-8b,2413.5,2308.2,589.5,610.3,2193.4,1575.0,2099.5
196,rpi-8c,1671.6,83.6,1278.2,801.7,202.8,1663.5,1853.2
197,rpi-8c,673.2,1322.7,2104.7,1886.5,565.1,353.5,1863.2
198,rpi-8a,1627.1,2590.8,2443.3,227.7,1197.2,1259.6,2484.1
199,rpi-8a,2304.6,2458.2,231.5,780.2,540.0,2327.5,2583.5
200,odroid1,699.3,54.7,1765.6,1036.4,345.4,80.7,1557.3
201,rpi-8d,1642.3,114.6,2258.6,1103.4,2264.3,1298.7,1759.6
202,rpi-8d,254.5,945.5,1693.8,1575.9,150.6,517.1,2447.9
203,rpi-8c,2208.3,946.1,615.3,185.8,1419.5,1715.6,2608.1
204,rpi-8c,1458.0,2524.5,118.8,1876.2,2168.9,62.2,1439.8
205,odroid2,1705.8,2248.9,474.7,164.9,1117.9,1258.8,27.1
206,rpi-8d,536.8,2620.0,2045.8,684.6,1564.1,2269.7,2565.4
207,rpi-8d,2003.9,174.9,563.4,1527.9,2240.0,1031.3,2365.4
208,odroid1,1513.2,2042.9,496.8,1366.5,1056.4,541.7,405.6
209,rpi-8b,2223.5,2360.2,1406.4,463.9,1899.7,2300.3,1854.9
210,odroid1,359.5,804.6,1805.2,1969.3,1638.6,837.3,2358.1
211,rpi-8a,1955.9,934.1,779.9,373.2,1397.8,460.6,232.4
212,odroid4,1486.4,699.8,272.2,1705.0,1170.7,602.1,1245.1
213,rpi-8d,2260.6,142.9,1292.4,1860.7,917.7,883.6,2498.7
214,rpi-8c,835.8,62.3,1581.8,2002.0,1302.1,2114.7,398.2
215,odroid1,2451.4,2252.2,1547.3,726.8,1248.2,1968.2,2443.8
216,rpi-4a,1926.0,2521.7,931.8,72.8,1419.6,790.2,1509.8
217,rpi-8d,573.9,105.6,233.4,1908.6,701.5,1962.8,26.9
218,odroid3,2177.8,2629.9,327.3,820.9,2279.4,2304.8,1835.5
219,rpi-4a,2525.0,1800.5,1165.4,347.1,1151.5,794.2,1147.6
220,rpi-8a,1158.4,1634.7,2262.1,683.7,690.9,2120.4,500.4
221,rpi-4a,350.3,2017.9,1932.9,1480.1,238.4,709.4,468.9
222,rpi-4a,2353.1,304.4,655.5,1653.8,854.7,519.9,724.4
223,rpi-8a,357.9,874.2,1322.9,1919.7,94.2,1402.7,598.4
224,rpi-8c,946.6,1357.4,2406.2,900.7,185.0,311.7,305.5
225,odroid4,184.5,410.9,1136.9,1633.3,2004.1,2287.8,2487.0
226,rpi-4a,1098.2,312.2,550.2,2134.5,138.9,92.1,1588.6
227,odroid3,2128.5,2405.4,1791.9,839.1,583.9,1545.7,19.9
228,rpi-8c,82.6,1625.2,891.7,1066.0,354.6,398.5,99.1
229,rpi-4a,2301.0,1813.5,1550.6,1721.9,335.2,687.1,1606.6
230,rpi-8c,1545.5,402.7,1157.5,653.3,968.9,1416.5,949.4
231,rpi-4a,1061.8,2576.8,153.6,1174.6,986.6,748.2,1925.1
232,odroid1,1761.5,699.0,699.1,1164.1,773.3,1177.6,602.5
233,rpi-8d,2019.9,48.5,531.2,1017.2,1676.7,1181.2,302.3
234,rpi-8d,2074.9,108.9,333.6,1633.6,2105.6,1407.0,669.7
235,rpi-8d,708.3,1054.7,895.2,1389.0,1663.7,1069.4,1842.6
236,rpi-4a,385.5,475.5,2155.8,1809.1,366.2,328.1,1316.2
237,rpi-8a,1961.7,2387.0,558.4,420.2,1192.9,1353.5,720.9
238,rpi-8d,564.6,1274.9,117.5,1886.4,2061.7,1349.0,515.8
239,odroid1,925.0,144.5,280.8,539.2,923.6,102.2,2239.6
240,rpi-8a,375.3,1369.6,2616.8,911.1,756.4,208.6,227.7
241,odroid1,1875.0,2268.3,899.6,154.1,1600.2,2176.2,2514.5
242,rpi-8c,1358.6,1139.2,2162.1,1249.1,1025.8,1487.0,638.8
243,odroid3,53.0,2270.9,811.0,1313.2,848.4,15.5,784.0
244,rpi-8a,982.0,2595.2,766.3,2085.5,1678.1,799.7,732.2
245,rpi-8c,258.0,83.4,2404.1,1438.5,33.4,843.0,117.9
246,odroid1,261.7,70.4,2478.4,694.9,910.1,366.6,172.4
247,odroid1,532.2,760.0,666.5,2131.4,444.2,1512.3,340.5
248,odroid3,1806.6,1717.2,386.2,825.6,312.2,1430.7,133.1
249,rpi-8b,691.7,1916.5,854.1,91.0,1632.5,2311.3,2144.5
250,rpi-8b,2034.6,2403.9,1069.4,1445.3,1522.2,1706.0,2244.9
251,odroid4,1303.7,2478.4,156.6,897.2,1793.7,820.4,527.6
252,rpi-8a,2405.3,2498.4,358.9,452.4,1184.5,331.1,1226.3
253,odroid2,2258.8,1315.0,219.2,724.0,300.3,1205.2,1272.4
254,odroid3,2133.3,2036.5,1173.8,623.0,1980.3,1149.5,1845.1
255,odroid4,981.9,1658.6,2486.8,170.3,1130.1,1181.6,907.4
256,rpi-8d,1404.8,567.5,2309.8,863.9,1481.9,618.7,1737.2
257,odroid4,2418.6,369.4,2255.4,1469.1,1184.8,1208.7,2111.7
258,odroid2,1367.6,554.1,1188.9,1420.0,399.6,1563.0,1441.6
259,odroid3,1367.1,289.7,1632.2,1686.6,663.0,690.0,509.7
260,odroid2,2307.6,911.5,195.9,350.0,515.8,753.8,587.5
261,rpi-8c,66.0,2043.1,2088.4,1200.1,91.1,85.5,2365.9
262,rpi-8b,231.3,1418.3,1745.5,2139.2,133.4,1158.0,2190.7
263,odroid1,486.2,1154.9,1266.0,1348.0,306.0,16.5,250.0
264,rpi-8c,1812.8,1821.5,2034.6,2020.4,733.5,2144.1,2157.9
265,rpi-8c,2240.4,896.3,861.6,530.7,1197.7,1346.5,1871.6
266,odroid1,1226.9,485.5,2184.7,805.3,1425.7,1266.4,419.6
267,odroid1,1861.9,2706.0,7.3,964.2,2024.0,2098.8,1339.2
268,rpi-8b,503.6,2264.9,536.4,186.6,1335.4,910.5,479.9
269,rpi-4a,856.0,619.0,1144.5,1767.6,77.8,449.4,223.2
270,odroid3,2026.5,2241.0,130.7,415.5,1948.0,1457.2,549.1
271,odroid2,65.9,981.3,643.6,2075.0,91.8,258.3,2223.9
272,rpi-8c,1489.6,2540.1,1924.7,1501.7,1862.2,1520.5,2376.2
273,rpi-4a,1958.0,2360.2,79.1,1448.2,193.4,1376.0,991.6
274,odroid4,2408.3,115.8,1907.0,1091.7,1213.8,76.3,201.9
275,odroid3,369.2,1884.5,1768.6,424.0,1423.8,434.2,2132.9
276,rpi-8c,5.8,507.6,1300.7,1996.3,1268.5,338.2,749.8
277,odroid4,474.4,1129.2,505.1,1891.8,1611.9,61.6,93.5
278,odroid3,2344.1,1420.5,520.6,865.5,525.9,2099.5,1061.6
279,rpi-8a,1179.8,733.5,1379.7,894.9,28.7,451.3,742.2
280,rpi-4a,1582.6,821.7,2067.7,1969.3,663.6,1339.5,2307.3
281,odroid1,2224.9,2616.2,1120.0,1224.1,564.2,248.0,1707.6
282,rpi-4a,1552.1,1901.2,494.1,563.8,25.4,259.2,1014.7
283,rpi-8d,1437.6,2253.6,1503.8,1547.9,1520.9,2272.8,2242.6
284,rpi-8d,950.5,1008.1,1236.6,850.9,1336.1,1461.3,967.8
285,odroid1,1299.4,2545.0,2158.9,1495.0,88.9,1339.8,2012.6
286,rpi-8c,909.1,1484.7,2264.3,157.2,429.2,702.0,592.7
287,odroid4,2186.0,1224.6,418.1,670.9,2159.3,915.2,2540.9
288,rpi-8a,1051.8,2646.6,1176.9,13.7,1054.4,841.2,1115.3
289,rpi-8c,1149.8,2055.2,1356.2,1711.1,1365.7,2139.2,1705.0
290,odroid2,516.6,1620.0,2266.5,543.2,604.1,146.2,1643.9
291,odroid3,1436.6,2461.5,1020.0,647.3,633.8,2228.2,2075.9
292,rpi-8d,1544.6,1686.2,2591.6,25.8,492.6,504.6,1182.6
293,odroid3,2175.2,2462.9,2265.8,188.6,2051.3,1626.1,2177.9
294,odroid3,2292.5,2172.6,1489.8,321.4,1092.7,1309.3,513.1
295,rpi-8b,1398.6,2062.1,1328.2,163.6,1415.9,1298.1,1965.7
296,odroid1,1242.6,1917.6,1030.2,74.3,76.7,848.6,42.1
297,odroid3,66.4,96.7,2174.2,1292.7,439.0,852.7,11.8
298,odroid2,2100.0,2443.5,1851.2,883.5,1875.9,2164.2,2632.9
299,odroid1,1005.8,254.3,432.8,1811.1,1959.4,1686.7,2041.3
0,rpi-8d,247.5,474.3,391.6,363.2,101.9,415.4,465.3
1,odroid3,751.5,684.6,129.8,174.8,100.3,251.1,96.1
2,odroid4,146.8,412.2,465.1,95.1,113.3,214.8,237.5
3,rpi-4a,403.2,49.1,80.2,230.7,224.9,120.1,123.2
4,rpi-4a,29.4,534.4,208.7,95.6,270.6,300.7,109.0
5,rpi-8b,75.8,339.3,470.6,234.5,263.5,228.7,100.1
6,rpi-8d,9.8,289.2,371.0,150.5,189.7,109.6,398.1
7,rpi-8b,182.8,278.9,492.1,431.5,62.5,271.2,291.7
8,odroid2,297.5,508.9,334.4,87.7,193.4,108.0,21.4
9,odroid4,171.7,396.3,139.7,23.3,591.0,525.3,698.6
10,rpi-8b,114.8,415.0,484.4,254.8,409.5,216.5,131.5
11,odroid3,339.0,198.2,339.4,531.7,100.2,7.0,42.1
12,odroid3,406.7,24.6,521.8,276.2,137.0,295.9,395.7
13,odroid2,157.5,1098.7,392.9,397.1,175.0,177.2,103.3
14,odroid4,370.9,64.5,376.4,708.6,80.6,221.0,127.5
15,rpi-8d,320.6,10.9,279.9,445.3,78.2,299.4,121.7
16,odroid3,125.0,329.1,238.8,155.6,48.6,206.2,151.4
17,rpi-8b,113.0,112.5,265.0,429.2,702.8,182.0,246.0
18,rpi-8b,353.2,834.2,246.1,213.5,150.5,496.2,359.4
19,rpi-8b,111.3,407.8,448.3,54.9,143.1,330.9,418.7
20,rpi-8d,304.7,497.0,102.9,136.1,281.9,382.0,178.9
21,odroid1,289.0,419.1,299.6,95.7,44.4,279.3,350.6
22,rpi-8a,17.9,105.9,507.7,229.4,205.6,8.3,277.5
23,odroid2,534.6,217.0,222.8,223.7,359.5,104.7,126.1
24,odroid2,379.1,422.3,11.9,149.4,543.0,200.6,359.2
25,odroid1,121.8,149.7,284.2,283.9,600.1,57.0,89.3
26,odroid2,165.6,79.3,364.3,300.1,69.5,7.3,140.8
27,odroid1,204.5,533.8,324.3,156.2,82.5,120.6,216.1
28,rpi-8c,62.0,367.9,1241.8,202.2,61.0,6.1,123.5
29,odroid4,449.8,593.3,26.8,80.3,843.2,727.0,191.8
30,odroid4,28.5,597.4,71.0,172.4,37.8,58.6,46.9
31,odroid2,593.8,541.9,107.6,5.2,303.6,111.1,258.9
32,odroid4,283.3,555.3,99.8,361.2,216.6,306.8,430.1
33,odroid3,220.4,392.2,170.3,225.5,143.3,123.2,332.9
34,rpi-8c,546.6,574.7,6.5,245.5,83.0,116.0,408.5
35,rpi-8c,256.2,126.4,63.5,35.0,504.1,283.9,11.5
36,rpi-8a,166.1,13.7,672.2,268.4,358.5,177.2,294.7
37,rpi-8b,531.8,11.4,569.0,300.3,140.5,41.1,165.0
38,rpi-8b,10.0,90.9,845.0,103.7,45.6,134.2,183.8
39,rpi-8c,265.4,290.5,436.7,276.7,251.8,300.8,204.7
40,rpi-8d,103.7,13.9,1219.6,359.1,335.0,82.0,42.4
41,odroid4,205.0,617.9,265.1,206.1,331.5,121.9,255.0
42,rpi-8a,112.2,53.5,598.3,658.5,67.8,85.0,123.8
43,odroid1,299.5,313.1,8.2,104.8,415.6,7.8,691.7
44,rpi-8c,124.4,175.0,751.7,122.7,12.9,182.5,125.6
45,rpi-8d,173.1,979.8,205.3,293.1,64.9,79.2,134.8
46,rpi-4a,306.4,42.2,381.2,31.4,446.0,184.3,53.0
47,odroid2,437.9,467.3,103.5,27.8,374.6,572.4,450.4
48,rpi-8c,19.4,389.1,80.3,848.2,350.8,16.9,298.8
49,rpi-8c,45.3,49.8,762.9,139.9,117.5,350.3,270.8
50,rpi-8c,131.4,352.4,354.8,25.6,367.7,448.5,437.6
51,rpi-4a,656.2,177.6,425.7,50.2,200.2,160.2,163.2
52,odroid3,379.8,770.8,248.5,26.4,154.6,404.0,107.3
53,rpi-4a,688.7,75.5,270.9,51.2,60.0,4.2,36.2
54,rpi-8d,431.3,133.1,326.8,839.0,160.7,67.3,33.4
55,rpi-8c,528.3,453.8,270.0,20.1,249.5,268.7,122.5
56,rpi-8d,5.9,365.7,741.2,136.8,54.7,279.7,427.7
57,odroid1,237.7,316.5,438.1,93.2,31.5,341.4,56.7
58,odroid2,157.5,598.7,60.5,267.9,194.7,10.8,258.3
59,rpi-8d,57.7,437.1,264.0,9.1,147.7,238.1,34.2
60,odroid2,764.0,216.3,308.9,37.4,357.6,527.1,277.1
61,odroid3,180.6,176.6,235.1,351.8,111.8,110.8,454.3
62,rpi-4a,333.6,185.3,226.5,369.8,42.5,329.2,160.1
63,odroid4,7.7,349.9,478.7,200.5,245.4,310.4,79.8
64,rpi-8a,108.2,362.8,269.2,268.6,42.8,225.4,62.4
65,odroid4,309.0,2.0,217.3,574.7,286.5,4.3,167.9
66,rpi-8d,396.2,304.3,97.7,133.6,277.4,117.0,198.3
67,rpi-8a,251.7,400.7,119.2,356.4,198.3,78.7,140.3
68,rpi-8b,294.5,631.8,85.1,111.7,521.6,477.9,367.6
69,rpi-8a,168.9,161.0,227.6,880.7,124.1,198.2,378.3
70,odroid4,438.8,1058.7,226.1,29.8,118.1,151.1,369.6
71,rpi-4a,25.3,513.7,690.9,225.0,153.8,363.2,415.0
72,odroid1,149.7,221.2,112.4,605.1,328.8,54.3,6.0
73,rpi-4a,272.3,261.2,84.2,107.6,454.3,279.6,336.5
74,rpi-8b,188.0,137.0,345.8,906.3,107.1,189.5,169.4
75,rpi-8b,201.8,150.4,424.9,253.0,262.4,14.3,339.6
76,odroid2,718.4,337.0,1088.4,95.6,34.2,312.5,325.6
77,rpi-8c,21.5,157.2,484.3,112.7,91.1,202.5,40.7
78,odroid3,229.3,24.7,656.4,484.2,18.8,98.5,238.0
79,rpi-8c,577.2,261.3,43.1,199.5,303.5,247.4,246.6
80,rpi-4a,101.0,247.2,319.9,306.5,217.5,327.4,20.7
81,odroid2,320.0,82.2,378.0,520.6,284.0,502.2,34.1
82,odroid2,498.6,26.4,407.0,39.1,338.6,30.0,186.4
83,rpi-8a,158.7,622.6,226.5,38.5,378.4,142.5,284.4
84,odroid4,5.3,160.9,680.7,169.3,257.0,130.3,90.6
85,odroid2,374.7,328.3,587.8,8.5,13.4,272.9,157.3
86,rpi-8d,641.5,196.1,79.0,89.0,690.1,403.6,140.1
87,rpi-8b,342.8,337.6,47.1,197.7,258.6,210.8,68.7
88,odroid3,172.2,3.5,53.4,384.1,467.4,166.3,28.5
89,odroid1,117.1,297.7,665.9,306.6,246.0,82.4,317.9
90,odroid2,371.3,170.9,839.5,223.6,107.6,669.5,463.3
91,odroid1,163.8,438.3,511.1,26.2,233.9,73.5,107.9
92,odroid4,201.5,346.5,962.6,195.2,165.0,231.2,478.1
93,rpi-4a,90.5,199.8,741.5,413.3,16.7,5.2,86.5
94,rpi-8c,8.0,147.8,168.1,778.9,75.3,16.6,31.7
95,odroid3,30.1,371.0,772.8,238.4,242.1,22.1,19.4
96,odroid1,150.2,58.7,581.8,432.9,226.0,83.6,84.1
97,rpi-8c,35.4,167.1,376.7,111.6,28.6,245.4,149.0
98,rpi-8b,322.8,319.5,111.9,110.1,358.4,255.9,181.3
99,odroid4,108.0,446.8,298.5,341.3,267.0,130.3,83.2
100,odroid4,47.5,350.9,606.0,68.7,155.2,177.7,374.2
101,rpi-8b,800.1,107.5,336.8,147.8,433.8,333.7,404.6
102,rpi-8c,8.5,76.6,746.3,1031.5,213.0,51.6,25.8
103,odroid2,78.3,467.5,213.2,150.3,673.0,25.2,234.2
104,rpi-4a,365.4,489.0,233.0,59.2,60.9,74.3,13.1
105,rpi-8a,310.7,502.0,40.2,198.7,465.6,223.6,340.1
106,odroid2,9.1,407.3,477.2,520.6,151.5,7.8,10.5
107,odroid1,358.9,388.6,376.4,86.1,199.2,23.6,119.4
108,odroid1,234.1,199.1,437.9,251.7,265.3,247.1,162.5
109,rpi-8b,259.1,129.8,603.1,236.9,104.8,188.0,271.8
110,odroid4,232.4,223.7,543.2,33.9,385.6,204.6,195.1
111,odroid2,30.4,371.0,534.7,333.6,3.0,61.7,127.8
112,rpi-4a,136.4,166.3,580.9,260.2,84.4,99.0,175.0
113,odroid2,395.1,265.5,561.5,19.7,122.6,338.4,254.2
114,rpi-4a,73.8,146.8,860.9,109.9,488.5,295.2,569.1
115,rpi-8b,568.0,458.2,135.1,536.9,221.8,162.4,367.2
116,odroid1,210.2,357.9,286.2,149.9,65.8,315.2,208.0
117,odroid3,32.1,25.0,445.0,457.6,200.3,20.0,77.3
118,rpi-8c,314.8,227.8,84.8,518.3,256.6,64.7,39.3
119,rpi-8c,652.7,49.1,543.0,45.7,527.9,350.6,590.0
120,rpi-8c,239.8,405.3,498.4,145.1,255.9,340.4,241.3
121,odroid1,330.7,123.4,89.5,153.5,589.9,163.2,21.8
122,rpi-8b,387.2,56.8,44.3,306.2,661.7,88.3,98.0
123,rpi-8d,37.0,127.2,229.8,572.3,427.1,37.2,352.5
124,rpi-8c,230.3,449.9,213.3,283.4,244.4,116.8,389.7
125,odroid4,116.5,371.8,748.2,390.6,80.3,98.0,80.5
126,odroid2,25.5,396.8,602.6,145.1,146.3,252.9,311.3
127,rpi-4a,302.3,56.8,403.1,557.5,118.6,133.6,25.8
128,rpi-8b,300.2,488.0,85.1,23.3,649.0,552.3,584.6
129,odroid3,204.5,657.6,84.4,490.4,319.7,296.6,280.3
130,rpi-8a,187.8,160.4,251.4,338.5,147.9,188.6,422.9
131,odroid2,17.8,18.9,913.0,203.0,10.5,72.4,89.4
132,rpi-8d,125.5,297.9,343.4,499.3,282.3,189.8,142.6
133,rpi-4a,453.8,483.7,53.5,6.2,278.0,119.4,35.0
134,odroid3,75.4,740.0,201.1,247.6,30.6,330.3,298.5
135,rpi-4a,311.8,353.4,204.7,55.8,30.2,225.4,34.8
136,rpi-8b,121.0,511.4,3.2,485.1,397.9,92.6,101.3
137,rpi-8a,221.3,162.6,467.6,443.2,105.0,15.9,303.0
138,rpi-8d,238.0,750.8,25.9,56.2,188.9,196.5,47.2
139,odroid2,119.3,609.3,981.7,4.2,71.1,214.7,142.3
140,odroid1,567.1,593.4,120.4,60.2,6.2,240.5,421.3
141,odroid1,169.8,110.1,119.6,457.3,11.6,389.0,183.3
142,rpi-8c,379.0,153.0,126.0,248.7,413.0,503.6,422.1
143,rpi-8c,345.2,279.4,3.3,118.0,449.2,220.8,173.4
144,rpi-8b,39.4,106.6,273.1,594.9,92.3,246.9,124.8
145,rpi-8d,448.3,194.9,51.6,50.9,680.9,203.0,82.4
146,odroid3,97.8,222.4,363.1,491.7,191.8,125.8,76.6
147,odroid4,273.4,242.0,629.1,34.9,171.6,41.6,223.6
148,rpi-8d,54.7,129.2,480.8,633.3,182.5,106.4,171.9
149,odroid3,11.9,680.4,353.7,405.6,5.8,37.0,278.5
150,odroid4,386.8,80.9,8.2,649.1,197.8,67.4,173.0
151,rpi-8c,128.3,160.8,627.5,331.0,25.9,93.6,29.2
152,rpi-8d,113.0,481.1,631.1,204.8,462.3,182.8,120.4
153,odroid4,115.5,59.7,370.7,290.6,180.0,73.7,2.2
154,rpi-8c,232.1,9.4,148.4,286.8,252.9,403.0,202.6
155,odroid1,370.0,324.7,294.8,69.0,6.0,156.8,335.2
156,odroid3,380.5,162.4,208.2,254.0,40.8,146.4,59.9
157,rpi-8b,555.7,142.8,657.8,127.1,79.1,187.3,315.5
158,odroid1,108.7,478.1,368.2,287.5,164.1,84.5,267.0
159,rpi-4a,46.2,234.6,71.5,96.4,589.6,374.8,542.9
160,rpi-8b,257.5,169.1,204.2,108.7,156.5,401.8,424.9
161,rpi-8a,201.4,63.6,992.6,113.7,76.7,169.3,252.2
162,odroid2,319.9,991.9,182.1,61.5,265.1,273.4,207.0
163,rpi-8b,602.0,34.9,120.9,578.9,188.4,376.7,240.4
164,odroid4,125.3,44.7,63.7,563.8,2.0,222.2,249.7
165,odroid3,149.1,380.7,179.2,314.9,244.9,159.0,3.4
166,rpi-8a,396.2,171.2,425.6,161.9,87.1,237.0,103.5
167,rpi-8a,240.8,74.3,56.4,172.4,139.2,180.9,127.2
168,odroid2,73.7,203.6,458.1,306.2,411.3,52.0,18.5
169,odroid3,488.6,208.8,638.3,74.9,335.8,100.7,219.4
170,rpi-8d,76.4,31.7,194.4,441.1,155.9,263.1,251.1
171,rpi-8c,449.5,249.8,131.0,464.1,83.7,199.3,303.5
172,rpi-8b,181.6,100.3,367.2,400.3,378.6,250.3,387.2
173,odroid1,72.3,226.3,1506.9,160.3,22.8,250.1,88.3
174,odroid4,199.7,55.9,373.9,79.5,107.5,93.6,109.8
175,rpi-4a,257.2,121.7,856.4,173.7,29.1,116.0,267.2
176,rpi-8d,168.9,1156.3,7.2,27.1,130.1,249.0,90.6
177,odroid3,155.9,252.1,584.5,137.8,466.1,140.1,286.3
178,odroid3,9.1,673.5,981.8,331.5,29.3,329.1,206.4
179,rpi-8a,127.5,251.3,459.9,500.1,186.1,172.0,139.1
180,rpi-8d,301.8,11.8,1041.1,222.8,74.6,58.1,275.5
181,rpi-8b,64.4,42.5,131.3,775.0,133.9,19.5,11.1
182,rpi-8d,101.2,376.5,216.4,529.9,176.1,289.7,197.3
183,rpi-4a,104.9,287.5,434.5,751.8,194.6,5.3,10.6
184,odroid1,90.1,123.4,37.6,154.4,497.4,53.4,48.5
185,odroid3,268.4,240.9,245.8,561.8,308.6,198.7,201.4
186,odroid2,5.1,267.5,222.9,360.2,204.0,310.1,87.8
187,rpi-4a,38.6,265.1,354.2,281.2,63.7,134.6,230.2
188,rpi-8b,78.6,260.1,302.1,249.7,245.3,248.4,129.0
189,rpi-8a,238.8,236.0,256.8,148.1,152.5,165.2,396.7
190,rpi-4a,492.2,57.4,391.4,216.1,165.5,50.8,14.9
191,rpi-4a,166.6,125.1,814.5,620.7,24.9,109.3,57.9
192,odroid3,134.9,443.4,68.6,3.1,543.8,101.7,159.6
193,rpi-8c,120.9,166.8,470.5,534.0,243.4,55.1,114.9
194,rpi-8a,330.9,427.9,262.9,393.6,235.1,142.0,227.4
195,rpi-8c,446.4,234.8,23.1,205.4,310.5,515.7,372.6
196,odroid4,60.2,554.4,424.1,690.9,324.5,115.8,181.3
197,rpi-8a,67.6,113.8,379.7,278.4,179.9,166.2,18.9
198,odroid2,343.2,405.0,19.2,115.0,240.0,245.4,22.5
199,rpi-8c,309.1,640.9,60.8,104.3,865.1,263.7,218.2
200,odroid4,42.6,270.0,850.4,690.0,64.8,237.1,37.1
201,rpi-8a,277.4,249.1,36.5,878.3,28.8,264.9,245.6
202,rpi-8c,141.4,113.5,407.8,526.2,432.6,153.4,5.4
203,odroid4,337.5,828.5,113.8,392.2,366.9,462.6,150.3
204,rpi-8b,324.6,29.0,537.8,42.8,142.8,667.2,187.4
205,odroid2,291.0,334.2,778.9,19.7,65.7,108.5,558.7
206,rpi-8c,640.9,327.4,8.7,161.4,458.6,86.4,29.1
207,rpi-8b,276.0,276.8,127.8,748.4,153.9,531.0,284.1
208,rpi-8c,151.7,136.4,678.6,62.1,155.0,238.1,286.1
209,odroid1,466.5,298.7,5.7,234.0,417.7,176.4,361.7
210,rpi-8b,185.7,262.1,322.6,346.6,110.8,181.3,22.8
211,rpi-4a,206.2,122.5,483.3,344.3,96.4,294.6,424.7
212,rpi-8d,127.6,173.4,660.3,313.7,228.3,324.5,255.0
213,rpi-8d,30.9,292.1,142.9,777.9,369.5,409.3,121.2
214,rpi-8b,83.4,230.6,396.8,653.7,120.2,16.4,370.5
215,rpi-8c,149.8,743.1,42.3,78.4,323.6,305.6,180.1
216,odroid2,383.1,514.7,323.0,30.4,124.5,359.1,191.0
217,rpi-8d,147.2,40.3,856.8,638.2,279.9,15.5,604.4
218,rpi-8d,672.4,390.9,22.4,45.6,293.0,305.5,503.6
219,rpi-4a,78.2,529.4,237.8,93.1,138.5,417.4,359.2
