,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
296,impersonator,1730.2,2192.8,961.5,1534.6,427.1,1517.2,1745.8
3060,genuine,170.0,172.0,175.0,171.0,174.0,173.0,173.0
592,impersonator,81.0,26.7,171.8,488.6,100.3,182.9,292.6
2672,genuine,15.9,228.2,233.0,199.8,233.2,233.4,433.2
119,impersonator,2.0,10.8,820.0,89.1,82.5,80.4,2.0
726,genuine,1391.4,21.5,15.6,18.2,18.3,20.4,16.4
449,impersonator,391.2,46.4,245.4,425.5,27.3,220.7,148.5
4096,genuine,165.0,169.0,166.0,167.0,168.0,169.0,166.0
3267,genuine,164.0,346.0,159.0,169.0,170.0,169.0,169.0
206,impersonator,73.3,1.5,126.9,332.8,563.1,212.0,2.0
2066,genuine,163.0,178.0,156.0,169.0,171.0,170.0,171.0
1582,genuine,13.5,230.9,228.8,216.9,234.5,232.1,15.6
470,impersonator,42.4,263.9,305.5,252.2,468.4,204.4,30.3
56,impersonator,292.3,522.5,117.8,103.2,611.4,404.7,150.6
3074,genuine,230.4,233.0,433.4,16.4,233.0,199.9,233.5
394,impersonator,230.1,968.7,0.0,2.1,52.5,601.8,2.0
213,impersonator,98.7,1.5,261.9,95.7,236.5,159.0,2.0
658,impersonator,176.4,1.5,254.9,164.8,221.6,242.5,228.1
4052,genuine,164.0,167.0,166.0,14.0,152.0,332.0,169.0
1850,genuine,167.0,168.0,167.0,167.0,169.0,169.0,166.0
374,impersonator,2.0,357.2,128.7,89.3,105.8,209.6,6.6
593,impersonator,154.3,246.9,25.8,254.4,22.1,530.7,232.7
381,impersonator,165.7,491.2,132.3,141.7,476.6,276.8,90.3
1021,genuine,163.0,186.0,158.0,170.0,171.0,171.0,9.0
4388,genuine,166.0,172.0,168.0,171.0,172.0,171.0,168.0
67,impersonator,1848.8,2354.6,1490.4,610.1,217.9,1862.7,974.4
186,impersonator,2.0,113.6,90.6,519.3,527.7,127.4,2.0
671,impersonator,138.2,588.1,36.9,30.2,962.6,824.6,339.7
160,impersonator,55.2,164.1,338.7,21.5,42.3,5.0,44.4
2705,genuine,330.0,184.0,155.0,170.0,171.0,170.0,168.0
168,impersonator,31.0,85.3,258.0,169.3,1.0,42.8,38.0
461,impersonator,2.0,110.7,71.3,51.0,198.4,74.9,2.0
584,impersonator,153.5,907.1,251.2,61.7,9.6,394.8,11.2
3875,genuine,19.0,22.5,19.4,965.5,21.2,20.0,21.6
246,genuine,164.0,167.0,168.0,166.0,168.0,169.0,167.0
1072,genuine,13.7,16.3,1191.1,15.5,18.1,17.7,17.7
285,genuine,171.0,172.0,173.0,177.0,173.0,173.0,172.0
2478,genuine,200.5,211.2,416.2,233.3,16.4,216.5,200.0
629,impersonator,2.0,24.5,343.8,101.1,138.6,23.3,2.0
419,impersonator,289.7,218.0,0.0,146.6,209.1,161.9,198.6
481,genuine,229.1,232.9,232.8,216.8,233.5,233.1,433.3
4477,genuine,229.1,448.4,31.3,233.8,232.9,233.2,450.0
1204,genuine,1194.5,16.1,16.2,17.0,16.7,15.9,16.9
488,genuine,168.0,169.0,171.0,170.0,168.0,170.0,169.0
4200,genuine,231.7,430.6,16.2,232.8,433.3,16.5,233.2
1464,genuine,170.0,174.0,173.0,174.0,172.0,173.0,173.0
330,impersonator,47.6,1.5,675.2,377.5,292.9,1.0,5.6
4415,genuine,20.6,21.8,17.0,957.5,416.7,20.4,19.8
1816,genuine,224.8,232.3,434.2,15.7,232.7,233.2,433.2
599,genuine,170.0,173.0,175.0,170.0,173.0,174.0,174.0
476,impersonator,77.6,125.8,199.1,198.8,118.6,143.0,116.0
487,impersonator,117.5,1782.3,1654.4,413.2,726.6,466.2,195.8
417,impersonator,250.5,31.4,19.8,190.2,551.3,34.4,8.7
649,genuine,15.8,50.1,1134.4,633.0,17.2,16.2,18.0
365,impersonator,2.0,271.0,357.8,47.9,27.4,111.4,2.0
1581,genuine,25.0,1595.2,15.2,19.5,20.2,20.3,20.9
1958,genuine,170.0,172.0,174.0,174.0,174.0,174.0,173.0
304,impersonator,191.9,164.6,215.2,223.5,282.4,198.8,397.7
645,impersonator,2.0,20.2,385.2,134.1,442.3,158.9,67.1
3167,genuine,165.0,174.0,168.0,173.0,171.0,170.0,166.0
509,impersonator,2.0,51.9,420.3,174.4,522.1,231.5,2.0
565,impersonator,12.2,489.0,149.9,56.3,307.6,253.4,243.6
261,impersonator,27.9,150.6,352.4,533.0,6.1,194.4,28.4
538,genuine,165.0,164.0,167.0,165.0,168.0,166.0,167.0
126,impersonator,230.1,426.6,235.7,2.1,291.9,162.8,192.7
151,impersonator,417.0,367.6,76.2,40.2,500.0,444.2,873.4
383,genuine,170.0,176.0,174.0,172.0,173.0,175.0,172.0
444,impersonator,2.0,107.6,404.8,15.6,106.0,285.2,2.0
610,impersonator,113.9,123.6,100.0,312.4,377.8,176.9,192.0
4276,genuine,169.0,172.0,174.0,174.0,175.0,172.0,174.0
1500,genuine,171.0,174.0,175.0,174.0,173.0,173.0,173.0
3296,genuine,17.3,12.4,17.1,972.1,629.9,16.5,15.4
1542,genuine,164.0,165.0,166.0,166.0,165.0,165.0,167.0
612,impersonator,73.3,80.6,1043.3,43.8,53.9,46.5,203.3
2959,genuine,170.0,172.0,170.0,171.0,172.0,171.0,168.0
597,impersonator,526.9,120.9,145.9,276.9,152.6,185.4,215.7
282,impersonator,2.0,83.0,250.4,38.8,98.7,86.7,2.0
115,impersonator,2.1,570.7,10.3,33.4,278.0,168.0,2.0
2414,genuine,171.0,174.0,174.0,172.0,173.0,172.0,172.0
1293,genuine,27.1,420.9,17.6,51.1,96.0,41.5,19.1
3544,genuine,167.0,168.0,168.0,169.0,168.0,172.0,166.0
293,impersonator,2.0,34.9,114.0,802.2,18.4,136.7,2.0
2687,genuine,17.1,16.5,16.5,16.8,373.6,16.8,16.4
255,impersonator,220.4,1.5,464.3,817.1,1.0,299.8,2.0
599,impersonator,94.6,146.4,132.8,226.2,200.6,200.0,235.4
291,impersonator,73.3,1.5,770.4,233.9,378.0,276.8,2.0
424,impersonator,194.6,251.9,16.5,398.4,356.7,259.9,339.2
224,impersonator,195.9,117.0,911.8,2.5,201.9,9.1,248.5
4279,genuine,14.0,230.7,232.2,433.3,16.8,232.8,232.9
382,impersonator,2.0,299.0,155.9,49.2,320.8,74.4,88.4
195,impersonator,2.0,50.3,210.4,335.2,57.2,51.5,2.0
2277,genuine,15.5,964.4,421.8,17.4,19.6,19.6,21.4
271,genuine,162.0,167.0,168.0,165.0,167.0,166.0,167.0
813,genuine,200.2,429.0,15.7,233.3,233.5,15.5,216.1
2772,genuine,17.3,19.1,790.5,421.7,20.9,16.6,19.7
3242,genuine,13.0,186.0,8.0,300.0,350.0,167.0,166.0
362,impersonator,465.7,38.9,60.6,30.3,113.9,33.4,34.8
3323,genuine,166.0,168.0,7.0,161.0,332.0,167.0,167.0
534,impersonator,71.2,43.7,340.1,776.7,131.4,154.0,12.1
3428,genuine,31.0,201.1,228.2,412.4,247.9,453.0,34.1
136,impersonator,443.8,1122.7,4.9,138.7,127.3,281.2,21.7
1680,genuine,168.0,173.0,168.0,170.0,171.0,171.0,166.0
57,genuine,229.6,433.0,16.6,233.1,232.3,233.3,433.3
546,impersonator,1381.1,2565.9,2476.0,197.8,2083.0,179.3,1550.7
223,impersonator,90.6,147.4,159.1,294.6,150.1,112.8,171.2
134,impersonator,2.0,226.4,203.0,419.4,137.2,372.5,2.0
214,impersonator,94.5,12.5,300.0,362.7,130.9,10.6,140.6
534,impersonator,127.0,54.7,760.3,553.9,305.4,258.3,67.1
1936,genuine,15.6,18.8,1585.0,21.5,22.2,19.1,21.0
1934,genuine,170.0,173.0,176.0,174.0,173.0,171.0,173.0
4357,genuine,13.5,232.2,16.1,216.7,199.6,416.7,233.2
2264,genuine,169.0,174.0,175.0,175.0,174.0,172.0,175.0
584,impersonator,2.0,102.4,10.5,651.6,130.8,194.9,2.0
1706,genuine,172.0,173.0,174.0,172.0,173.0,172.0,174.0
320,impersonator,1484.5,1610.3,2083.1,972.7,680.3,2162.9,2580.6
430,impersonator,511.7,691.7,187.7,65.4,204.0,484.8,112.3
3036,genuine,166.0,167.0,168.0,167.0,166.0,169.0,169.0
1976,genuine,169.0,172.0,173.0,175.0,172.0,172.0,172.0
2498,genuine,165.0,193.0,154.0,169.0,171.0,171.0,170.0
1288,genuine,20.6,16.3,420.6,220.9,15.1,18.9,18.7
94,genuine,228.9,16.4,214.9,417.0,233.2,16.5,216.2
504,impersonator,2.0,354.9,122.0,26.7,201.0,46.3,2.0
157,genuine,164.0,186.0,156.0,170.0,170.0,171.0,169.0
672,impersonator,52.6,1.5,127.3,223.1,180.8,1.0,2.0
1075,genuine,795.3,625.1,23.4,15.7,17.5,19.6,18.9
742,genuine,2564.6,26.2,13.9,81.3,84.3,47.2,40.5
708,impersonator,128.3,422.9,222.2,62.0,60.9,250.9,154.7
60,impersonator,112.0,130.5,792.1,46.5,80.3,42.2,171.0
3568,genuine,216.7,412.4,233.2,233.7,432.9,16.5,233.2
2777,genuine,164.0,167.0,167.0,166.0,168.0,168.0,167.0
173,genuine,73.0,1653.4,383.5,18.3,17.6,18.6,18.1
535,impersonator,240.1,251.8,0.0,184.3,218.7,196.7,121.5
2419,genuine,231.9,230.0,233.2,199.8,433.4,16.5,233.2
1754,genuine,14.3,17.1,127.4,1054.0,18.9,823.9,18.0
2184,genuine,15.4,229.2,432.7,16.2,232.8,233.2,433.7
3427,genuine,228.3,433.2,16.3,233.3,233.2,433.4,16.4
3235,genuine,447.3,28.0,233.7,31.3,200.0,216.5,216.6
415,impersonator,390.9,107.3,17.2,2.1,312.8,294.7,217.4
2367,genuine,169.0,171.0,169.0,168.0,169.0,169.0,168.0
672,impersonator,501.4,981.1,1770.5,2003.3,39.4,271.4,1309.6
2382,genuine,231.5,430.4,16.8,231.7,233.3,433.4,16.5
211,genuine,14.0,17.8,36.1,61.4,30.4,63.9,31.6
285,impersonator,373.4,900.8,2084.9,2069.2,141.3,7.2,1890.8
3246,genuine,163.0,170.0,166.0,167.0,167.0,169.0,167.0
6,impersonator,106.8,62.3,243.6,185.3,167.7,171.0,61.7
2394,genuine,14.2,14.7,218.1,216.3,216.4,199.8,416.9
1482,genuine,15.5,16.0,970.6,630.9,16.2,16.2,16.6
3113,genuine,797.2,17.9,18.2,19.6,77.3,215.1,1127.1
184,impersonator,2.0,215.0,345.8,49.5,6.7,173.6,2.0
426,impersonator,2.0,330.6,37.3,485.5,130.7,40.2,2.0
906,genuine,167.0,187.0,156.0,172.0,172.0,170.0,172.0
1084,genuine,165.0,167.0,167.0,3.0,165.0,3.0,330.0
245,impersonator,12.7,445.7,707.8,56.0,92.3,131.8,110.4
492,impersonator,5.3,445.7,597.8,319.3,207.4,34.9,18.7
101,impersonator,127.1,1.5,846.8,9.0,1.0,152.2,80.1
747,impersonator,28.3,2.7,843.5,386.9,5.9,12.8,146.8
245,impersonator,279.6,1.5,212.4,446.1,11.3,165.1,299.2
4441,genuine,168.0,170.0,170.0,173.0,171.0,172.0,165.0
235,impersonator,404.6,8.8,307.1,762.9,253.1,16.8,240.5
913,genuine,431.5,14.8,232.6,233.2,16.3,216.7,416.9
600,impersonator,66.0,33.4,524.2,606.1,25.2,2.6,20.8
2142,genuine,17.1,21.9,19.1,391.1,18.3,20.8,18.6
452,impersonator,2.0,71.1,159.4,92.7,489.5,58.4,2.0
0,impersonator,1170.4,1821.0,1004.9,1215.3,1667.8,1912.9,2471.2
29,impersonator,17.9,222.0,2.7,65.0,236.8,176.2,26.5
792,genuine,170.0,176.0,173.0,174.0,186.0,163.0,173.0
327,impersonator,2.0,13.5,106.5,159.9,5.4,12.9,2.0
415,impersonator,209.6,163.3,146.8,128.0,417.3,190.5,211.7
280,impersonator,6.9,2.6,423.2,142.4,187.3,261.0,135.4
45,genuine,190.6,431.8,16.6,232.9,233.4,233.3,433.2
537,impersonator,507.1,226.9,611.1,266.6,1.0,12.5,154.3
3906,genuine,192.2,417.7,234.5,448.6,13.1,233.2,450.9
87,genuine,15.2,149.9,837.1,17.2,18.0,18.5,18.2
1744,genuine,228.1,456.5,24.1,232.1,233.8,450.4,16.6
2203,genuine,164.0,165.0,168.0,166.0,166.0,166.0,168.0
2527,genuine,168.0,171.0,171.0,171.0,171.0,171.0,164.0
2464,genuine,19.7,14.0,1599.4,16.9,17.8,17.9,17.8
665,impersonator,16.6,235.1,748.8,207.8,170.6,219.5,620.2
2358,genuine,16.9,61.4,47.8,1327.3,19.0,21.2,21.1
727,impersonator,197.0,68.3,254.6,185.1,218.1,97.5,158.9
651,impersonator,1491.0,1626.0,2183.1,73.7,203.9,499.3,12.4
587,impersonator,1686.4,1395.3,2608.5,1136.5,1300.6,594.2,436.3
1552,genuine,16.7,21.1,17.9,392.5,18.5,20.7,17.6
1505,genuine,171.0,175.0,173.0,175.0,174.0,172.0,171.0
104,impersonator,1582.1,110.7,1735.7,857.5,731.2,1921.4,1169.5
547,impersonator,211.8,276.9,0.0,528.8,30.7,210.6,2.0
277,impersonator,326.1,305.4,158.3,250.3,33.9,12.8,140.2
518,impersonator,15.2,70.3,221.7,36.8,49.0,3.0,136.5
1998,genuine,171.0,173.0,176.0,173.0,173.0,172.0,175.0
623,impersonator,2076.9,1786.1,509.9,1014.8,2045.5,1870.1,2060.0
54,impersonator,763.6,424.9,41.7,2.9,1008.8,163.2,460.2
551,impersonator,1740.1,485.4,1834.3,1352.5,1800.3,508.9,1756.1
396,impersonator,2.0,4.6,661.7,87.5,102.8,81.1,2.0
985,genuine,11.5,17.8,978.5,628.0,18.7,16.6,19.0
469,impersonator,685.3,165.6,261.2,21.0,145.0,49.8,37.9
556,impersonator,2.0,111.7,2.9,85.6,940.3,258.8,2.0
2533,genuine,22.5,17.9,15.5,18.8,18.7,1762.5,18.3
311,impersonator,2.0,136.5,187.6,283.1,160.7,175.7,2.0
4362,genuine,173.0,173.0,174.0,173.0,173.0,173.0,173.0
3157,genuine,18.5,18.9,922.6,15.9,20.3,20.4,19.5
675,impersonator,127.8,3.9,219.9,404.8,173.6,314.3,95.7
386,impersonator,101.4,103.2,133.5,305.0,214.2,223.0,159.0
4360,genuine,18.5,20.7,330.2,839.4,18.7,19.3,19.7
2976,genuine,166.0,169.0,166.0,167.0,166.0,168.0,166.0
420,impersonator,118.8,379.7,74.9,178.3,28.2,221.4,184.4
1698,genuine,17.0,20.4,952.9,838.4,18.7,19.7,19.2
425,impersonator,343.8,1.5,0.0,56.0,554.9,555.6,330.5
87,impersonator,177.6,294.9,283.2,258.9,66.1,788.5,217.3
437,impersonator,2.0,64.2,211.9,62.2,3.7,84.3,2.0
597,impersonator,220.9,621.9,87.8,380.6,62.1,257.1,121.9
650,impersonator,2.0,321.6,198.5,18.2,632.9,86.6,2.0
135,genuine,25.9,13.2,2331.1,21.9,15.9,65.8,77.8
3620,genuine,166.0,166.0,166.0,168.0,167.0,168.0,168.0
4480,genuine,14.5,104.6,7.1,92.0,100.6,18.8,31.9
408,impersonator,2.0,339.1,60.1,14.8,104.7,155.1,2.0
257,impersonator,2.0,306.1,2.3,94.2,171.7,118.8,2.0
467,impersonator,168.3,232.1,228.2,147.5,94.7,11.7,42.4
108,genuine,163.0,168.0,165.0,3.0,163.0,5.0,325.0
576,genuine,16.8,17.5,983.0,631.5,20.0,18.3,19.6
18,impersonator,883.7,889.2,2441.6,359.7,1970.2,2008.7,1389.5
1298,genuine,192.7,435.4,232.0,232.9,450.6,16.5,233.1
372,impersonator,675.9,103.4,66.5,280.3,184.9,130.1,48.9
249,impersonator,208.5,907.8,200.5,120.7,100.9,131.9,171.1
644,impersonator,2.0,58.0,291.7,419.9,39.5,29.4,2.0
1969,genuine,163.0,174.0,346.0,15.0,171.0,175.0,173.0
408,impersonator,166.6,176.8,287.1,100.4,167.4,205.7,354.3
26,impersonator,2.0,49.3,1470.5,830.1,81.2,145.2,2.0
461,impersonator,252.4,316.0,0.0,647.9,231.7,234.0,176.8
166,genuine,200.4,429.0,233.2,432.8,16.4,233.3,233.2
3795,genuine,18.8,14.9,34.4,1326.6,16.8,20.1,18.3
2125,genuine,230.6,433.0,16.2,233.5,233.2,233.1,433.6
321,impersonator,212.1,313.9,230.4,111.5,352.5,434.7,355.8
1061,genuine,16.7,19.7,971.3,422.4,16.9,19.4,19.1
4032,genuine,1013.2,384.5,15.3,16.9,17.0,17.1,16.8
721,impersonator,227.5,1531.5,29.3,129.2,171.7,172.1,80.4
4431,genuine,1338.2,16.6,1667.5,16.9,17.2,17.1,30.7
265,impersonator,2.0,379.4,65.4,244.6,222.7,281.5,2.0
4106,genuine,17.9,17.9,18.9,19.7,47.2,49.8,102.4
639,impersonator,115.5,229.2,127.5,6.0,182.3,1.0,201.5
646,genuine,164.0,182.0,156.0,170.0,9.0,166.0,334.0
3507,genuine,229.3,230.3,449.5,32.0,232.7,234.9,231.2
520,impersonator,774.0,492.1,101.9,442.9,168.1,291.8,113.1
235,impersonator,27.1,977.1,119.4,481.1,1.0,1.0,42.3
1673,genuine,163.0,165.0,167.0,164.0,167.0,166.0,165.0
3540,genuine,213.4,199.8,435.6,233.9,449.3,16.3,233.2
2762,genuine,229.6,233.1,433.3,17.1,233.4,232.5,433.9
577,impersonator,116.1,197.6,480.0,183.0,368.8,70.8,80.0
139,impersonator,46.4,334.4,314.2,4.6,93.1,42.8,157.2
619,impersonator,263.3,667.7,640.2,2.1,286.7,459.5,262.3
668,genuine,172.0,171.0,175.0,172.0,175.0,173.0,171.0
15,impersonator,607.7,161.4,181.0,36.0,2.0,672.1,69.2
2592,genuine,165.0,166.0,169.0,166.0,167.0,165.0,166.0
3330,genuine,17.8,18.2,19.4,1590.1,17.3,20.4,19.8
171,impersonator,2.0,17.0,849.6,300.0,263.9,32.3,2.0
2920,genuine,18.3,19.5,301.3,64.5,75.9,72.0,85.1
1475,genuine,14.5,228.7,233.4,433.3,16.3,233.3,233.3
492,impersonator,5.6,108.8,506.8,61.9,193.9,8.6,4.6
543,impersonator,330.6,222.5,1010.2,118.7,33.7,110.9,306.2
106,impersonator,2.0,1.6,522.7,255.4,28.5,60.3,2.0
2564,genuine,169.0,171.0,169.0,172.0,171.0,173.0,165.0
222,impersonator,2.0,125.3,230.1,706.6,1.7,117.5,2.0
4169,genuine,167.0,10.0,158.0,333.0,167.0,169.0,166.0
816,genuine,15.3,19.5,100.8,1258.5,19.2,19.4,18.9
2574,genuine,429.2,15.0,433.2,16.5,232.0,233.3,233.3
733,impersonator,1830.9,1386.9,733.8,1222.9,775.2,1612.6,435.7
3513,genuine,17.1,21.6,1157.9,424.4,16.6,17.0,18.3
438,impersonator,152.7,725.3,509.1,2.1,310.5,44.9,186.2
2612,genuine,163.0,178.0,155.0,175.0,168.0,8.0,166.0
595,impersonator,390.0,138.3,528.4,51.6,339.1,109.4,272.0
2106,genuine,163.0,166.0,166.0,165.0,166.0,166.0,166.0
2689,genuine,445.5,29.9,15.9,217.2,216.0,216.7,617.7
2729,genuine,165.0,167.0,165.0,166.0,165.0,165.0,167.0
606,impersonator,2127.2,824.8,1778.9,331.7,994.8,1443.8,1794.6
3138,genuine,165.0,166.0,167.0,167.0,166.0,165.0,169.0
1485,genuine,163.0,180.0,156.0,169.0,168.0,170.0,169.0
3352,genuine,15.4,429.2,16.2,233.0,233.5,233.1,433.4
556,impersonator,208.6,1680.5,62.4,2.1,188.2,284.2,530.7
690,impersonator,88.0,6.8,426.5,306.5,1.8,2.1,30.9
3565,genuine,15.8,20.5,784.9,631.5,18.4,16.6,18.8
2373,genuine,228.2,232.7,232.4,450.6,15.2,233.4,232.7
1115,genuine,430.9,12.9,231.9,233.3,433.4,16.5,433.4
1049,genuine,164.0,231.0,127.0,161.0,187.0,176.0,172.0
2790,genuine,15.2,16.9,17.3,1167.9,19.1,17.4,21.7
1280,genuine,417.8,429.1,233.1,16.1,233.0,233.2,233.4
156,impersonator,2.0,208.9,38.8,291.1,250.3,454.8,2.0
522,genuine,162.0,168.0,168.0,165.0,169.0,165.0,168.0
279,impersonator,2.0,468.7,2.2,702.1,126.9,360.5,2.0
1496,genuine,167.0,169.0,169.0,169.0,168.0,168.0,169.0
413,impersonator,2.0,20.0,107.0,121.8,15.4,73.1,2.0
2105,genuine,167.0,172.0,168.0,172.0,173.0,171.0,168.0
4167,genuine,164.0,167.0,168.0,169.0,166.0,166.0,166.0
531,impersonator,21.1,809.7,389.5,28.9,220.0,378.4,61.8
4342,genuine,225.4,232.6,232.8,450.8,16.6,232.6,232.9
478,impersonator,525.5,296.1,370.6,2.1,1.0,286.6,304.9
706,impersonator,43.2,34.6,1134.5,46.7,64.4,92.6,57.8
553,impersonator,974.8,2335.7,407.3,2072.3,1844.3,2093.6,1679.9
30,impersonator,145.3,44.3,277.1,54.5,214.2,138.6,69.2
1295,genuine,17.4,781.8,209.7,18.4,18.2,18.1,18.5
4364,genuine,163.0,178.0,159.0,170.0,169.0,168.0,170.0
289,impersonator,360.6,436.6,369.8,2.1,498.7,1.0,217.9
409,impersonator,2.0,346.8,203.2,126.2,153.8,80.8,2.0
321,impersonator,2.0,194.3,145.1,188.1,132.3,243.7,2.0
401,impersonator,5.5,151.6,229.5,182.6,205.4,27.8,156.8
728,impersonator,347.7,12.0,34.2,121.2,225.1,65.1,48.4
110,impersonator,210.8,215.1,354.3,4.3,46.0,202.8,412.5
1011,genuine,172.0,173.0,172.0,173.0,174.0,173.0,173.0
607,impersonator,7.0,126.6,125.6,17.3,172.5,4.7,48.5
2287,genuine,165.0,169.0,167.0,167.0,169.0,168.0,166.0
628,impersonator,2.0,1.5,211.0,149.9,334.0,1.0,384.6
2,impersonator,132.3,190.2,167.7,75.6,401.5,233.6,90.0
2080,genuine,148.0,167.0,169.0,170.0,170.0,168.0,170.0
240,impersonator,96.4,265.4,132.9,148.8,1.0,163.4,145.1
1878,genuine,16.6,12.7,424.6,432.1,16.4,231.9,433.8
1184,genuine,19.6,20.2,414.4,232.7,433.6,15.8,233.9
3035,genuine,167.0,170.0,168.0,172.0,170.0,170.0,167.0
430,impersonator,2.0,233.2,34.4,240.0,494.0,355.3,2.0
375,impersonator,211.3,82.2,500.5,264.7,725.3,175.1,207.7
630,genuine,15.7,1604.5,21.3,16.6,16.6,17.8,18.2
606,impersonator,43.9,416.3,400.5,52.4,210.4,132.5,179.5
209,impersonator,1772.6,1758.9,573.0,1828.2,788.5,1824.2,1830.8
142,impersonator,240.8,1.5,4.6,311.8,171.4,19.8,250.8
1458,genuine,180.0,173.0,158.0,169.0,170.0,14.0,166.0
1943,genuine,16.0,19.2,16.3,18.2,1132.0,18.5,18.3
458,impersonator,15.1,157.9,125.0,170.1,1.0,190.6,2.0
590,impersonator,863.6,1462.2,1265.2,1932.0,1346.0,996.1,417.8
921,genuine,17.9,18.6,142.5,839.7,18.4,19.3,19.3
37,genuine,16.9,19.4,1586.0,17.2,19.3,19.0,21.0
290,impersonator,207.5,44.5,150.8,146.0,105.1,156.4,83.3
548,impersonator,337.2,1.5,102.7,395.1,263.3,322.9,2.0
1304,genuine,171.0,173.0,175.0,174.0,171.0,173.0,174.0
563,impersonator,2.0,66.1,20.4,75.2,406.5,346.2,2.0
406,impersonator,2.0,55.5,781.2,483.8,10.0,156.8,2.0
3276,genuine,170.0,173.0,175.0,172.0,173.0,173.0,174.0
737,impersonator,2.0,109.7,514.1,51.4,39.3,17.6,2.0
534,impersonator,2.0,95.7,255.5,1190.6,195.6,81.0,48.5
111,impersonator,196.9,159.6,220.6,64.1,43.4,470.6,174.2
223,impersonator,206.9,192.9,301.2,330.6,228.5,182.1,265.1
714,impersonator,21.2,1.5,490.7,189.0,163.5,196.0,217.0
720,genuine,164.0,167.0,166.0,184.0,166.0,167.0,166.0
2986,genuine,170.0,173.0,174.0,173.0,172.0,172.0,174.0
4218,genuine,17.2,20.0,18.5,962.2,19.1,19.7,19.3
3097,genuine,413.6,16.0,216.1,617.0,16.5,232.9,233.3
405,impersonator,2.0,1.5,0.0,729.5,1.0,527.4,183.5
1853,genuine,181.0,170.0,157.0,171.0,170.0,169.0,12.0
197,impersonator,81.5,678.4,169.2,22.0,75.9,368.0,227.8
227,impersonator,2.0,225.6,20.9,261.1,41.8,66.6,2.0
626,impersonator,65.3,610.0,331.4,304.1,58.5,310.9,28.4
397,impersonator,10.3,135.1,455.2,79.1,92.1,90.4,35.8
236,impersonator,398.7,2055.8,753.9,72.5,857.2,642.2,1749.1
133,impersonator,46.0,236.5,39.5,73.4,53.3,147.4,232.4
141,impersonator,289.8,1638.5,0.0,134.8,295.9,169.5,60.3
427,impersonator,41.4,47.6,500.4,324.5,1.0,246.8,300.1
664,impersonator,2.0,300.4,319.9,462.2,308.3,233.9,2.0
1047,genuine,171.0,173.0,172.0,172.0,173.0,173.0,173.0
1902,genuine,75.8,79.6,23.3,104.0,83.1,25.6,99.1
89,impersonator,583.6,1.5,683.0,363.0,1.0,251.9,169.3
890,genuine,167.0,170.0,170.0,174.0,171.0,169.0,166.0
3924,genuine,171.0,171.0,175.0,176.0,171.0,172.0,174.0
180,genuine,170.0,174.0,174.0,172.0,173.0,172.0,175.0
1709,genuine,16.3,20.2,17.5,24.7,32.9,74.8,45.7
540,impersonator,459.6,263.5,143.6,109.5,262.3,182.9,191.2
118,genuine,216.5,412.1,233.3,232.4,216.8,433.5,16.6
2895,genuine,166.0,169.0,167.0,165.0,167.0,167.0,167.0
1708,genuine,15.6,17.7,338.2,838.7,17.9,18.0,18.1
1420,genuine,229.4,433.1,16.4,233.2,433.3,16.3,233.3
542,impersonator,2.0,74.4,43.5,395.2,72.8,68.7,2.0
24,impersonator,3.6,168.9,639.1,302.0,96.3,132.0,103.8
3694,genuine,22.3,14.5,16.8,18.1,751.7,17.6,18.5
471,genuine,168.0,171.0,169.0,173.0,170.0,170.0,198.0
270,impersonator,1374.7,2017.5,389.6,1369.0,1471.4,215.9,1707.5
533,impersonator,199.4,1.5,290.7,257.3,62.8,1.0,2.0
35,impersonator,120.8,154.1,328.4,90.7,89.7,72.6,75.1
393,impersonator,288.8,322.2,477.6,236.5,158.9,168.2,344.5
1410,genuine,13.1,232.0,233.1,433.6,16.5,233.1,233.1
1276,genuine,165.0,170.0,170.0,173.0,172.0,170.0,165.0
177,impersonator,235.6,498.6,0.0,589.8,68.1,478.6,73.3
1313,genuine,14.8,218.9,210.6,199.6,216.5,199.9,417.0
547,impersonator,2.0,147.0,171.0,31.7,288.6,51.2,2.0
1309,genuine,13.2,432.8,16.2,233.2,233.4,433.4,16.7
4019,genuine,16.1,234.8,226.5,234.0,232.4,16.2,216.3
775,genuine,15.0,15.4,17.2,17.1,16.9,16.9,77.8
3289,genuine,26.5,1942.3,19.4,15.8,218.2,18.7,18.7
272,impersonator,2560.4,1978.2,1649.4,165.8,1512.4,2291.2,1860.9
23,impersonator,100.4,14.6,179.5,51.6,66.4,18.4,94.4
34,impersonator,283.2,109.2,489.0,39.9,265.5,198.9,237.7
2275,genuine,164.0,167.0,168.0,167.0,168.0,168.0,166.0
10,impersonator,2.0,588.3,13.0,48.3,27.6,320.4,2.0
2204,genuine,173.0,174.0,173.0,175.0,171.0,173.0,175.0
102,impersonator,2.0,402.5,1.8,145.4,402.7,371.5,2.0
3130,genuine,169.0,175.0,174.0,173.0,175.0,172.0,173.0
286,impersonator,511.4,156.2,144.9,26.5,133.6,80.3,258.6
371,impersonator,2.0,347.1,153.5,141.8,27.3,151.5,2.0
3739,genuine,229.6,230.8,450.1,31.5,233.9,233.0,452.3
569,genuine,95.0,1801.3,18.3,18.2,18.6,819.8,16.2
145,impersonator,2.0,28.2,1418.3,16.9,71.0,62.2,2.0
4118,genuine,15.8,18.8,1191.9,18.0,17.4,19.0,19.7
